,Site_id,Lng_site,Lat_site,Lng_spot,Lat_spot,Num
2751,31,121.610706,31.533371,121.421684,31.71629,3
2752,31,121.610706,31.533371,121.509499,31.71854,4
2753,31,121.610706,31.533371,121.538177,31.617355,21
2754,31,121.610706,31.533371,121.712746,31.585213,8
2755,31,121.610706,31.533371,121.539124,31.671171,6
2756,31,121.610706,31.533371,121.420113,31.773365,2
2757,31,121.610706,31.533371,121.735703,31.592226,3
2758,31,121.610706,31.533371,121.48851,31.587656,4
2759,31,121.610706,31.533371,121.488167,31.684771,3
2760,31,121.610706,31.533371,121.450638,31.621536,5
2761,31,121.610706,31.533371,121.376778,31.750547,5
2762,31,121.610706,31.533371,121.40387,31.697159,3
2763,31,121.610706,31.533371,121.707977,31.54657,6
2764,31,121.610706,31.533371,121.588501,31.585781,7
2765,31,121.610706,31.533371,121.573303,31.545216,4
2766,31,121.610706,31.533371,121.595909,31.616352,12
2767,31,121.610706,31.533371,121.487991,31.624147,12
2768,31,121.610706,31.533371,121.735519,31.555597,3
2769,31,121.610706,31.533371,121.430222,31.6845,5
2770,31,121.610706,31.533371,121.799683,31.581593,2
2771,31,121.610706,31.533371,121.522217,31.579491,12
2772,31,121.610706,31.533371,121.671509,31.582993,1
2773,31,121.610706,31.533371,121.479469,31.612679,5
2774,31,121.610706,31.533371,121.653854,31.584618,19
2775,31,121.610706,31.533371,121.527321,31.717699,7
2776,31,121.610706,31.533371,121.609627,31.631905,2
2777,31,121.610706,31.533371,121.415039,31.762392,3
2778,31,121.610706,31.533371,121.667084,31.548769,3
2779,31,121.610706,31.533371,121.499977,31.57807,1
2780,31,121.610706,31.533371,121.656395,31.525068,5
2781,31,121.610706,31.533371,121.676201,31.535297,10
2782,31,121.610706,31.533371,121.607994,31.570992,4
2783,31,121.610706,31.533371,121.62162,31.53336,30
2784,31,121.610706,31.533371,121.621994,31.615751,2
2785,31,121.610706,31.533371,121.72274,31.520683,34
2786,31,121.610706,31.533371,121.510391,31.591463,4
2787,31,121.610706,31.533371,121.567291,31.567884,5
2788,31,121.610706,31.533371,121.445755,31.717363,1
2789,31,121.610706,31.533371,121.555313,31.611036,3
2790,31,121.610706,31.533371,121.688614,31.609434,5
2791,31,121.610706,31.533371,121.547745,31.558882,4
2792,31,121.610706,31.533371,121.738716,31.537821,2
2793,31,121.610706,31.533371,121.44043,31.660069,6
2794,31,121.610706,31.533371,121.41362,31.675295,4
2795,31,121.610706,31.533371,121.491219,31.641272,9
2796,31,121.610706,31.533371,121.493362,31.702909,4
2797,31,121.610706,31.533371,121.538055,31.674253,9
2798,31,121.610706,31.533371,121.709526,31.56074,4
2799,31,121.610706,31.533371,121.448044,31.666527,3
2800,31,121.610706,31.533371,121.650833,31.579638,8
2801,31,121.610706,31.533371,121.510918,31.727863,2
2802,31,121.610706,31.533371,121.63839,31.53598,3
2803,31,121.610706,31.533371,121.603905,31.532921,5
2804,31,121.610706,31.533371,121.550865,31.686327,2
2805,31,121.610706,31.533371,121.664185,31.618477,2
2806,31,121.610706,31.533371,121.477226,31.643246,5
2807,31,121.610706,31.533371,121.644699,31.55937,4
2808,31,121.610706,31.533371,121.647682,31.625826,2
2809,31,121.610706,31.533371,121.602745,31.615046,17
2810,31,121.610706,31.533371,121.359085,31.825905,3
2811,31,121.610706,31.533371,121.65715,31.587759,31
2812,31,121.610706,31.533371,121.709061,31.531223,5
2813,31,121.610706,31.533371,121.596573,31.546169,8
2814,31,121.610706,31.533371,121.437675,31.6262,16
2815,31,121.610706,31.533371,121.422523,31.650869,11
2816,31,121.610706,31.533371,121.392258,31.758928,3
2817,31,121.610706,31.533371,121.706734,31.521463,6
2818,31,121.610706,31.533371,121.624466,31.528999,14
2819,31,121.610706,31.533371,121.753815,31.554655,2
2820,31,121.610706,31.533371,121.679893,31.541719,4
2821,31,121.610706,31.533371,121.679092,31.56974,3
2822,31,121.610706,31.533371,121.567444,31.725246,1
2823,31,121.610706,31.533371,121.443481,31.696972,6
2824,31,121.610706,31.533371,121.483749,31.665501,1
2825,31,121.610706,31.533371,121.536682,31.612005,10
2826,31,121.610706,31.533371,121.466194,31.60741,9
2827,31,121.610706,31.533371,121.636574,31.559332,7
2828,31,121.610706,31.533371,121.670677,31.595821,3
2829,31,121.610706,31.533371,121.63694,31.580929,3
2830,31,121.610706,31.533371,121.532005,31.579678,14
2831,31,121.610706,31.533371,121.627129,31.547585,7
2832,31,121.610706,31.533371,121.464706,31.664415,1
2833,31,121.610706,31.533371,121.670998,31.559278,2
2834,31,121.610706,31.533371,121.462959,31.655529,7
2835,31,121.610706,31.533371,121.613586,31.534359,44
2836,31,121.610706,31.533371,121.603943,31.54188,2
2837,31,121.610706,31.533371,121.689285,31.548164,4
2838,31,121.610706,31.533371,121.443146,31.737053,2
2839,31,121.610706,31.533371,121.576118,31.553082,5
2840,31,121.610706,31.533371,121.650116,31.610044,1
2841,31,121.610706,31.533371,121.502213,31.61454,3
2842,31,121.610706,31.533371,121.56617,31.641075,1
2843,31,121.610706,31.533371,121.508743,31.576977,4
2844,31,121.610706,31.533371,121.505882,31.632627,1
2845,31,121.610706,31.533371,121.672501,31.518883,2
2846,31,121.610706,31.533371,121.524361,31.597178,2
2847,31,121.610706,31.533371,121.708435,31.59004,3
2848,31,121.610706,31.533371,121.402496,31.70747,3
2849,31,121.610706,31.533371,121.451805,31.642191,3
2850,31,121.610706,31.533371,121.624176,31.539839,25
2851,31,121.610706,31.533371,121.466591,31.630617,6
2852,31,121.610706,31.533371,121.461975,31.617012,9
2853,31,121.610706,31.533371,121.43454,31.617718,5
2854,31,121.610706,31.533371,121.51918,31.576929,9
2855,31,121.610706,31.533371,121.602913,31.622379,3
2856,31,121.610706,31.533371,121.772919,31.569582,1
2857,31,121.610706,31.533371,121.455589,31.663176,2
2858,31,121.610706,31.533371,121.525856,31.628447,4
2859,31,121.610706,31.533371,121.375572,31.793806,2
2860,31,121.610706,31.533371,121.615784,31.54825,9
2861,31,121.610706,31.533371,121.614723,31.567123,3
2862,31,121.610706,31.533371,121.554817,31.637793,1
2863,31,121.610706,31.533371,121.610809,31.599073,2
2864,31,121.610706,31.533371,121.514557,31.585842,20
2865,31,121.610706,31.533371,121.714622,31.515249,2
2866,31,121.610706,31.533371,121.720001,31.52305,17
2867,31,121.610706,31.533371,121.757065,31.562223,1
2868,31,121.610706,31.533371,121.589966,31.592876,2
2869,31,121.610706,31.533371,121.385025,31.767305,1
2870,31,121.610706,31.533371,121.48362,31.673557,6
2871,32,121.287492877,30.9356193677,121.320763,30.948206,34
2872,32,121.287492877,30.9356193677,121.238129,30.891243,32
2873,32,121.287492877,30.9356193677,121.258347,30.94355,3
2874,32,121.287492877,30.9356193677,121.295906,30.930195,13
2875,32,121.287492877,30.9356193677,121.322197,30.936516,13
2876,32,121.287492877,30.9356193677,121.325645,30.896236,29
2877,32,121.287492877,30.9356193677,121.332542,30.949642,17
2878,32,121.287492877,30.9356193677,121.262703,30.856823,3
2879,32,121.287492877,30.9356193677,121.275398,30.930353,23
2880,32,121.287492877,30.9356193677,121.259377,30.893158,7
2881,32,121.287492877,30.9356193677,121.219284,30.932423,12
2882,32,121.287492877,30.9356193677,121.28791,30.937588,21
2883,32,121.287492877,30.9356193677,121.23951,30.9112,7
2884,32,121.287492877,30.9356193677,121.225243,30.906326,15
2885,32,121.287492877,30.9356193677,121.317993,30.934683,66
2886,32,121.287492877,30.9356193677,121.306709,30.89753,8
2887,32,121.287492877,30.9356193677,121.312439,30.886705,29
2888,32,121.287492877,30.9356193677,121.303123,30.980749,9
2889,32,121.287492877,30.9356193677,121.282768,30.905661,2
2890,32,121.287492877,30.9356193677,121.323334,30.920706,18
2891,32,121.287492877,30.9356193677,121.228798,30.93648,6
2892,32,121.287492877,30.9356193677,121.317307,30.947792,31
2893,32,121.287492877,30.9356193677,121.238411,30.870657,1
2894,32,121.287492877,30.9356193677,121.295692,30.939919,14
2895,32,121.287492877,30.9356193677,121.247536,30.890808,17
2896,32,121.287492877,30.9356193677,121.281471,30.939148,15
2897,32,121.287492877,30.9356193677,121.285034,30.970816,7
2898,32,121.287492877,30.9356193677,121.31897,30.937916,23
2899,32,121.287492877,30.9356193677,121.282074,30.890697,4
2900,32,121.287492877,30.9356193677,121.317894,30.958271,9
2901,32,121.287492877,30.9356193677,121.313141,30.942533,32
2902,32,121.287492877,30.9356193677,121.255775,30.925791,3
2903,32,121.287492877,30.9356193677,121.273422,30.938963,10
2904,32,121.287492877,30.9356193677,121.304955,30.938271,24
2905,32,121.287492877,30.9356193677,121.283295,30.927881,7
2906,32,121.287492877,30.9356193677,121.2939,30.951067,3
2907,32,121.287492877,30.9356193677,121.318184,30.942327,21
2908,32,121.287492877,30.9356193677,121.271812,30.85854,5
2909,32,121.287492877,30.9356193677,121.311378,30.973028,4
2910,32,121.287492877,30.9356193677,121.235092,30.944366,3
2911,32,121.287492877,30.9356193677,121.321342,30.942785,35
2912,32,121.287492877,30.9356193677,121.275841,30.910164,9
2913,32,121.287492877,30.9356193677,121.318741,30.954144,26
2914,32,121.287492877,30.9356193677,121.276123,30.927027,18
2915,32,121.287492877,30.9356193677,121.338875,30.924257,4
2916,32,121.287492877,30.9356193677,121.248871,30.888718,13
2917,32,121.287492877,30.9356193677,121.265259,30.893272,12
2918,32,121.287492877,30.9356193677,121.297905,30.88006,4
2919,32,121.287492877,30.9356193677,121.265594,30.965738,2
2920,32,121.287492877,30.9356193677,121.305061,30.888853,11
2921,32,121.287492877,30.9356193677,121.294434,30.935476,24
2922,32,121.287492877,30.9356193677,121.328117,30.947916,22
2923,32,121.287492877,30.9356193677,121.244606,30.955883,2
2924,32,121.287492877,30.9356193677,121.314438,30.938089,26
2925,32,121.287492877,30.9356193677,121.286285,30.93103,16
2926,32,121.287492877,30.9356193677,121.240334,30.938457,3
2927,32,121.287492877,30.9356193677,121.308823,30.9377,23
2928,32,121.287492877,30.9356193677,121.299461,30.967209,3
2929,32,121.287492877,30.9356193677,121.267723,30.96925,4
2930,32,121.287492877,30.9356193677,121.22773,30.900499,14
2931,32,121.287492877,30.9356193677,121.250435,30.871353,4
2932,32,121.287492877,30.9356193677,121.330017,30.96413,3
2933,32,121.287492877,30.9356193677,121.214012,30.935968,12
2934,32,121.287492877,30.9356193677,121.315521,30.952066,17
2935,32,121.287492877,30.9356193677,121.245087,30.894537,24
2936,32,121.287492877,30.9356193677,121.34623,30.940256,1
2937,32,121.287492877,30.9356193677,121.250046,30.93992,3
2938,32,121.287492877,30.9356193677,121.275276,30.949648,4
2939,32,121.287492877,30.9356193677,121.307945,30.918003,2
2940,32,121.287492877,30.9356193677,121.269157,30.931625,12
2941,32,121.287492877,30.9356193677,121.259842,30.951372,4
2942,33,121.582669291,31.1970383232,121.587669,31.20183,90
2943,33,121.582669291,31.1970383232,121.577614,31.166462,49
2944,33,121.582669291,31.1970383232,121.554543,31.181868,71
2945,33,121.582669291,31.1970383232,121.590157,31.180206,23
2946,33,121.582669291,31.1970383232,121.599022,31.193453,40
2947,33,121.582669291,31.1970383232,121.598373,31.211128,94
2948,33,121.582669291,31.1970383232,121.581917,31.199276,56
2949,33,121.582669291,31.1970383232,121.592445,31.192793,81
2950,33,121.582669291,31.1970383232,121.574806,31.188334,33
2951,33,121.582669291,31.1970383232,121.565781,31.170294,34
2952,33,121.582669291,31.1970383232,121.571266,31.197252,27
2953,33,121.582669291,31.1970383232,121.600647,31.178291,51
2954,33,121.582669291,31.1970383232,121.599045,31.204069,66
2955,33,121.582669291,31.1970383232,121.586761,31.211554,44
2956,33,121.582669291,31.1970383232,121.559555,31.184183,84
2957,33,121.582669291,31.1970383232,121.56002,31.175114,55
2958,33,121.582669291,31.1970383232,121.587555,31.162333,22
2959,33,121.582669291,31.1970383232,121.602448,31.199795,98
2960,33,121.582669291,31.1970383232,121.587387,31.185085,51
2961,33,121.582669291,31.1970383232,121.552437,31.173576,49
2962,33,121.582669291,31.1970383232,121.588463,31.208971,49
2963,33,121.582669291,31.1970383232,121.596046,31.18775,71
2964,33,121.582669291,31.1970383232,121.594551,31.218508,33
2965,33,121.582669291,31.1970383232,121.564888,31.180359,53
2966,33,121.582669291,31.1970383232,121.568977,31.187963,53
2967,33,121.582669291,31.1970383232,121.584465,31.192692,46
2968,33,121.582669291,31.1970383232,121.596176,31.202108,45
2969,33,121.582669291,31.1970383232,121.585922,31.205378,57
2970,33,121.582669291,31.1970383232,121.563156,31.184139,31
2971,33,121.582669291,31.1970383232,121.548584,31.174395,35
2972,33,121.582669291,31.1970383232,121.560753,31.189142,38
2973,33,121.582669291,31.1970383232,121.552086,31.17827,66
2974,33,121.582669291,31.1970383232,121.597527,31.20805,88
2975,33,121.582669291,31.1970383232,121.580215,31.208727,26
2976,33,121.582669291,31.1970383232,121.585007,31.184393,35
2977,33,121.582669291,31.1970383232,121.567329,31.166504,50
2978,33,121.582669291,31.1970383232,121.569763,31.180819,25
2979,33,121.582669291,31.1970383232,121.589409,31.198666,21
2980,33,121.582669291,31.1970383232,121.581512,31.165154,37
2981,33,121.582669291,31.1970383232,121.594589,31.214725,42
2982,33,121.582669291,31.1970383232,121.557259,31.185907,51
2983,33,121.582669291,31.1970383232,121.59375,31.191845,68
2984,33,121.582669291,31.1970383232,121.559967,31.178726,29
2985,33,121.582669291,31.1970383232,121.596977,31.18104,23
2986,33,121.582669291,31.1970383232,121.591339,31.20467,58
2987,33,121.582669291,31.1970383232,121.598892,31.226419,16
2988,33,121.582669291,31.1970383232,121.580261,31.202467,34
2989,33,121.582669291,31.1970383232,121.592087,31.198305,36
2990,33,121.582669291,31.1970383232,121.583267,31.211933,41
2991,33,121.582669291,31.1970383232,121.555573,31.170984,44
2992,33,121.582669291,31.1970383232,121.595695,31.198595,35
2993,33,121.582669291,31.1970383232,121.601776,31.201483,72
2994,33,121.582669291,31.1970383232,121.590248,31.186306,32
2995,33,121.582669291,31.1970383232,121.592819,31.209885,40
2996,33,121.582669291,31.1970383232,121.602737,31.184872,20
2997,33,121.582669291,31.1970383232,121.600723,31.213074,40
2998,33,121.582669291,31.1970383232,121.583633,31.199615,54
2999,33,121.582669291,31.1970383232,121.555046,31.177742,40
3000,33,121.582669291,31.1970383232,121.585281,31.198202,76
3001,33,121.582669291,31.1970383232,121.601357,31.204685,63
3002,33,121.582669291,31.1970383232,121.562607,31.170134,74
3003,33,121.582669291,31.1970383232,121.588745,31.204508,34
3004,33,121.582669291,31.1970383232,121.593224,31.185217,20
3005,33,121.582669291,31.1970383232,121.576553,31.191082,20
3006,33,121.582669291,31.1970383232,121.564049,31.189476,36
3007,33,121.582669291,31.1970383232,121.561424,31.180975,69
3008,33,121.582669291,31.1970383232,121.60331,31.173262,21
3009,33,121.582669291,31.1970383232,121.594765,31.164036,7
3010,33,121.582669291,31.1970383232,121.599243,31.207399,34
3011,33,121.582669291,31.1970383232,121.588715,31.190634,32
3012,33,121.582669291,31.1970383232,121.568283,31.19735,47
3013,33,121.582669291,31.1970383232,121.557976,31.180857,68
3014,33,121.582669291,31.1970383232,121.564056,31.175907,46
3015,33,121.582669291,31.1970383232,121.590553,31.193527,63
3016,33,121.582669291,31.1970383232,121.594826,31.204752,46
3017,33,121.582669291,31.1970383232,121.582512,31.203609,32
3018,33,121.582669291,31.1970383232,121.574028,31.181751,23
3019,33,121.582669291,31.1970383232,121.598846,31.199852,57
3020,33,121.582669291,31.1970383232,121.594368,31.180183,20
3021,33,121.582669291,31.1970383232,121.583786,31.208416,38
3022,33,121.582669291,31.1970383232,121.574516,31.170094,5
3023,33,121.582669291,31.1970383232,121.587173,31.207712,52
3024,34,121.613103569,31.3029773406,121.62249,31.312935,32
3025,34,121.613103569,31.3029773406,121.592194,31.329281,67
3026,34,121.613103569,31.3029773406,121.614326,31.271729,40
3027,34,121.613103569,31.3029773406,121.623146,31.292463,41
3028,34,121.613103569,31.3029773406,121.613556,31.292696,48
3029,34,121.613103569,31.3029773406,121.597061,31.316998,89
3030,34,121.613103569,31.3029773406,121.595184,31.335417,21
3031,34,121.613103569,31.3029773406,121.587517,31.338964,72
3032,34,121.613103569,31.3029773406,121.610992,31.304342,29
3033,34,121.613103569,31.3029773406,121.600311,31.282995,92
3034,34,121.613103569,31.3029773406,121.591232,31.342178,38
3035,34,121.613103569,31.3029773406,121.612167,31.284342,25
3036,34,121.613103569,31.3029773406,121.586906,31.324299,54
3037,34,121.613103569,31.3029773406,121.605598,31.319401,30
3038,34,121.613103569,31.3029773406,121.606369,31.297514,36
3039,34,121.613103569,31.3029773406,121.609398,31.310959,19
3040,34,121.613103569,31.3029773406,121.601913,31.337341,53
3041,34,121.613103569,31.3029773406,121.613068,31.281267,49
3042,34,121.613103569,31.3029773406,121.587425,31.335169,48
3043,34,121.613103569,31.3029773406,121.610573,31.291,63
3044,34,121.613103569,31.3029773406,121.609673,31.27953,42
3045,34,121.613103569,31.3029773406,121.597206,31.284744,83
3046,34,121.613103569,31.3029773406,121.606438,31.300852,53
3047,34,121.613103569,31.3029773406,121.620735,31.306871,23
3048,34,121.613103569,31.3029773406,121.608055,31.33252,26
3049,34,121.613103569,31.3029773406,121.614571,31.312866,28
3050,34,121.613103569,31.3029773406,121.626129,31.306396,25
3051,34,121.613103569,31.3029773406,121.590408,31.323456,46
3052,34,121.613103569,31.3029773406,121.609528,31.319317,88
3053,34,121.613103569,31.3029773406,121.584,31.306004,11
3054,34,121.613103569,31.3029773406,121.619453,31.283222,4
3055,34,121.613103569,31.3029773406,121.612633,31.269075,33
3056,34,121.613103569,31.3029773406,121.608078,31.269516,46
3057,34,121.613103569,31.3029773406,121.609055,31.324062,50
3058,34,121.613103569,31.3029773406,121.594742,31.341164,57
3059,34,121.613103569,31.3029773406,121.588539,31.34977,69
3060,34,121.613103569,31.3029773406,121.595505,31.326563,42
3061,34,121.613103569,31.3029773406,121.61615,31.306007,36
3062,34,121.613103569,31.3029773406,121.620003,31.290701,60
3063,34,121.613103569,31.3029773406,121.60009,31.342466,36
3064,34,121.613103569,31.3029773406,121.598106,31.329702,11
3065,34,121.613103569,31.3029773406,121.612648,31.296459,58
3066,34,121.613103569,31.3029773406,121.635162,31.27865,19
3067,34,121.613103569,31.3029773406,121.624878,31.276445,32
3068,34,121.613103569,31.3029773406,121.60955,31.307486,15
3069,34,121.613103569,31.3029773406,121.617317,31.318411,19
3070,34,121.613103569,31.3029773406,121.605659,31.314375,60
3071,34,121.613103569,31.3029773406,121.613693,31.30155,55
3072,34,121.613103569,31.3029773406,121.585236,31.34164,53
3073,34,121.613103569,31.3029773406,121.604286,31.3221,32
3074,34,121.613103569,31.3029773406,121.604332,31.291431,10
3075,34,121.613103569,31.3029773406,121.59063,31.337669,51
3076,34,121.613103569,31.3029773406,121.612274,31.276972,45
3077,34,121.613103569,31.3029773406,121.625023,31.298908,9
3078,34,121.613103569,31.3029773406,121.607628,31.287605,38
3079,34,121.613103569,31.3029773406,121.607834,31.293926,57
3080,34,121.613103569,31.3029773406,121.60643,31.277039,36
3081,34,121.613103569,31.3029773406,121.586365,31.297098,29
3082,34,121.613103569,31.3029773406,121.617348,31.280764,34
3083,34,121.613103569,31.3029773406,121.602661,31.278358,41
3084,34,121.613103569,31.3029773406,121.602776,31.324949,21
3085,34,121.613103569,31.3029773406,121.636215,31.283792,2
3086,34,121.613103569,31.3029773406,121.626755,31.287613,14
3087,34,121.613103569,31.3029773406,121.61187,31.326422,31
3088,34,121.613103569,31.3029773406,121.588783,31.315603,12
3089,34,121.613103569,31.3029773406,121.605858,31.33585,20
3090,34,121.613103569,31.3029773406,121.614952,31.284395,42
3091,34,121.613103569,31.3029773406,121.602585,31.332424,25
3092,34,121.613103569,31.3029773406,121.587799,31.330017,36
3093,34,121.613103569,31.3029773406,121.603592,31.282215,62
3094,34,121.613103569,31.3029773406,121.632835,31.293259,11
3095,34,121.613103569,31.3029773406,121.605675,31.309484,16
3096,34,121.613103569,31.3029773406,121.587959,31.344143,49
3097,34,121.613103569,31.3029773406,121.590424,31.326529,47
3098,34,121.613103569,31.3029773406,121.593781,31.325712,44
3099,34,121.613103569,31.3029773406,121.618889,31.31028,35
3100,34,121.613103569,31.3029773406,121.597084,31.333973,24
3101,34,121.613103569,31.3029773406,121.595963,31.346275,27
3102,34,121.613103569,31.3029773406,121.608109,31.284323,45
3103,34,121.613103569,31.3029773406,121.609039,31.301603,52
3104,34,121.613103569,31.3029773406,121.610916,31.317579,20
3105,34,121.613103569,31.3029773406,121.591484,31.352852,12
3106,34,121.613103569,31.3029773406,121.605896,31.306147,26
3107,34,121.613103569,31.3029773406,121.592979,31.332857,25
3108,34,121.613103569,31.3029773406,121.609619,31.272915,34
3109,34,121.613103569,31.3029773406,121.613945,31.289373,32
3110,34,121.613103569,31.3029773406,121.617348,31.289106,24
3111,34,121.613103569,31.3029773406,121.627777,31.301107,13
3112,34,121.613103569,31.3029773406,121.615494,31.317553,16
3113,34,121.613103569,31.3029773406,121.59774,31.337755,19
3114,34,121.613103569,31.3029773406,121.592758,31.32229,38
3115,34,121.613103569,31.3029773406,121.609627,31.282425,61
3116,34,121.613103569,31.3029773406,121.623627,31.283239,10
3117,34,121.613103569,31.3029773406,121.615562,31.309269,26
3118,35,121.292191454,31.1350806991,121.251617,31.120049,40
3119,35,121.292191454,31.1350806991,121.263855,31.161102,85
3120,35,121.292191454,31.1350806991,121.283691,31.10461,24
3121,35,121.292191454,31.1350806991,121.287941,31.127893,16
3122,35,121.292191454,31.1350806991,121.242043,31.170084,79
3123,35,121.292191454,31.1350806991,121.275749,31.163807,30
3124,35,121.292191454,31.1350806991,121.252274,31.106329,79
3125,35,121.292191454,31.1350806991,121.306099,31.146282,53
3126,35,121.292191454,31.1350806991,121.308037,31.10878,55
3127,35,121.292191454,31.1350806991,121.26963,31.114132,86
3128,35,121.292191454,31.1350806991,121.265312,31.180605,86
3129,35,121.292191454,31.1350806991,121.272606,31.172865,90
3130,35,121.292191454,31.1350806991,121.280685,31.145988,60
3131,35,121.292191454,31.1350806991,121.287338,31.174442,20
3132,35,121.292191454,31.1350806991,121.23951,31.1436,9
3133,35,121.292191454,31.1350806991,121.310814,31.133457,21
3134,35,121.292191454,31.1350806991,121.272865,31.150049,54
3135,35,121.292191454,31.1350806991,121.259811,31.172194,85
3136,35,121.292191454,31.1350806991,121.284065,31.115097,63
3137,35,121.292191454,31.1350806991,121.224442,31.126732,11
3138,35,121.292191454,31.1350806991,121.307045,31.124323,23
3139,35,121.292191454,31.1350806991,121.295639,31.152287,33
3140,35,121.292191454,31.1350806991,121.269424,31.098621,36
3141,35,121.292191454,31.1350806991,121.274857,31.123808,25
3142,35,121.292191454,31.1350806991,121.259735,31.117132,54
3143,35,121.292191454,31.1350806991,121.307625,31.138992,46
3144,35,121.292191454,31.1350806991,121.297089,31.160894,16
3145,35,121.292191454,31.1350806991,121.29348,31.102036,34
3146,35,121.292191454,31.1350806991,121.263252,31.171694,19
3147,35,121.292191454,31.1350806991,121.275291,31.110199,70
3148,35,121.292191454,31.1350806991,121.262543,31.107424,28
3149,35,121.292191454,31.1350806991,121.301033,31.133476,34
3150,35,121.292191454,31.1350806991,121.296066,31.124666,42
3151,35,121.292191454,31.1350806991,121.283478,31.168329,49
3152,35,121.292191454,31.1350806991,121.282394,31.161982,44
3153,35,121.292191454,31.1350806991,121.279762,31.11153,32
3154,35,121.292191454,31.1350806991,121.29174,31.134295,42
3155,35,121.292191454,31.1350806991,121.294395,31.167295,25
3156,35,121.292191454,31.1350806991,121.235901,31.112907,34
3157,35,121.292191454,31.1350806991,121.305603,31.116808,37
3158,35,121.292191454,31.1350806991,121.255501,31.154778,32
3159,35,121.292191454,31.1350806991,121.295914,31.140293,24
3160,35,121.292191454,31.1350806991,121.287277,31.143473,63
3161,35,121.292191454,31.1350806991,121.2938,31.107225,14
3162,35,121.292191454,31.1350806991,121.228355,31.134094,20
3163,35,121.292191454,31.1350806991,121.277313,31.11714,59
3164,35,121.292191454,31.1350806991,121.310318,31.115934,46
3165,35,121.292191454,31.1350806991,121.271469,31.156412,38
3166,35,121.292191454,31.1350806991,121.285454,31.111052,59
3167,35,121.292191454,31.1350806991,121.271217,31.169693,44
3168,35,121.292191454,31.1350806991,121.2966,31.163418,71
3169,35,121.292191454,31.1350806991,121.276886,31.104219,30
3170,35,121.292191454,31.1350806991,121.281776,31.171928,20
3171,35,121.292191454,31.1350806991,121.27459,31.180502,32
3172,35,121.292191454,31.1350806991,121.298485,31.147665,34
3173,35,121.292191454,31.1350806991,121.270874,31.165964,66
3174,35,121.292191454,31.1350806991,121.257393,31.130932,11
3175,35,121.292191454,31.1350806991,121.265411,31.13216,6
3176,35,121.292191454,31.1350806991,121.27755,31.169205,45
3177,35,121.292191454,31.1350806991,121.266586,31.175785,43
3178,35,121.292191454,31.1350806991,121.261612,31.124222,6
3179,35,121.292191454,31.1350806991,121.245033,31.113882,50
3180,35,121.292191454,31.1350806991,121.287102,31.090921,22
3181,35,121.292191454,31.1350806991,121.23407,31.156258,12
3182,35,121.292191454,31.1350806991,121.271446,31.11784,54
3183,35,121.292191454,31.1350806991,121.272354,31.141819,22
3184,35,121.292191454,31.1350806991,121.304657,31.104721,35
3185,35,121.292191454,31.1350806991,121.255684,31.104509,32
3186,35,121.292191454,31.1350806991,121.27636,31.155777,7
3187,35,121.292191454,31.1350806991,121.236015,31.14418,15
3188,35,121.292191454,31.1350806991,121.272194,31.105349,27
3189,35,121.292191454,31.1350806991,121.264633,31.171427,25
3190,35,121.292191454,31.1350806991,121.29303,31.146109,40
3191,35,121.292191454,31.1350806991,121.302017,31.142815,59
3192,35,121.292191454,31.1350806991,121.2845,31.100813,31
3193,35,121.292191454,31.1350806991,121.275314,31.097807,16
3194,35,121.292191454,31.1350806991,121.30381,31.153814,35
3195,35,121.292191454,31.1350806991,121.31366,31.127943,27
3196,35,121.292191454,31.1350806991,121.24868,31.150572,8
3197,35,121.292191454,31.1350806991,121.291992,31.177902,25
3198,35,121.292191454,31.1350806991,121.274742,31.187002,16
3199,35,121.292191454,31.1350806991,121.298363,31.120586,28
3200,35,121.292191454,31.1350806991,121.237129,31.133383,6
3201,35,121.292191454,31.1350806991,121.273918,31.130602,35
3202,35,121.292191454,31.1350806991,121.307716,31.143766,86
3203,35,121.292191454,31.1350806991,121.289062,31.138937,13
3204,35,121.292191454,31.1350806991,121.263931,31.111771,47
3205,35,121.292191454,31.1350806991,121.261925,31.157095,42
3206,35,121.292191454,31.1350806991,121.278519,31.159767,40
3207,35,121.292191454,31.1350806991,121.318474,31.121655,26
3208,35,121.292191454,31.1350806991,121.259377,31.106762,59
3209,35,121.292191454,31.1350806991,121.245132,31.166786,16
3210,35,121.292191454,31.1350806991,121.236519,31.150513,19
3211,35,121.292191454,31.1350806991,121.287628,31.107622,36
3212,35,121.292191454,31.1350806991,121.262276,31.116816,56
3213,35,121.292191454,31.1350806991,121.267769,31.16633,45
3214,35,121.292191454,31.1350806991,121.259407,31.179073,25
3215,35,121.292191454,31.1350806991,121.294502,31.116751,32
3216,35,121.292191454,31.1350806991,121.262024,31.174973,40
3217,35,121.292191454,31.1350806991,121.268478,31.171688,65
3218,35,121.292191454,31.1350806991,121.28064,31.186069,5
3219,35,121.292191454,31.1350806991,121.261169,31.16728,30
3220,35,121.292191454,31.1350806991,121.254295,31.108246,68
3221,35,121.292191454,31.1350806991,121.267029,31.118433,43
3222,35,121.292191454,31.1350806991,121.306824,31.102243,32
3223,35,121.292191454,31.1350806991,121.265732,31.161489,95
3224,35,121.292191454,31.1350806991,121.229485,31.129406,24
3225,35,121.292191454,31.1350806991,121.282837,31.129427,21
3226,35,121.292191454,31.1350806991,121.289474,31.186537,4
3227,35,121.292191454,31.1350806991,121.244965,31.174145,17
