Order_id,Site_id,Lng_site,Lat_site,Lng_spot,Lat_spot,Num
1924,25,121.5035632,31.17264512,121.535156,31.167442,31
1925,25,121.5035632,31.17264512,121.509773,31.154428,54
1926,25,121.5035632,31.17264512,121.53476,31.161699,38
1927,25,121.5035632,31.17264512,121.507469,31.172043,38
1928,25,121.5035632,31.17264512,121.511131,31.183516,49
1929,25,121.5035632,31.17264512,121.505661,31.13662,51
1930,25,121.5035632,31.17264512,121.517616,31.184351,37
1931,25,121.5035632,31.17264512,121.529198,31.185394,15
1932,25,121.5035632,31.17264512,121.508469,31.188084,18
1933,25,121.5035632,31.17264512,121.493187,31.168928,70
1934,25,121.5035632,31.17264512,121.526787,31.181051,22
1935,25,121.5035632,31.17264512,121.520073,31.179436,30
1936,25,121.5035632,31.17264512,121.506638,31.154173,42
1937,25,121.5035632,31.17264512,121.499451,31.176332,50
1938,25,121.5035632,31.17264512,121.481384,31.168364,47
1939,25,121.5035632,31.17264512,121.492157,31.163452,54
1940,25,121.5035632,31.17264512,121.497795,31.181429,32
1941,25,121.5035632,31.17264512,121.492233,31.155697,75
1942,25,121.5035632,31.17264512,121.504532,31.160645,46
1943,25,121.5035632,31.17264512,121.519791,31.144047,30
1944,25,121.5035632,31.17264512,121.51226,31.171217,44
1945,25,121.5035632,31.17264512,121.498276,31.149511,26
1946,25,121.5035632,31.17264512,121.505707,31.165203,36
1947,25,121.5035632,31.17264512,121.484154,31.180397,11
1948,25,121.5035632,31.17264512,121.499207,31.160366,73
1949,25,121.5035632,31.17264512,121.499275,31.165545,24
1950,25,121.5035632,31.17264512,121.486656,31.161757,55
1951,25,121.5035632,31.17264512,121.531395,31.1665,51
1952,25,121.5035632,31.17264512,121.497612,31.16407,31
1953,25,121.5035632,31.17264512,121.516319,31.13759,34
1954,25,121.5035632,31.17264512,121.490799,31.17836,41
1955,25,121.5035632,31.17264512,121.518005,31.157173,57
1956,25,121.5035632,31.17264512,121.514107,31.193253,46
1957,25,121.5035632,31.17264512,121.518257,31.16778,22
1958,25,121.5035632,31.17264512,121.514465,31.175945,36
1959,25,121.5035632,31.17264512,121.492126,31.158728,51
1960,25,121.5035632,31.17264512,121.521683,31.14978,45
1961,25,121.5035632,31.17264512,121.543068,31.170614,22
1962,25,121.5035632,31.17264512,121.498428,31.145647,44
1963,25,121.5035632,31.17264512,121.513069,31.18524,38
1964,25,121.5035632,31.17264512,121.521812,31.159815,23
1965,25,121.5035632,31.17264512,121.516312,31.179981,69
1966,25,121.5035632,31.17264512,121.502289,31.142088,39
1967,25,121.5035632,31.17264512,121.49382,31.174942,32
1968,25,121.5035632,31.17264512,121.511703,31.163929,29
1969,25,121.5035632,31.17264512,121.507751,31.146801,19
1970,25,121.5035632,31.17264512,121.496254,31.162483,38
1971,25,121.5035632,31.17264512,121.499268,31.184425,20
1972,25,121.5035632,31.17264512,121.523438,31.142975,66
1973,25,121.5035632,31.17264512,121.507568,31.141079,45
1974,25,121.5035632,31.17264512,121.523476,31.17506,35
1975,25,121.5035632,31.17264512,121.509644,31.190735,40
1976,25,121.5035632,31.17264512,121.539772,31.181604,60
1977,25,121.5035632,31.17264512,121.526962,31.146734,34
1978,25,121.5035632,31.17264512,121.533119,31.170454,19
1979,25,121.5035632,31.17264512,121.498367,31.174406,36
1980,25,121.5035632,31.17264512,121.508163,31.169498,59
1981,25,121.5035632,31.17264512,121.504959,31.189987,26
1982,25,121.5035632,31.17264512,121.482155,31.165384,35
1983,25,121.5035632,31.17264512,121.50901,31.179493,38
1984,25,121.5035632,31.17264512,121.528831,31.149456,41
1985,25,121.5035632,31.17264512,121.522507,31.189562,30
1986,25,121.5035632,31.17264512,121.518021,31.188734,35
1987,25,121.5035632,31.17264512,121.512199,31.136499,39
1988,25,121.5035632,31.17264512,121.503273,31.157675,61
1989,25,121.5035632,31.17264512,121.500481,31.155445,49
1990,25,121.5035632,31.17264512,121.50309,31.17321,53
1991,25,121.5035632,31.17264512,121.524208,31.182798,33
1992,25,121.5035632,31.17264512,121.531914,31.182371,30
1993,25,121.5035632,31.17264512,121.508461,31.175117,52
1994,25,121.5035632,31.17264512,121.520027,31.162842,27
1995,25,121.5035632,31.17264512,121.511276,31.151365,41
1996,25,121.5035632,31.17264512,121.535454,31.176016,30
1997,25,121.5035632,31.17264512,121.48497,31.15864,46
1998,25,121.5035632,31.17264512,121.509766,31.163679,27
1999,25,121.5035632,31.17264512,121.49601,31.173147,36
2000,25,121.5035632,31.17264512,121.525551,31.150812,38
2001,25,121.5035632,31.17264512,121.485283,31.174456,20
2002,25,121.5035632,31.17264512,121.519669,31.186136,37
2003,25,121.5035632,31.17264512,121.504982,31.141735,41
2004,25,121.5035632,31.17264512,121.494804,31.152985,32
2005,25,121.5035632,31.17264512,121.52301,31.181013,48
2006,25,121.5035632,31.17264512,121.516983,31.139887,64
2007,25,121.5035632,31.17264512,121.517715,31.17734,49
2008,25,121.5035632,31.17264512,121.502975,31.177217,34
2009,25,121.5035632,31.17264512,121.489304,31.153748,23
2010,25,121.5035632,31.17264512,121.515228,31.167242,27
2011,25,121.5035632,31.17264512,121.497169,31.178333,60
2012,25,121.5035632,31.17264512,121.507912,31.192217,52
2013,25,121.5035632,31.17264512,121.522537,31.178429,68
2014,25,121.5035632,31.17264512,121.504028,31.182846,33
2015,25,121.5035632,31.17264512,121.500221,31.140875,37
2016,25,121.5035632,31.17264512,121.501335,31.14489,35
2017,25,121.5035632,31.17264512,121.485893,31.169735,30
2018,25,121.5035632,31.17264512,121.537399,31.182518,35
2019,25,121.5035632,31.17264512,121.510269,31.144442,37
2020,25,121.5035632,31.17264512,121.494232,31.159939,57
2021,25,121.5035632,31.17264512,121.533096,31.164154,40
2022,25,121.5035632,31.17264512,121.50853,31.151009,45
2023,25,121.5035632,31.17264512,121.519287,31.182505,68
2024,25,121.5035632,31.17264512,121.503342,31.170086,56
2025,25,121.5035632,31.17264512,121.514496,31.183573,47
2026,25,121.5035632,31.17264512,121.534615,31.17165,27
2027,25,121.5035632,31.17264512,121.500565,31.178473,45
2028,25,121.5035632,31.17264512,121.500504,31.189659,8
2029,25,121.5035632,31.17264512,121.505402,31.162889,39
2030,25,121.5035632,31.17264512,121.495819,31.146318,40
2031,25,121.5035632,31.17264512,121.494301,31.166246,37
2032,25,121.5035632,31.17264512,121.496719,31.169937,49
2033,25,121.5035632,31.17264512,121.527351,31.167906,28
2034,25,121.5035632,31.17264512,121.491013,31.150564,22
2035,25,121.5035632,31.17264512,121.530525,31.175482,47
2036,25,121.5035632,31.17264512,121.507095,31.160576,48
2037,25,121.5035632,31.17264512,121.512581,31.180758,62
2038,25,121.5035632,31.17264512,121.484787,31.166609,46
2039,25,121.5035632,31.17264512,121.488365,31.176643,24
2040,25,121.5035632,31.17264512,121.503906,31.150488,40
2041,25,121.5035632,31.17264512,121.501938,31.164343,30
2042,25,121.5035632,31.17264512,121.530624,31.169222,44
2043,25,121.5035632,31.17264512,121.537697,31.16367,20
2044,25,121.5035632,31.17264512,121.490822,31.16861,29
2045,25,121.5035632,31.17264512,121.52552,31.158987,24
2046,25,121.5035632,31.17264512,121.504784,31.179842,58
2047,25,121.5035632,31.17264512,121.496651,31.175739,53
2048,25,121.5035632,31.17264512,121.514801,31.154322,33
2049,25,121.5035632,31.17264512,121.481033,31.171438,50
2050,25,121.5035632,31.17264512,121.512802,31.16065,24
2051,25,121.5035632,31.17264512,121.538239,31.178583,55
2052,25,121.5035632,31.17264512,121.541122,31.168777,53
2053,25,121.5035632,31.17264512,121.513367,31.144606,34
2054,25,121.5035632,31.17264512,121.519157,31.148819,44
2055,25,121.5035632,31.17264512,121.541878,31.177877,34
2056,25,121.5035632,31.17264512,121.522079,31.169615,12
2057,25,121.5035632,31.17264512,121.536293,31.184584,37
2058,25,121.5035632,31.17264512,121.531181,31.159681,40
2059,25,121.5035632,31.17264512,121.498878,31.151608,32
2060,25,121.5035632,31.17264512,121.507942,31.157646,36
2061,25,121.5035632,31.17264512,121.531189,31.186943,30
2062,25,121.5035632,31.17264512,121.507957,31.134798,17
2063,25,121.5035632,31.17264512,121.512093,31.190905,32
2064,25,121.5035632,31.17264512,121.48851,31.160259,51
2065,25,121.5035632,31.17264512,121.535736,31.157797,33
2066,25,121.5035632,31.17264512,121.527565,31.161615,35
2067,25,121.5035632,31.17264512,121.526505,31.184837,29
2068,25,121.5035632,31.17264512,121.526169,31.187923,29
2069,25,121.5035632,31.17264512,121.538208,31.166378,20
2070,25,121.5035632,31.17264512,121.485527,31.15416,15
2071,25,121.5035632,31.17264512,121.516418,31.174206,25
2072,25,121.5035632,31.17264512,121.520004,31.137136,32
2073,25,121.5035632,31.17264512,121.511948,31.193226,45
2074,25,121.5035632,31.17264512,121.509453,31.137829,30
2075,25,121.5035632,31.17264512,121.52092,31.176891,32
2076,25,121.5035632,31.17264512,121.541374,31.173044,34
2077,25,121.5035632,31.17264512,121.505951,31.178127,31
2078,25,121.5035632,31.17264512,121.510849,31.176651,39
2079,25,121.5035632,31.17264512,121.492142,31.185303,23
2080,25,121.5035632,31.17264512,121.498932,31.142952,37
2081,25,121.5035632,31.17264512,121.526665,31.148777,39
2082,25,121.5035632,31.17264512,121.499756,31.147999,37
2083,25,121.5035632,31.17264512,121.534004,31.182848,60
2084,25,121.5035632,31.17264512,121.499748,31.1693,30
2085,25,121.5035632,31.17264512,121.518013,31.144045,43
2086,25,121.5035632,31.17264512,121.534576,31.178596,47
2087,25,121.5035632,31.17264512,121.493904,31.177227,26
2088,25,121.5035632,31.17264512,121.539078,31.171854,34
2089,25,121.5035632,31.17264512,121.501221,31.182135,61
2090,26,121.7185088,31.21526435,121.696045,31.194767,21
2091,26,121.7185088,31.21526435,121.720589,31.235203,38
2092,26,121.7185088,31.21526435,121.73201,31.214027,30
2093,26,121.7185088,31.21526435,121.745171,31.230207,3
2094,26,121.7185088,31.21526435,121.690598,31.214413,6
2095,26,121.7185088,31.21526435,121.711288,31.190958,60
2096,26,121.7185088,31.21526435,121.694267,31.186026,29
2097,26,121.7185088,31.21526435,121.691292,31.19175,54
2098,26,121.7185088,31.21526435,121.718658,31.202723,6
2099,26,121.7185088,31.21526435,121.717461,31.218861,14
2100,26,121.7185088,31.21526435,121.721725,31.232481,22
2101,26,121.7185088,31.21526435,121.708138,31.219822,12
2102,26,121.7185088,31.21526435,121.703125,31.196949,33
2103,26,121.7185088,31.21526435,121.692215,31.195728,48
2104,26,121.7185088,31.21526435,121.713188,31.236231,8
2105,26,121.7185088,31.21526435,121.739799,31.238455,6
2106,26,121.7185088,31.21526435,121.695084,31.234962,19
2107,26,121.7185088,31.21526435,121.696861,31.201578,16
2108,26,121.7185088,31.21526435,121.70475,31.192148,44
2109,26,121.7185088,31.21526435,121.702095,31.218252,6
2110,26,121.7185088,31.21526435,121.727753,31.216644,15
2111,26,121.7185088,31.21526435,121.741653,31.221041,10
2112,26,121.7185088,31.21526435,121.696671,31.226339,23
2113,26,121.7185088,31.21526435,121.709946,31.202391,14
2114,26,121.7185088,31.21526435,121.691582,31.18877,43
2115,26,121.7185088,31.21526435,121.698875,31.191193,45
2116,26,121.7185088,31.21526435,121.707283,31.210419,19
2117,26,121.7185088,31.21526435,121.688599,31.196888,59
2118,26,121.7185088,31.21526435,121.693108,31.179031,14
2119,26,121.7185088,31.21526435,121.68972,31.223551,23
2120,26,121.7185088,31.21526435,121.701492,31.194098,42
2121,26,121.7185088,31.21526435,121.733437,31.242422,7
2122,26,121.7185088,31.21526435,121.723885,31.223907,8
2123,26,121.7185088,31.21526435,121.687569,31.185511,24
2124,26,121.7185088,31.21526435,121.693451,31.197935,49
2125,26,121.7185088,31.21526435,121.700821,31.20348,12
2126,26,121.7185088,31.21526435,121.708786,31.192747,34
2127,26,121.7185088,31.21526435,121.723694,31.207634,16
2128,26,121.7185088,31.21526435,121.701103,31.187729,39
2129,26,121.7185088,31.21526435,121.724533,31.236959,30
2130,26,121.7185088,31.21526435,121.73008,31.223818,8
2131,26,121.7185088,31.21526435,121.696602,31.197845,52
2132,26,121.7185088,31.21526435,121.694252,31.190422,51
2133,26,121.7185088,31.21526435,121.69706,31.215181,18
2134,26,121.7185088,31.21526435,121.723389,31.202881,6
2135,26,121.7185088,31.21526435,121.710999,31.239859,46
2136,26,121.7185088,31.21526435,121.735176,31.231947,10
2137,26,121.7185088,31.21526435,121.714195,31.210712,11
2138,26,121.7185088,31.21526435,121.749573,31.239826,6
2139,26,121.7185088,31.21526435,121.718208,31.225748,18
2140,26,121.7185088,31.21526435,121.689949,31.217049,17
2141,26,121.7185088,31.21526435,121.727921,31.232304,16
2142,26,121.7185088,31.21526435,121.717369,31.192915,5
2143,26,121.7185088,31.21526435,121.696205,31.192427,52
2144,26,121.7185088,31.21526435,121.697861,31.19466,62
2145,26,121.7185088,31.21526435,121.728027,31.206245,12
2146,26,121.7185088,31.21526435,121.72261,31.239473,42
2147,26,121.7185088,31.21526435,121.687912,31.226982,5
2148,26,121.7185088,31.21526435,121.690491,31.185804,40
2149,26,121.7185088,31.21526435,121.715385,31.221781,14
2150,26,121.7185088,31.21526435,121.724014,31.219967,9
2151,26,121.7185088,31.21526435,121.689903,31.20825,21
2152,26,121.7185088,31.21526435,121.705284,31.188656,30
2153,26,121.7185088,31.21526435,121.693604,31.206152,20
2154,26,121.7185088,31.21526435,121.693588,31.182056,20
2155,26,121.7185088,31.21526435,121.691086,31.172789,6
2156,26,121.7185088,31.21526435,121.682129,31.235458,18
2157,26,121.7185088,31.21526435,121.692047,31.230707,9
2158,26,121.7185088,31.21526435,121.699547,31.198959,32
2159,26,121.7185088,31.21526435,121.7024,31.22879,7
2160,26,121.7185088,31.21526435,121.744942,31.232912,13
2161,26,121.7185088,31.21526435,121.69664,31.187922,55
2162,26,121.7185088,31.21526435,121.707382,31.190691,31
2163,26,121.7185088,31.21526435,121.726486,31.213844,24
2164,26,121.7185088,31.21526435,121.693733,31.193829,55
2165,26,121.7185088,31.21526435,121.70546,31.195551,30
2166,26,121.7185088,31.21526435,121.731255,31.208773,21
2167,26,121.7185088,31.21526435,121.703903,31.20015,26
2168,26,121.7185088,31.21526435,121.707451,31.183817,4
2169,26,121.7185088,31.21526435,121.711433,31.226461,9
2170,26,121.7185088,31.21526435,121.750259,31.228226,2
2171,26,121.7185088,31.21526435,121.728195,31.19883,13
2172,26,121.7185088,31.21526435,121.688087,31.201342,25
2173,26,121.7185088,31.21526435,121.688721,31.19071,50
2174,26,121.7185088,31.21526435,121.706787,31.234177,12
2175,26,121.7185088,31.21526435,121.725128,31.232111,49
2176,26,121.7185088,31.21526435,121.738525,31.222235,7
2177,26,121.7185088,31.21526435,121.704834,31.207975,9
2178,26,121.7185088,31.21526435,121.722244,31.227247,26
2179,26,121.7185088,31.21526435,121.695084,31.173004,4
2180,26,121.7185088,31.21526435,121.713463,31.2022,13
2181,26,121.7185088,31.21526435,121.71685,31.202169,17
2182,26,121.7185088,31.21526435,121.742516,31.23086,7
2183,26,121.7185088,31.21526435,121.688263,31.193085,47
2184,26,121.7185088,31.21526435,121.742981,31.226624,7
2185,26,121.7185088,31.21526435,121.71727,31.237045,23
2186,26,121.7185088,31.21526435,121.73542,31.236309,5
2187,26,121.7185088,31.21526435,121.705887,31.216694,7
2188,26,121.7185088,31.21526435,121.701607,31.223219,9
2189,27,121.3724954,31.28140654,121.388893,31.277872,25
2190,27,121.3724954,31.28140654,121.385506,31.261631,27
2191,27,121.3724954,31.28140654,121.386238,31.314926,66
2192,27,121.3724954,31.28140654,121.36982,31.281881,17
2193,27,121.3724954,31.28140654,121.353821,31.2799,50
2194,27,121.3724954,31.28140654,121.396515,31.28301,59
2195,27,121.3724954,31.28140654,121.389023,31.2644,13
2196,27,121.3724954,31.28140654,121.383102,31.309307,52
2197,27,121.3724954,31.28140654,121.369125,31.30022,11
2198,27,121.3724954,31.28140654,121.383667,31.285023,26
2199,27,121.3724954,31.28140654,121.376228,31.259953,33
2200,27,121.3724954,31.28140654,121.387161,31.300112,14
2201,27,121.3724954,31.28140654,121.37941,31.270775,20
2202,27,121.3724954,31.28140654,121.363457,31.285437,22
2203,27,121.3724954,31.28140654,121.375999,31.297817,8
2204,27,121.3724954,31.28140654,121.388916,31.316959,84
2205,27,121.3724954,31.28140654,121.389198,31.310402,98
2206,27,121.3724954,31.28140654,121.367447,31.262625,25
2207,27,121.3724954,31.28140654,121.374542,31.27387,42
2208,27,121.3724954,31.28140654,121.384933,31.274347,25
2209,27,121.3724954,31.28140654,121.385406,31.31974,41
2210,27,121.3724954,31.28140654,121.390884,31.267832,32
2211,27,121.3724954,31.28140654,121.374611,31.282095,6
2212,27,121.3724954,31.28140654,121.35157,31.284885,39
2213,27,121.3724954,31.28140654,121.377159,31.309942,20
2214,27,121.3724954,31.28140654,121.349625,31.281603,38
2215,27,121.3724954,31.28140654,121.395081,31.263248,48
2216,27,121.3724954,31.28140654,121.350311,31.275366,9
2217,27,121.3724954,31.28140654,121.377434,31.290983,11
2218,27,121.3724954,31.28140654,121.394279,31.273602,21
2219,27,121.3724954,31.28140654,121.379639,31.314623,35
2220,27,121.3724954,31.28140654,121.378593,31.278807,23
2221,27,121.3724954,31.28140654,121.355881,31.287472,22
2222,27,121.3724954,31.28140654,121.367706,31.293327,12
2223,27,121.3724954,31.28140654,121.380447,31.286144,16
2224,27,121.3724954,31.28140654,121.39624,31.276621,30
2225,27,121.3724954,31.28140654,121.384537,31.280304,28
2226,27,121.3724954,31.28140654,121.380226,31.294987,8
2227,27,121.3724954,31.28140654,121.383469,31.265163,21
2228,27,121.3724954,31.28140654,121.365585,31.283245,34
2229,27,121.3724954,31.28140654,121.352173,31.278313,40
2230,27,121.3724954,31.28140654,121.35582,31.277494,30
2231,27,121.3724954,31.28140654,121.387863,31.271246,33
2232,27,121.3724954,31.28140654,121.38813,31.292675,17
2233,27,121.3724954,31.28140654,121.387611,31.320721,39
2234,27,121.3724954,31.28140654,121.381554,31.299473,16
2235,27,121.3724954,31.28140654,121.371452,31.261225,27
2236,27,121.3724954,31.28140654,121.387955,31.267271,16
2237,27,121.3724954,31.28140654,121.370354,31.297035,13
2238,27,121.3724954,31.28140654,121.380806,31.312124,15
2239,27,121.3724954,31.28140654,121.389107,31.262047,18
2240,27,121.3724954,31.28140654,121.400826,31.28496,23
2241,27,121.3724954,31.28140654,121.386101,31.31245,40
2242,27,121.3724954,31.28140654,121.386818,31.269325,38
2243,27,121.3724954,31.28140654,121.398651,31.289911,24
2244,27,121.3724954,31.28140654,121.376915,31.267536,15
2245,27,121.3724954,31.28140654,121.386002,31.308374,37
2246,27,121.3724954,31.28140654,121.354568,31.283852,13
2247,27,121.3724954,31.28140654,121.39817,31.285009,14
2248,27,121.3724954,31.28140654,121.389732,31.307894,25
2249,27,121.3724954,31.28140654,121.378578,31.312269,29
2250,27,121.3724954,31.28140654,121.374718,31.261738,13
2251,27,121.3724954,31.28140654,121.367165,31.26685,15
2252,27,121.3724954,31.28140654,121.383873,31.317659,52
2253,27,121.3724954,31.28140654,121.389458,31.275507,54
2254,27,121.3724954,31.28140654,121.37944,31.260717,39
2255,27,121.3724954,31.28140654,121.354279,31.285437,17
2256,27,121.3724954,31.28140654,121.389259,31.315054,29
2257,27,121.3724954,31.28140654,121.383537,31.313639,74
2258,27,121.3724954,31.28140654,121.381325,31.26862,23
2259,28,121.5593072,31.13068324,121.548149,31.134222,22
2260,28,121.5593072,31.13068324,121.604187,31.138172,67
2261,28,121.5593072,31.13068324,121.569473,31.14028,29
2262,28,121.5593072,31.13068324,121.531395,31.135929,10
2263,28,121.5593072,31.13068324,121.573013,31.157347,52
2264,28,121.5593072,31.13068324,121.532761,31.150375,50
2265,28,121.5593072,31.13068324,121.549629,31.147507,24
2266,28,121.5593072,31.13068324,121.558784,31.12331,14
2267,28,121.5593072,31.13068324,121.58831,31.136086,66
2268,28,121.5593072,31.13068324,121.614693,31.13629,36
2269,28,121.5593072,31.13068324,121.562706,31.156713,30
2270,28,121.5593072,31.13068324,121.543167,31.166803,48
2271,28,121.5593072,31.13068324,121.582062,31.127558,29
2272,28,121.5593072,31.13068324,121.553864,31.12468,21
2273,28,121.5593072,31.13068324,121.578453,31.149288,49
2274,28,121.5593072,31.13068324,121.587296,31.149302,73
2275,28,121.5593072,31.13068324,121.53656,31.143171,40
2276,28,121.5593072,31.13068324,121.577728,31.130465,58
2277,28,121.5593072,31.13068324,121.548004,31.169434,31
2278,28,121.5593072,31.13068324,121.561371,31.138754,60
2279,28,121.5593072,31.13068324,121.547783,31.120081,45
2280,28,121.5593072,31.13068324,121.568886,31.127449,24
2281,28,121.5593072,31.13068324,121.533234,31.124981,17
2282,28,121.5593072,31.13068324,121.53125,31.139881,33
2283,28,121.5593072,31.13068324,121.52623,31.144398,41
2284,28,121.5593072,31.13068324,121.617546,31.137781,22
2285,28,121.5593072,31.13068324,121.577522,31.141283,28
2286,28,121.5593072,31.13068324,121.541054,31.161066,13
2287,28,121.5593072,31.13068324,121.602127,31.151783,13
2288,28,121.5593072,31.13068324,121.581573,31.154423,30
2289,28,121.5593072,31.13068324,121.538147,31.132704,23
2290,28,121.5593072,31.13068324,121.562805,31.127182,5
2291,28,121.5593072,31.13068324,121.542114,31.148705,35
2292,28,121.5593072,31.13068324,121.542923,31.144184,10
2293,28,121.5593072,31.13068324,121.570152,31.156691,48
2294,28,121.5593072,31.13068324,121.5672,31.148428,14
2295,28,121.5593072,31.13068324,121.583832,31.13526,24
2296,28,121.5593072,31.13068324,121.572334,31.160793,63
2297,28,121.5593072,31.13068324,121.57177,31.135283,27
2298,28,121.5593072,31.13068324,121.573586,31.132202,24
2299,28,121.5593072,31.13068324,121.600471,31.142073,37
2300,28,121.5593072,31.13068324,121.525185,31.133606,25
2301,28,121.5593072,31.13068324,121.574036,31.15518,36
2302,28,121.5593072,31.13068324,121.612373,31.13895,23
2303,28,121.5593072,31.13068324,121.534325,31.131836,30
2304,28,121.5593072,31.13068324,121.535812,31.148663,54
2305,28,121.5593072,31.13068324,121.551384,31.120731,23
2306,28,121.5593072,31.13068324,121.533821,31.154081,52
2307,28,121.5593072,31.13068324,121.588776,31.12709,27
2308,28,121.5593072,31.13068324,121.565002,31.136,22
2309,28,121.5593072,31.13068324,121.52861,31.141714,25
2310,28,121.5593072,31.13068324,121.597313,31.130627,11
2311,28,121.5593072,31.13068324,121.545677,31.126289,7
2312,28,121.5593072,31.13068324,121.557877,31.147018,10
2313,28,121.5593072,31.13068324,121.540154,31.141182,27
2314,28,121.5593072,31.13068324,121.559959,31.135092,32
2315,28,121.5593072,31.13068324,121.53904,31.15535,19
2316,28,121.5593072,31.13068324,121.611198,31.14415,19
2317,28,121.5593072,31.13068324,121.57122,31.123755,37
2318,28,121.5593072,31.13068324,121.566315,31.146719,25
2319,28,121.5593072,31.13068324,121.562401,31.16486,24
2320,28,121.5593072,31.13068324,121.57132,31.153936,30
2321,28,121.5593072,31.13068324,121.529839,31.130838,30
2322,28,121.5593072,31.13068324,121.549049,31.144783,28
2323,28,121.5593072,31.13068324,121.570969,31.14802,25
2324,28,121.5593072,31.13068324,121.551201,31.127533,12
2325,28,121.5593072,31.13068324,121.522835,31.138466,33
2326,28,121.5593072,31.13068324,121.55085,31.155811,7
2327,28,121.5593072,31.13068324,121.551338,31.170759,24
2328,28,121.5593072,31.13068324,121.547279,31.162745,15
2329,28,121.5593072,31.13068324,121.603439,31.140574,39
2330,28,121.5593072,31.13068324,121.608551,31.139301,19
2331,28,121.5593072,31.13068324,121.534081,31.145941,29
2332,28,121.5593072,31.13068324,121.538277,31.121588,10
2333,28,121.5593072,31.13068324,121.58197,31.134949,27
2334,28,121.5593072,31.13068324,121.562698,31.136536,30
2335,28,121.5593072,31.13068324,121.57634,31.156897,39
2336,28,121.5593072,31.13068324,121.526245,31.139772,40
2337,28,121.5593072,31.13068324,121.57457,31.143194,15
2338,28,121.5593072,31.13068324,121.567703,31.130896,27
2339,28,121.5593072,31.13068324,121.557899,31.155855,10
2340,28,121.5593072,31.13068324,121.616394,31.135897,59
2341,28,121.5593072,31.13068324,121.55722,31.130001,7
2342,28,121.5593072,31.13068324,121.565041,31.150984,29
2343,28,121.5593072,31.13068324,121.563148,31.149067,24
2344,28,121.5593072,31.13068324,121.532379,31.141607,58
2345,28,121.5593072,31.13068324,121.559898,31.159697,16
2346,28,121.5593072,31.13068324,121.538452,31.159296,40
2347,28,121.5593072,31.13068324,121.544815,31.168787,42
2348,28,121.5593072,31.13068324,121.55323,31.138084,4
2349,28,121.5593072,31.13068324,121.566864,31.155714,14
2350,28,121.5593072,31.13068324,121.601547,31.138035,27
2351,28,121.5593072,31.13068324,121.549957,31.164604,18
2352,28,121.5593072,31.13068324,121.538666,31.1373,6
2353,28,121.5593072,31.13068324,121.576599,31.134342,34
2354,28,121.5593072,31.13068324,121.569885,31.150265,24
2355,28,121.5593072,31.13068324,121.572044,31.139341,28
2356,28,121.5593072,31.13068324,121.582489,31.150675,29
2357,28,121.5593072,31.13068324,121.574585,31.160587,34
2358,28,121.5593072,31.13068324,121.56678,31.138124,57
2359,28,121.5593072,31.13068324,121.603958,31.143444,27
2360,28,121.5593072,31.13068324,121.574837,31.150925,58
2361,28,121.5593072,31.13068324,121.538971,31.130945,29
2362,28,121.5593072,31.13068324,121.539375,31.143776,18
2363,28,121.5593072,31.13068324,121.567253,31.157604,52
2364,28,121.5593072,31.13068324,121.564186,31.146034,15
2365,28,121.5593072,31.13068324,121.594093,31.152966,7
2366,28,121.5593072,31.13068324,121.537903,31.145864,21
2367,28,121.5593072,31.13068324,121.553375,31.129353,25
2368,28,121.5593072,31.13068324,121.553833,31.145493,11
2369,28,121.5593072,31.13068324,121.556557,31.119965,10
2370,28,121.5593072,31.13068324,121.541412,31.159645,28
2371,28,121.5593072,31.13068324,121.569191,31.134501,32
2372,28,121.5593072,31.13068324,121.54525,31.136642,13
2373,28,121.5593072,31.13068324,121.559776,31.150896,9
2374,28,121.5593072,31.13068324,121.529831,31.14377,33
2375,28,121.5593072,31.13068324,121.568657,31.122276,21
2376,28,121.5593072,31.13068324,121.595116,31.13658,3
2377,28,121.5593072,31.13068324,121.549088,31.125717,8
2378,28,121.5593072,31.13068324,121.573891,31.127813,33
2379,28,121.5593072,31.13068324,121.569244,31.164196,9
2380,28,121.5593072,31.13068324,121.570732,31.136786,46
2381,28,121.5593072,31.13068324,121.537239,31.154629,9
2382,28,121.5593072,31.13068324,121.532166,31.129889,34
2383,28,121.5593072,31.13068324,121.569527,31.161013,11
2384,28,121.5593072,31.13068324,121.568207,31.125776,23
2385,28,121.5593072,31.13068324,121.543999,31.147078,28
2386,28,121.5593072,31.13068324,121.566269,31.141617,11
2387,28,121.5593072,31.13068324,121.565094,31.12253,29
2388,28,121.5593072,31.13068324,121.56768,31.153482,56
2389,28,121.5593072,31.13068324,121.563805,31.15435,27
2390,28,121.5593072,31.13068324,121.552872,31.15082,16
2391,28,121.5593072,31.13068324,121.561317,31.12225,30
2392,28,121.5593072,31.13068324,121.549004,31.171358,29
2393,28,121.5593072,31.13068324,121.585655,31.128832,32
2394,28,121.5593072,31.13068324,121.613335,31.142008,29
2395,28,121.5593072,31.13068324,121.562347,31.147226,12
2396,28,121.5593072,31.13068324,121.527603,31.127497,17
2397,29,121.345844,31.305987,121.337837,31.323324,12
2398,29,121.345844,31.305987,121.380707,31.323347,30
2399,29,121.345844,31.305987,121.346939,31.289669,31
2400,29,121.345844,31.305987,121.35186,31.31007,21
2401,29,121.345844,31.305987,121.32972,31.287205,17
2402,29,121.345844,31.305987,121.322136,31.296583,59
2403,29,121.345844,31.305987,121.350708,31.318085,10
2404,29,121.345844,31.305987,121.373421,31.314369,31
2405,29,121.345844,31.305987,121.343231,31.307308,14
