Unnamed: 0,Site_id,Lng_site,Lat_site,Lng_spot,Lat_spot,Num,kcenter
1597,21,121.378363676,30.9981241589,121.421959,30.974684,8,1
1598,21,121.378363676,30.9981241589,121.382469,30.997259,33,1
1599,21,121.378363676,30.9981241589,121.343277,30.95619,3,1
1600,21,121.378363676,30.9981241589,121.356125,30.950865,6,1
1601,21,121.378363676,30.9981241589,121.384644,30.920662,4,1
1602,21,121.378363676,30.9981241589,121.432793,30.952965,10,1
1603,21,121.378363676,30.9981241589,121.376556,30.958458,8,1
1604,21,121.378363676,30.9981241589,121.388046,31.007484,41,1
1605,21,121.378363676,30.9981241589,121.407303,31.005745,70,1
1606,21,121.378363676,30.9981241589,121.386757,30.961546,8,1
1607,21,121.378363676,30.9981241589,121.397026,30.946011,7,1
1608,21,121.378363676,30.9981241589,121.368919,31.011194,23,1
1609,21,121.378363676,30.9981241589,121.423897,30.93948,9,1
1610,21,121.378363676,30.9981241589,121.440567,30.966845,32,1
1611,21,121.378363676,30.9981241589,121.447563,30.944126,12,1
1612,21,121.378363676,30.9981241589,121.393097,30.956179,12,1
1613,21,121.378363676,30.9981241589,121.370934,31.005978,34,1
1614,21,121.378363676,30.9981241589,121.402458,30.96295,6,1
1615,21,121.378363676,30.9981241589,121.397369,31.004679,66,1
1616,21,121.378363676,30.9981241589,121.433502,30.957092,18,1
1617,21,121.378363676,30.9981241589,121.441681,30.946346,20,1
1618,21,121.378363676,30.9981241589,121.402954,30.935108,6,1
1619,21,121.378363676,30.9981241589,121.377426,30.997957,16,1
1620,21,121.378363676,30.9981241589,121.433693,30.939341,19,1
1621,21,121.378363676,30.9981241589,121.378792,31.010624,28,1
1622,21,121.378363676,30.9981241589,121.44738,30.961214,39,1
1623,21,121.378363676,30.9981241589,121.455872,30.950953,34,1
1624,21,121.378363676,30.9981241589,121.350624,30.968681,5,1
1625,21,121.378363676,30.9981241589,121.436546,30.953926,34,1
1626,21,121.378363676,30.9981241589,121.400078,31.010998,42,1
1627,21,121.378363676,30.9981241589,121.439194,30.972855,23,1
1628,21,121.378363676,30.9981241589,121.39772,30.995794,44,1
1629,21,121.378363676,30.9981241589,121.413788,30.958469,9,1
1630,21,121.378363676,30.9981241589,121.37645,31.002449,26,1
1631,21,121.378363676,30.9981241589,121.409508,30.922079,10,1
1632,21,121.378363676,30.9981241589,121.37001,31.041765,30,1
1633,21,121.378363676,30.9981241589,121.391876,30.962358,13,1
1634,21,121.378363676,30.9981241589,121.352303,30.979567,13,1
1635,21,121.378363676,30.9981241589,121.348206,30.987503,19,1
1636,21,121.378363676,30.9981241589,121.393478,31.024921,81,1
1637,21,121.378363676,30.9981241589,121.385094,31.001497,46,1
1638,21,121.378363676,30.9981241589,121.377472,30.990358,21,1
1639,21,121.378363676,30.9981241589,121.392349,31.016975,17,1
1640,21,121.378363676,30.9981241589,121.435219,30.963451,44,1
1641,21,121.378363676,30.9981241589,121.365257,30.992407,30,1
1642,21,121.378363676,30.9981241589,121.406876,30.983965,2,1
1643,21,121.378363676,30.9981241589,121.386024,30.99514,21,1
1644,21,121.378363676,30.9981241589,121.401627,31.013781,30,1
1645,21,121.378363676,30.9981241589,121.387756,31.025749,46,1
1646,21,121.378363676,30.9981241589,121.415367,30.924635,14,1
1647,21,121.378363676,30.9981241589,121.462311,30.943428,54,1
1648,21,121.378363676,30.9981241589,121.450974,30.939489,21,1
1649,21,121.378363676,30.9981241589,121.444405,30.956488,25,1
1650,21,121.378363676,30.9981241589,121.43692,30.93124,10,1
1651,21,121.378363676,30.9981241589,121.40432,30.958105,18,1
1652,21,121.378363676,30.9981241589,121.371422,31.000422,58,1
1653,21,121.378363676,30.9981241589,121.345184,30.950319,15,1
1654,21,121.378363676,30.9981241589,121.361816,30.98271,3,1
1655,21,121.378363676,30.9981241589,121.380379,30.953217,19,1
1656,21,121.378363676,30.9981241589,121.40049,31.000784,73,1
1657,21,121.378363676,30.9981241589,121.381065,31.034048,21,1
1658,21,121.378363676,30.9981241589,121.336159,30.986652,11,1
1659,21,121.378363676,30.9981241589,121.371384,31.028879,23,1
1660,21,121.378363676,30.9981241589,121.401642,30.957832,87,1
1661,21,121.378363676,30.9981241589,121.443893,30.940321,32,1
1662,21,121.378363676,30.9981241589,121.428856,30.975914,13,1
1663,21,121.378363676,30.9981241589,121.396301,31.011162,41,1
1664,21,121.378363676,30.9981241589,121.456039,30.94199,55,1
1665,21,121.378363676,30.9981241589,121.394531,30.975889,1,1
1666,21,121.378363676,30.9981241589,121.375778,31.037821,17,1
1667,21,121.378363676,30.9981241589,121.423599,30.984209,26,1
1668,21,121.378363676,30.9981241589,121.443474,30.96166,40,1
1669,21,121.378363676,30.9981241589,121.454346,30.948324,20,1
1670,21,121.378363676,30.9981241589,121.372932,30.996109,55,1
1671,21,121.378363676,30.9981241589,121.460518,30.940851,50,1
1672,21,121.378363676,30.9981241589,121.35849,31.011038,17,1
1673,21,121.378363676,30.9981241589,121.434135,30.967823,24,1
1674,21,121.378363676,30.9981241589,121.399773,31.007977,27,1
1675,21,121.378363676,30.9981241589,121.363899,31.025013,23,1
1676,21,121.378363676,30.9981241589,121.371346,31.032478,15,1
1677,21,121.378363676,30.9981241589,121.396988,31.01436,81,1
1678,21,121.378363676,30.9981241589,121.403671,31.010015,49,1
1679,21,121.378363676,30.9981241589,121.411285,30.928551,19,1
1680,21,121.378363676,30.9981241589,121.399757,30.96249,23,1
1681,21,121.378363676,30.9981241589,121.371231,30.968849,1,1
1682,21,121.378363676,30.9981241589,121.388474,30.952677,15,1
1683,21,121.378363676,30.9981241589,121.366272,31.033361,22,1
1684,22,121.321295,31.231513,121.326057,31.255461,51,1
1685,22,121.321295,31.231513,121.311035,31.233589,45,1
1686,22,121.321295,31.231513,121.311249,31.203075,27,1
1687,22,121.321295,31.231513,121.332756,31.224276,45,1
1688,22,121.321295,31.231513,121.32737,31.241589,82,1
1689,22,121.321295,31.231513,121.315018,31.247988,51,1
1690,22,121.321295,31.231513,121.297867,31.202682,42,1
1691,22,121.321295,31.231513,121.302116,31.208258,39,1
1692,22,121.321295,31.231513,121.309227,31.215952,23,1
1693,22,121.321295,31.231513,121.305008,31.221832,91,1
1694,22,121.321295,31.231513,121.324921,31.23139,68,1
1695,22,121.321295,31.231513,121.299393,31.214922,35,1
1696,22,121.321295,31.231513,121.313438,31.240137,18,1
1697,22,121.321295,31.231513,121.321518,31.260635,77,1
1698,22,121.321295,31.231513,121.309753,31.210165,84,1
1699,22,121.321295,31.231513,121.311462,31.247171,36,1
1700,22,121.321295,31.231513,121.2938,31.196751,45,1
1701,22,121.321295,31.231513,121.312836,31.259813,25,1
1702,22,121.321295,31.231513,121.316605,31.238014,46,1
1703,22,121.321295,31.231513,121.324715,31.2225,37,1
1704,22,121.321295,31.231513,121.323593,31.240635,19,1
1705,22,121.321295,31.231513,121.308174,31.244181,69,1
1706,22,121.321295,31.231513,121.331688,31.238853,89,1
1707,22,121.321295,31.231513,121.324318,31.248199,20,1
1708,22,121.321295,31.231513,121.32753,31.249556,21,1
1709,22,121.321295,31.231513,121.308556,31.206079,82,1
1710,22,121.321295,31.231513,121.304932,31.213167,83,1
1711,22,121.321295,31.231513,121.329544,31.203083,11,1
1712,22,121.321295,31.231513,121.319077,31.204374,10,1
1713,22,121.321295,31.231513,121.300316,31.218096,25,1
1714,22,121.321295,31.231513,121.32589,31.226675,23,1
1715,22,121.321295,31.231513,121.307228,31.240419,32,1
1716,22,121.321295,31.231513,121.330002,31.218004,55,1
1717,22,121.321295,31.231513,121.31543,31.259403,27,1
1718,22,121.321295,31.231513,121.316513,31.253767,56,1
1719,22,121.321295,31.231513,121.310097,31.224344,27,1
1720,22,121.321295,31.231513,121.324547,31.236076,44,1
1721,22,121.321295,31.231513,121.305603,31.208597,92,1
1722,22,121.321295,31.231513,121.297691,31.206747,57,1
1723,22,121.321295,31.231513,121.321465,31.234409,41,1
1724,22,121.321295,31.231513,121.315681,31.232227,48,1
1725,22,121.321295,31.231513,121.316689,31.241734,47,1
1726,22,121.321295,31.231513,121.321953,31.257051,29,1
1727,22,121.321295,31.231513,121.294228,31.203033,46,1
1728,22,121.321295,31.231513,121.32975,31.22814,60,1
1729,22,121.321295,31.231513,121.310768,31.251591,22,1
1730,22,121.321295,31.231513,121.324226,31.244198,45,1
1731,22,121.321295,31.231513,121.306686,31.247221,61,1
1732,22,121.321295,31.231513,121.3013,31.222109,87,1
1733,22,121.321295,31.231513,121.323853,31.253929,26,1
1734,22,121.321295,31.231513,121.304756,31.202944,52,1
1735,22,121.321295,31.231513,121.309113,31.23661,51,1
1736,22,121.321295,31.231513,121.313812,31.244429,64,1
1737,22,121.321295,31.231513,121.307755,31.2199,47,1
1738,22,121.321295,31.231513,121.295715,31.194639,47,1
1739,22,121.321295,31.231513,121.300171,31.20306,60,1
1740,22,121.321295,31.231513,121.329788,31.221819,54,1
1741,22,121.321295,31.231513,121.301292,31.211107,46,1
1742,22,121.321295,31.231513,121.294731,31.21287,86,1
1743,22,121.321295,31.231513,121.32254,31.250437,27,1
1744,22,121.321295,31.231513,121.324234,31.238708,65,1
1745,22,121.321295,31.231513,121.297531,31.197985,37,1
1746,22,121.321295,31.231513,121.319763,31.24225,24,1
1747,22,121.321295,31.231513,121.306992,31.199621,17,1
1748,22,121.321295,31.231513,121.317947,31.246382,49,1
1749,22,121.321295,31.231513,121.290222,31.195562,26,1
1750,22,121.321295,31.231513,121.32682,31.245712,40,1
1751,22,121.321295,31.231513,121.32769,31.226,46,1
1752,22,121.321295,31.231513,121.310532,31.25667,24,1
1753,22,121.321295,31.231513,121.293648,31.20715,51,1
1754,22,121.321295,31.231513,121.304504,31.22616,29,1
1755,22,121.321295,31.231513,121.315689,31.22427,24,1
1756,22,121.321295,31.231513,121.309425,31.212591,43,1
1757,22,121.321295,31.231513,121.31456,31.219839,15,1
1758,22,121.321295,31.231513,121.321121,31.223192,26,1
1759,22,121.321295,31.231513,121.32093,31.226973,27,1
1760,22,121.321295,31.231513,121.320343,31.238735,25,1
1761,22,121.321295,31.231513,121.315392,31.264624,25,1
1762,22,121.321295,31.231513,121.309662,31.240118,47,1
1763,22,121.321295,31.231513,121.305695,31.216131,22,1
1764,22,121.321295,31.231513,121.312347,31.237278,39,1
1765,22,121.321295,31.231513,121.329231,31.244576,43,1
1766,22,121.321295,31.231513,121.307068,31.215172,32,1
1767,22,121.321295,31.231513,121.311646,31.206507,68,1
1768,23,121.471902,31.057375,121.502983,31.011765,20,1
1769,23,121.471902,31.057375,121.467278,31.04273,65,1
1770,23,121.471902,31.057375,121.475624,30.977501,30,1
1771,23,121.471902,31.057375,121.494438,31.078949,53,1
1772,23,121.471902,31.057375,121.492661,30.954317,52,1
1773,23,121.471902,31.057375,121.458076,31.027746,78,1
1774,23,121.471902,31.057375,121.502434,30.999235,15,1
1775,23,121.471902,31.057375,121.532753,31.015198,8,1
1776,23,121.471902,31.057375,121.451172,31.043316,83,1
1777,23,121.471902,31.057375,121.518021,30.940619,33,1
1778,23,121.471902,31.057375,121.514938,30.99227,5,1
1779,23,121.471902,31.057375,121.462738,31.054522,17,1
1780,23,121.471902,31.057375,121.501289,31.027279,42,1
1781,23,121.471902,31.057375,121.511368,30.948298,43,1
1782,23,121.471902,31.057375,121.523674,31.024727,41,1
1783,23,121.471902,31.057375,121.460106,31.07106,12,1
1784,23,121.471902,31.057375,121.516739,31.005713,42,1
1785,23,121.471902,31.057375,121.452126,31.053999,10,1
1786,23,121.471902,31.057375,121.496109,31.053631,11,1
1787,23,121.471902,31.057375,121.482063,31.088295,27,1
1788,23,121.471902,31.057375,121.526176,30.962547,8,1
1789,23,121.471902,31.057375,121.483208,30.999653,10,1
1790,23,121.471902,31.057375,121.50209,30.988575,51,1
1791,23,121.471902,31.057375,121.531342,31.026585,19,1
1792,23,121.471902,31.057375,121.459183,31.038769,57,1
1793,23,121.471902,31.057375,121.446014,31.063185,11,1
1794,23,121.471902,31.057375,121.507706,30.975903,14,1
1795,23,121.471902,31.057375,121.513847,31.036448,7,1
1796,23,121.471902,31.057375,121.467422,31.034277,50,1
1797,23,121.471902,31.057375,121.475342,31.044697,47,1
1798,23,121.471902,31.057375,121.526237,31.005108,27,1
1799,23,121.471902,31.057375,121.452705,31.036015,20,1
1800,23,121.471902,31.057375,121.503487,31.066683,39,1
1801,23,121.471902,31.057375,121.483223,30.965384,15,1
1802,23,121.471902,31.057375,121.458755,31.034338,77,1
1803,23,121.471902,31.057375,121.5177,30.958498,26,1
1804,23,121.471902,31.057375,121.451187,31.082649,17,1
1805,23,121.471902,31.057375,121.516319,31.022043,23,1
1806,23,121.471902,31.057375,121.474632,31.025316,11,1
1807,23,121.471902,31.057375,121.462151,31.062349,56,1
1808,23,121.471902,31.057375,121.520729,30.992334,27,1
1809,23,121.471902,31.057375,121.491898,31.072948,28,1
1810,23,121.471902,31.057375,121.518776,30.976353,12,1
1811,23,121.471902,31.057375,121.487831,30.981251,11,1
1812,23,121.471902,31.057375,121.460686,31.019699,39,1
1813,23,121.471902,31.057375,121.502846,31.040337,8,1
1814,23,121.471902,31.057375,121.47094,30.993542,4,1
1815,23,121.471902,31.057375,121.467033,31.04521,39,1
1816,23,121.471902,31.057375,121.460724,31.042442,46,1
1817,23,121.471902,31.057375,121.509888,30.993402,33,1
1818,23,121.471902,31.057375,121.516365,31.02552,33,1
1819,23,121.471902,31.057375,121.497063,30.956282,55,1
1820,23,121.471902,31.057375,121.468956,31.038044,37,1
1821,23,121.471902,31.057375,121.443695,31.0555,13,1
1822,23,121.471902,31.057375,121.465744,31.026937,28,1
1823,23,121.471902,31.057375,121.500511,31.047384,5,1
1824,23,121.471902,31.057375,121.456322,31.043085,50,1
1825,23,121.471902,31.057375,121.477097,31.051149,8,1
1826,23,121.471902,31.057375,121.49646,31.073233,34,1
1827,23,121.471902,31.057375,121.514221,30.982487,17,1
1828,23,121.471902,31.057375,121.460297,31.079737,8,1
1829,23,121.471902,31.057375,121.512314,30.940601,15,1
1830,23,121.471902,31.057375,121.527275,30.992615,15,1
1831,23,121.471902,31.057375,121.500999,30.980606,19,1
1832,23,121.471902,31.057375,121.487251,30.992125,17,1
1833,23,121.471902,31.057375,121.493622,31.07399,59,1
1834,23,121.471902,31.057375,121.529274,31.021431,43,1
1835,23,121.471902,31.057375,121.485489,30.951847,12,1
1836,23,121.471902,31.057375,121.508347,30.95277,19,1
1837,23,121.471902,31.057375,121.517815,30.94837,18,1
1838,23,121.471902,31.057375,121.490715,31.042761,10,1
1839,23,121.471902,31.057375,121.538078,31.003874,14,1
1840,23,121.471902,31.057375,121.49836,30.986206,48,1
1841,23,121.471902,31.057375,121.529762,31.029596,26,1
1842,23,121.471902,31.057375,121.478691,30.97094,18,1
1843,23,121.471902,31.057375,121.462738,31.039875,52,1
1844,23,121.471902,31.057375,121.507469,31.031143,13,1
1845,23,121.471902,31.057375,121.465721,31.050152,26,1
1846,23,121.471902,31.057375,121.469307,31.040373,79,1
1847,23,121.471902,31.057375,121.536629,31.011683,12,1
1848,23,121.471902,31.057375,121.518867,31.000534,26,1
1849,23,121.471902,31.057375,121.512749,30.9545,13,1
1850,23,121.471902,31.057375,121.448212,31.072773,11,1
1851,23,121.471902,31.057375,121.481598,31.094469,22,1
1852,23,121.471902,31.057375,121.490417,31.060934,12,1
1853,23,121.471902,31.057375,121.507576,30.999805,19,1
1854,23,121.471902,31.057375,121.4562,31.054432,36,1
1855,23,121.471902,31.057375,121.476158,31.039663,16,1
1856,23,121.471902,31.057375,121.52684,31.010775,14,1
1857,23,121.471902,31.057375,121.514999,30.997826,21,1
1858,23,121.471902,31.057375,121.534859,30.968666,4,1
1859,23,121.471902,31.057375,121.452919,31.07233,10,1
1860,23,121.471902,31.057375,121.508202,31.015812,6,1
1861,23,121.471902,31.057375,121.481873,30.989937,6,1
1862,23,121.471902,31.057375,121.481773,31.072165,8,1
1863,23,121.471902,31.057375,121.498665,30.994429,13,1
1864,23,121.471902,31.057375,121.534241,31.019653,43,1
1865,23,121.471902,31.057375,121.47139,31.002705,11,1
1866,23,121.471902,31.057375,121.509056,30.973557,23,1
1867,23,121.471902,31.057375,121.516235,30.96361,33,1
1868,23,121.471902,31.057375,121.517189,31.036757,19,1
1869,23,121.471902,31.057375,121.481949,31.083,12,1
1870,23,121.471902,31.057375,121.49131,31.075909,37,1
1871,23,121.471902,31.057375,121.458847,31.086159,14,1
1872,23,121.471902,31.057375,121.448898,31.051104,22,1
1873,23,121.471902,31.057375,121.501595,31.015955,8,1
1874,23,121.471902,31.057375,121.517212,31.013016,7,1
1875,23,121.471902,31.057375,121.47216,31.044106,40,1
1876,23,121.471902,31.057375,121.501747,30.992262,20,1
1877,23,121.471902,31.057375,121.448456,31.058125,11,1
1878,23,121.471902,31.057375,121.503227,30.968315,5,1
1879,23,121.471902,31.057375,121.45929,31.066,25,1
1880,23,121.471902,31.057375,121.4506,31.05085,30,1
1881,23,121.471902,31.057375,121.484703,31.021152,3,1
1882,23,121.471902,31.057375,121.494125,31.069658,24,1
1883,23,121.471902,31.057375,121.464088,31.043947,61,1
1884,23,121.471902,31.057375,121.464828,31.033007,23,1
1885,23,121.471902,31.057375,121.456909,31.079741,12,1
1886,23,121.471902,31.057375,121.494484,31.00474,4,1
1887,23,121.471902,31.057375,121.486984,31.076675,17,1
1888,23,121.471902,31.057375,121.477715,31.088678,16,1
1889,23,121.471902,31.057375,121.505684,30.988565,17,1
1890,23,121.471902,31.057375,121.495461,31.017412,6,1
1891,23,121.471902,31.057375,121.466034,31.038271,34,1
1892,24,121.420610595,31.1739035852,121.416817,31.18047,67,1
1893,24,121.420610595,31.1739035852,121.427757,31.16918,57,1
1894,24,121.420610595,31.1739035852,121.407448,31.158552,79,1
1895,24,121.420610595,31.1739035852,121.414864,31.159676,20,1
1896,24,121.420610595,31.1739035852,121.411522,31.169008,52,1
1897,24,121.420610595,31.1739035852,121.427505,31.158844,80,1
1898,24,121.420610595,31.1739035852,121.423225,31.17849,82,1
1899,24,121.420610595,31.1739035852,121.42981,31.182005,37,1
1900,24,121.420610595,31.1739035852,121.434311,31.170586,2,1
1901,24,121.420610595,31.1739035852,121.400879,31.164099,43,1
1902,24,121.420610595,31.1739035852,121.399605,31.172518,79,1
1903,24,121.420610595,31.1739035852,121.40686,31.178988,63,1
1904,24,121.420610595,31.1739035852,121.424644,31.155804,64,1
1905,24,121.420610595,31.1739035852,121.419807,31.173576,54,1
1906,24,121.420610595,31.1739035852,121.440132,31.179729,32,1
1907,24,121.420610595,31.1739035852,121.437149,31.184256,7,1
1908,24,121.420610595,31.1739035852,121.420815,31.170441,48,1
1909,24,121.420610595,31.1739035852,121.427322,31.162407,73,1
1910,24,121.420610595,31.1739035852,121.40097,31.170654,78,1
1911,24,121.420610595,31.1739035852,121.438354,31.174095,73,1
1912,24,121.420610595,31.1739035852,121.40612,31.163094,16,1
1913,24,121.420610595,31.1739035852,121.419334,31.156666,67,1
1914,24,121.420610595,31.1739035852,121.421646,31.167053,59,1
1915,24,121.420610595,31.1739035852,121.402245,31.159447,69,1
1916,24,121.420610595,31.1739035852,121.435272,31.152611,59,1
1917,24,121.420610595,31.1739035852,121.407593,31.167688,44,1
1918,24,121.420610595,31.1739035852,121.409088,31.17709,60,1
1919,24,121.420610595,31.1739035852,121.433189,31.165945,68,1
1920,24,121.420610595,31.1739035852,121.418289,31.167803,30,1
1921,24,121.420610595,31.1739035852,121.42659,31.182077,66,1
1922,24,121.420610595,31.1739035852,121.421707,31.152771,54,1
1923,24,121.420610595,31.1739035852,121.411087,31.166828,35,1
1924,24,121.420610595,31.1739035852,121.428726,31.166622,1,1
1925,24,121.420610595,31.1739035852,121.423393,31.175144,94,1
1926,24,121.420610595,31.1739035852,121.438271,31.167315,57,1
1927,24,121.420610595,31.1739035852,121.40493,31.171091,90,1
1928,24,121.420610595,31.1739035852,121.431694,31.176304,52,1
1929,24,121.420610595,31.1739035852,121.436127,31.160723,55,1
1930,24,121.420610595,31.1739035852,121.435966,31.176941,66,1
1931,24,121.420610595,31.1739035852,121.428719,31.184631,75,1
1932,24,121.420610595,31.1739035852,121.42012,31.161734,31,1
1933,24,121.420610595,31.1739035852,121.409996,31.170431,63,1
1934,24,121.420610595,31.1739035852,121.419998,31.176779,89,1
1935,24,121.420610595,31.1739035852,121.432472,31.180691,72,1
1936,24,121.420610595,31.1739035852,121.40432,31.166344,90,1
1937,24,121.420610595,31.1739035852,121.434807,31.185455,90,1
1938,24,121.420610595,31.1739035852,121.410423,31.179867,70,1
1939,24,121.420610595,31.1739035852,121.430534,31.161772,50,1
1940,24,121.420610595,31.1739035852,121.426712,31.172581,67,1
1941,24,121.420610595,31.1739035852,121.41153,31.173403,56,1
1942,24,121.420610595,31.1739035852,121.402695,31.169407,96,1
1943,24,121.420610595,31.1739035852,121.413673,31.17695,23,1
1944,24,121.420610595,31.1739035852,121.424026,31.160265,65,1
1945,24,121.420610595,31.1739035852,121.433151,31.174446,68,1
1946,24,121.420610595,31.1739035852,121.412079,31.155676,51,1
1947,24,121.420610595,31.1739035852,121.415344,31.152983,50,1
1948,24,121.420610595,31.1739035852,121.437523,31.179972,26,1
1949,24,121.420610595,31.1739035852,121.402832,31.173796,78,1
1950,24,121.420610595,31.1739035852,121.439865,31.184357,81,1
1951,24,121.420610595,31.1739035852,121.438377,31.170673,17,1
1952,24,121.420610595,31.1739035852,121.420258,31.180149,77,1
1953,24,121.420610595,31.1739035852,121.416573,31.151026,36,1
1954,24,121.420610595,31.1739035852,121.409988,31.16374,47,1
1955,24,121.420610595,31.1739035852,121.429848,31.150574,73,1
1956,24,121.420610595,31.1739035852,121.432274,31.163164,79,1
1957,24,121.420610595,31.1739035852,121.426735,31.165676,60,1
1958,24,121.420610595,31.1739035852,121.406311,31.160719,58,1
1959,24,121.420610595,31.1739035852,121.428963,31.172556,54,1
1960,24,121.420610595,31.1739035852,121.422699,31.183958,51,1
1961,24,121.420610595,31.1739035852,121.413597,31.163029,98,1
1962,24,121.420610595,31.1739035852,121.431885,31.18453,66,1
1963,24,121.420610595,31.1739035852,121.435577,31.182844,44,1
1964,24,121.420610595,31.1739035852,121.41684,31.161396,26,1
1965,24,121.420610595,31.1739035852,121.424278,31.172213,78,1
1966,24,121.420610595,31.1739035852,121.435875,31.17458,83,1
1967,24,121.420610595,31.1739035852,121.436203,31.168509,75,1
1968,24,121.420610595,31.1739035852,121.428329,31.175987,35,1
1969,24,121.420610595,31.1739035852,121.4086,31.156513,22,1
1970,24,121.420610595,31.1739035852,121.416878,31.171013,84,1
1971,24,121.420610595,31.1739035852,121.425659,31.183657,61,1
1972,24,121.420610595,31.1739035852,121.413536,31.180634,51,1
1973,24,121.420610595,31.1739035852,121.426651,31.178129,56,1
1974,24,121.420610595,31.1739035852,121.411491,31.171415,46,1
1975,24,121.420610595,31.1739035852,121.425415,31.17943,52,1
1976,24,121.420610595,31.1739035852,121.416115,31.173731,45,1
1977,24,121.420610595,31.1739035852,121.41658,31.155853,79,1
1978,24,121.420610595,31.1739035852,121.431862,31.168777,57,1
1979,24,121.420610595,31.1739035852,121.413391,31.169266,53,1
1980,24,121.420610595,31.1739035852,121.436447,31.163935,62,1
1981,24,121.420610595,31.1739035852,121.415085,31.178802,57,1
1982,24,121.420610595,31.1739035852,121.419769,31.150837,56,1
1983,24,121.420610595,31.1739035852,121.404396,31.164349,88,1
1984,24,121.420610595,31.1739035852,121.441528,31.185612,28,1
1985,24,121.420610595,31.1739035852,121.407806,31.172575,65,1
1986,24,121.420610595,31.1739035852,121.425247,31.166656,87,1
1987,24,121.420610595,31.1739035852,121.434242,31.150141,53,1
1988,25,121.503563206,31.1726451175,121.482147,31.174603,55,1
1989,25,121.503563206,31.1726451175,121.525604,31.158667,28,1
1990,25,121.503563206,31.1726451175,121.512962,31.161264,56,1
1991,25,121.503563206,31.1726451175,121.511765,31.18095,89,1
1992,25,121.503563206,31.1726451175,121.530228,31.175819,53,1
1993,25,121.503563206,31.1726451175,121.496895,31.16354,62,1
1994,25,121.503563206,31.1726451175,121.507118,31.192198,58,1
1995,25,121.503563206,31.1726451175,121.538414,31.181459,40,1
1996,25,121.503563206,31.1726451175,121.498718,31.181757,55,1
1997,25,121.503563206,31.1726451175,121.504646,31.150286,60,1
1998,25,121.503563206,31.1726451175,121.513992,31.140932,62,1
1999,25,121.503563206,31.1726451175,121.485481,31.15703,35,1
2000,25,121.503563206,31.1726451175,121.489113,31.175549,58,1
2001,25,121.503563206,31.1726451175,121.503654,31.173971,64,1
2002,25,121.503563206,31.1726451175,121.519302,31.142927,81,1
2003,25,121.503563206,31.1726451175,121.519402,31.181046,62,1
2004,25,121.503563206,31.1726451175,121.521301,31.16011,18,1
2005,25,121.503563206,31.1726451175,121.527565,31.181681,22,1
2006,25,121.503563206,31.1726451175,121.541893,31.172575,37,1
2007,25,121.503563206,31.1726451175,121.507225,31.17136,92,1
2008,25,121.503563206,31.1726451175,121.507256,31.136856,73,1
2009,25,121.503563206,31.1726451175,121.524841,31.164848,97,1
2010,25,121.503563206,31.1726451175,121.497902,31.173883,48,1
2011,25,121.503563206,31.1726451175,121.486015,31.1663,46,1
2012,25,121.503563206,31.1726451175,121.496307,31.156734,68,1
2013,25,121.503563206,31.1726451175,121.533783,31.16469,41,1
2014,25,121.503563206,31.1726451175,121.516022,31.15229,27,1
2015,25,121.503563206,31.1726451175,121.503403,31.165607,36,1
2016,25,121.503563206,31.1726451175,121.49575,31.175844,49,1
2017,25,121.503563206,31.1726451175,121.515228,31.167242,40,1
2018,25,121.503563206,31.1726451175,121.521103,31.185707,59,1
2019,25,121.503563206,31.1726451175,121.513481,31.192308,58,1
2020,25,121.503563206,31.1726451175,121.501427,31.145538,39,1
2021,25,121.503563206,31.1726451175,121.491013,31.150564,36,1
2022,25,121.503563206,31.1726451175,121.502266,31.182281,80,1
2023,25,121.503563206,31.1726451175,121.504745,31.159323,43,1
2024,25,121.503563206,31.1726451175,121.526314,31.188793,32,1
2025,25,121.503563206,31.1726451175,121.522163,31.17798,53,1
2026,25,121.503563206,31.1726451175,121.532524,31.18277,40,1
2027,25,121.503563206,31.1726451175,121.516357,31.13611,33,1
2028,25,121.503563206,31.1726451175,121.494667,31.153864,61,1
2029,25,121.503563206,31.1726451175,121.51915,31.156412,56,1
2030,25,121.503563206,31.1726451175,121.511055,31.177145,59,1
2031,25,121.503563206,31.1726451175,121.493355,31.159693,73,1
2032,25,121.503563206,31.1726451175,121.535156,31.167442,42,1
2033,25,121.503563206,31.1726451175,121.517982,31.193518,17,1
2034,25,121.503563206,31.1726451175,121.534111,31.171726,34,1
2035,25,121.503563206,31.1726451175,121.526123,31.169416,35,1
2036,25,121.503563206,31.1726451175,121.529968,31.166185,63,1
2037,25,121.503563206,31.1726451175,121.482544,31.169182,77,1
2038,25,121.503563206,31.1726451175,121.525017,31.151529,28,1
2039,25,121.503563206,31.1726451175,121.50666,31.154551,63,1
2040,25,121.503563206,31.1726451175,121.516823,31.188499,68,1
2041,25,121.503563206,31.1726451175,121.495323,31.17317,51,1
2042,25,121.503563206,31.1726451175,121.493179,31.182272,48,1
2043,25,121.503563206,31.1726451175,121.521454,31.168713,56,1
2044,25,121.503563206,31.1726451175,121.485291,31.160284,61,1
2045,25,121.503563206,31.1726451175,121.521896,31.149843,50,1
2046,25,121.503563206,31.1726451175,121.500412,31.150492,46,1
2047,25,121.503563206,31.1726451175,121.506737,31.16519,56,1
2048,25,121.503563206,31.1726451175,121.498085,31.178825,75,1
2049,25,121.503563206,31.1726451175,121.507782,31.179546,46,1
2050,25,121.503563206,31.1726451175,121.528435,31.157188,34,1
2051,25,121.503563206,31.1726451175,121.536591,31.184507,52,1
