,Shop_id,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time
772,451,65,121.51537,31.23852,121.506447,31.241705,2,246,336
773,455,65,121.51585,31.23646,121.548744,31.241362,2,256,346
774,455,65,121.51585,31.23646,121.531136,31.22245,1,234,324
775,455,65,121.51585,31.23646,121.518181,31.222845,5,323,413
776,457,93,121.51597,31.30199,121.501442,31.301579,1,261,351
777,459,65,121.51647,31.23002,121.503059,31.239458,2,270,360
778,460,65,121.51689,31.22684,121.352867,31.2451,1,351,441
779,461,65,121.51733,31.23663,121.539406,31.234053,1,252,342
780,463,65,121.51758,31.23649,121.513199,31.236773,2,284,374
781,463,65,121.51758,31.23649,121.52597,31.234465,2,301,391
782,463,65,121.51758,31.23649,121.518105,31.229826,1,223,313
783,463,65,121.51758,31.23649,121.50103,31.236509,8,279,369
784,463,65,121.51758,31.23649,121.73732,31.054562,2,298,388
785,463,65,121.51758,31.23649,121.515579,31.239056,2,305,395
786,463,65,121.51758,31.23649,121.510941,31.236071,2,276,366
787,463,65,121.51758,31.23649,121.2873,30.695353,2,267,357
788,463,65,121.51758,31.23649,121.534485,31.223682,1,627,717
789,463,65,121.51758,31.23649,121.516968,31.234608,2,215,305
790,463,65,121.51758,31.23649,121.516968,31.234608,2,351,441
791,464,65,121.5179,31.23396,121.556503,31.227859,2,212,302
792,464,65,121.5179,31.23396,121.528702,31.22476,1,216,306
793,464,65,121.5179,31.23396,121.516968,31.234608,2,282,372
794,466,65,121.51844,31.23703,121.518715,31.237139,1,323,413
795,468,65,121.51862,31.20979,121.523621,31.214422,2,243,333
796,470,65,121.51925,31.22884,121.520653,31.233856,4,436,526
797,471,65,121.51926,31.23349,121.508743,31.228329,2,235,325
798,472,93,121.52081,31.30977,121.519615,31.305328,2,415,505
799,473,42,121.52089,31.32104,121.320763,30.948206,1,246,336
800,473,42,121.52089,31.32104,121.533424,31.317526,1,363,453
801,474,65,121.52092,31.2241,121.538033,31.224367,1,298,388
802,474,65,121.52092,31.2241,121.518181,31.222845,3,623,713
803,476,65,121.52229,31.22457,121.520424,31.230415,1,603,693
804,476,65,121.52229,31.22457,121.520218,31.214643,1,216,306
805,476,65,121.52229,31.22457,121.524971,31.224154,1,409,499
806,477,93,121.52265,31.30917,121.523071,31.316555,3,314,404
807,478,65,121.5227,31.23589,121.522125,31.237816,2,265,355
808,479,93,121.5228,31.30923,121.554817,31.308886,1,270,360
809,479,93,121.5228,31.30923,121.548294,31.306479,1,238,328
810,479,93,121.5228,31.30923,121.522255,31.309479,1,248,338
811,480,93,121.5228,31.30933,121.52726,31.308378,1,230,320
812,480,93,121.5228,31.30933,121.529724,31.308523,1,543,633
813,480,93,121.5228,31.30933,121.513153,31.300184,1,242,332
814,481,93,121.52281,31.30927,121.536987,31.306065,1,273,363
815,483,65,121.52302,31.21429,121.516998,31.215893,8,612,702
816,483,65,121.52302,31.21429,121.515144,31.21195,13,419,509
817,483,65,121.52302,31.21429,121.448601,30.904062,9,328,418
818,483,65,121.52302,31.21429,121.520218,31.214643,10,241,331
819,484,92,121.52357,31.25693,121.546776,31.273542,5,286,376
820,484,92,121.52357,31.25693,121.513374,31.255407,3,519,609
821,484,92,121.52357,31.25693,121.547096,31.277378,3,606,696
822,486,65,121.5243,31.21929,121.516998,31.215893,2,596,686
823,486,65,121.5243,31.21929,121.531097,31.214598,1,276,366
824,486,65,121.5243,31.21929,121.542671,31.236141,1,608,698
825,488,57,121.52655,31.28176,121.52829,31.281612,2,394,484
826,488,57,121.52655,31.28176,121.524582,31.282108,1,311,401
827,489,65,121.52772,31.23119,121.53759,31.230623,3,514,604
828,489,65,121.52772,31.23119,121.522125,31.237816,7,410,500
829,489,65,121.52772,31.23119,121.522125,31.237816,1,529,619
830,489,65,121.52772,31.23119,121.524269,31.228701,4,244,334
831,489,65,121.52772,31.23119,121.524414,31.226925,2,238,328
832,489,65,121.52772,31.23119,121.515579,31.239056,4,546,636
833,489,65,121.52772,31.23119,121.524971,31.224154,1,368,458
834,489,65,121.52772,31.23119,121.522743,31.229713,3,217,307
835,490,65,121.52777,31.23115,121.5299,31.230036,2,253,343
836,491,65,121.52781,31.23111,121.522125,31.237816,4,409,499
837,491,65,121.52781,31.23111,121.527458,31.23172,1,591,681
838,493,65,121.53094,31.21215,121.530548,31.211916,1,210,300
839,494,65,121.53099,31.21456,121.528046,31.206089,2,291,381
840,494,65,121.53099,31.21456,121.528702,31.22476,2,590,680
841,494,65,121.53099,31.21456,121.520081,31.208284,1,508,598
842,494,65,121.53099,31.21456,121.484673,31.207211,2,360,450
843,494,65,121.53099,31.21456,121.530548,31.211916,1,485,575
844,495,65,121.53102,31.21458,121.532669,31.217106,2,277,367
845,495,65,121.53102,31.21458,121.502876,31.156847,2,484,574
846,495,65,121.53102,31.21458,121.533485,31.215538,2,293,383
847,495,65,121.53102,31.21458,121.534935,31.213123,2,337,427
848,497,42,121.53202,31.31275,121.535698,31.321054,18,443,533
849,498,25,121.53324,31.18262,121.518883,31.176476,2,228,318
850,499,65,121.53488,31.19942,121.531052,31.200171,2,601,691
851,500,104,121.53683,31.29525,121.535652,31.298,1,590,680
852,503,104,121.53782,31.2878,121.499596,31.334791,1,625,715
853,503,104,121.53782,31.2878,121.503006,31.294336,2,277,367
854,506,104,121.54143,31.28182,121.544319,31.283875,1,576,666
855,506,104,121.54143,31.28182,121.541496,31.281773,1,348,438
856,508,104,121.54256,31.28571,121.540237,31.284382,1,588,678
857,508,104,121.54256,31.28571,121.543106,31.287016,1,523,613
858,509,65,121.54317,31.20263,121.555923,31.202845,2,388,478
859,510,92,121.54395,31.23764,121.541214,31.245142,14,243,333
860,512,92,121.5475,31.24256,121.547295,31.243139,3,309,399
861,513,104,121.54851,31.28933,121.555809,31.293144,1,290,380
862,514,104,121.54857,31.28926,121.545311,31.294363,2,290,380
863,515,104,121.54857,31.29019,121.550819,31.294182,2,584,674
864,515,104,121.54857,31.29019,121.546371,31.287663,8,358,448
865,515,104,121.54857,31.29019,121.55191,31.290323,2,577,667
866,515,104,121.54857,31.29019,121.555809,31.293144,2,533,623
867,515,104,121.54857,31.29019,121.359085,31.825905,5,477,567
868,515,104,121.54857,31.29019,121.46048,31.213305,1,494,584
869,515,104,121.54857,31.29019,121.556099,31.295309,1,222,312
870,515,104,121.54857,31.29019,121.556023,31.289707,2,371,461
871,518,11,121.55011,31.28955,121.548431,31.289217,1,295,385
872,518,11,121.55011,31.28955,121.55191,31.290323,1,254,344
873,518,11,121.55011,31.28955,121.55191,31.290323,2,345,435
874,518,11,121.55011,31.28955,121.555809,31.293144,1,610,700
875,518,11,121.55011,31.28955,121.46048,31.213305,1,555,645
876,518,11,121.55011,31.28955,121.556099,31.295309,1,570,660
877,518,11,121.55011,31.28955,121.556023,31.289707,3,554,644
878,519,11,121.55149,31.29025,121.46048,31.213305,1,435,525
879,521,11,121.55367,31.28554,121.555489,31.286787,2,221,311
880,521,11,121.55367,31.28554,121.555489,31.286787,3,536,626
881,521,11,121.55367,31.28554,121.548119,31.281214,3,217,307
882,521,11,121.55367,31.28554,121.46048,31.213305,4,248,338
883,521,11,121.55367,31.28554,121.46048,31.213305,5,314,404
884,521,11,121.55367,31.28554,121.46048,31.213305,1,533,623
885,521,11,121.55367,31.28554,121.46048,31.213305,7,615,705
886,522,111,121.55368,31.23295,121.558052,31.224516,2,343,433
887,522,111,121.55368,31.23295,121.573311,31.244196,3,307,397
888,522,111,121.55368,31.23295,121.551811,31.238499,4,449,539
889,523,11,121.55427,31.2857,121.46048,31.213305,1,501,591
890,524,11,121.55475,31.28619,121.46048,31.213305,1,222,312
891,524,11,121.55475,31.28619,121.46048,31.213305,3,270,360
892,524,11,121.55475,31.28619,121.46048,31.213305,3,580,670
893,525,111,121.5577,31.25365,121.559769,31.248833,2,279,369
894,525,111,121.5577,31.25365,121.558296,31.255968,1,225,315
895,525,111,121.5577,31.25365,121.550301,31.247301,3,592,682
896,528,111,121.56157,31.24847,121.564964,31.243599,1,257,347
897,529,89,121.56758,31.25879,121.568939,31.258127,1,563,653
898,532,89,121.56987,31.26556,121.568939,31.258127,2,281,371
899,532,89,121.56987,31.26556,121.582344,31.269781,4,586,676
900,532,89,121.56987,31.26556,121.571579,31.266745,3,317,407
901,532,89,121.56987,31.26556,121.567284,31.263617,2,281,371
902,532,89,121.56987,31.26556,121.567284,31.263617,2,383,473
903,532,89,121.56987,31.26556,121.567284,31.263617,3,619,709
904,533,111,121.57035,31.24123,121.573311,31.244196,6,315,405
905,533,111,121.57035,31.24123,121.563721,31.246967,2,282,372
906,536,89,121.57171,31.26646,121.582512,31.267292,2,323,413
907,539,33,121.57774,31.16631,121.577614,31.166462,1,312,402
908,539,33,121.57774,31.16631,121.574516,31.170094,2,310,400
909,539,33,121.57774,31.16631,121.574516,31.170094,1,542,632
910,541,111,121.58129,31.24806,121.580757,31.244331,2,281,371
911,542,89,121.58191,31.27421,121.590248,31.267336,1,303,393
912,544,33,121.58375,31.19981,121.599022,31.193453,1,250,340
913,544,33,121.58375,31.19981,121.581917,31.199276,1,491,581
914,546,89,121.58865,31.26966,121.594193,31.265678,5,486,576
915,546,89,121.58865,31.26966,121.590248,31.267336,2,367,457
916,548,33,121.59024,31.1903,121.590553,31.193527,1,483,573
917,549,33,121.59056,31.19232,121.592445,31.192793,2,609,699
918,551,33,121.59067,31.19191,121.596046,31.18775,2,542,632
919,551,33,121.59067,31.19191,121.602737,31.184872,4,527,617
920,551,33,121.59067,31.19191,121.590553,31.193527,1,575,665
921,553,33,121.59362,31.19107,121.581917,31.199276,1,227,317
922,554,33,121.59413,31.19104,121.587669,31.20183,1,464,554
923,555,33,121.59443,31.19116,121.590248,31.186306,1,211,301
924,556,33,121.59444,31.19177,121.590553,31.193527,1,238,328
925,557,33,121.59477,31.19024,121.606659,31.191093,2,210,300
926,557,33,121.59477,31.19024,121.596046,31.18775,3,224,314
927,557,33,121.59477,31.19024,121.584465,31.192692,1,247,337
928,557,33,121.59477,31.19024,121.60347,31.189779,2,605,695
929,557,33,121.59477,31.19024,120.910721,31.019789,1,486,576
930,557,33,121.59477,31.19024,121.590248,31.186306,2,248,338
931,557,33,121.59477,31.19024,121.590553,31.193527,2,599,689
932,558,33,121.59532,31.20014,121.592819,31.209885,1,277,367
933,558,33,121.59532,31.20014,121.590553,31.193527,2,300,390
934,559,33,121.59538,31.19119,121.592445,31.192793,1,227,317
935,560,89,121.59579,31.25683,121.596146,31.258282,1,264,354
936,561,89,121.59603,31.25677,121.592659,31.262718,1,275,365
937,563,89,121.59767,31.26354,121.596367,31.262463,4,258,348
938,564,89,121.59786,31.25439,121.600555,31.252085,1,235,325
939,566,89,121.6076,31.2642,121.587997,31.259472,1,531,621
940,567,34,121.60979,31.28027,121.612167,31.284342,1,408,498
941,567,34,121.60979,31.28027,121.609673,31.27953,1,500,590
942,567,34,121.60979,31.28027,121.614952,31.284395,2,381,471
943,570,34,121.61044,31.28134,121.613068,31.281267,1,444,534
944,570,34,121.61044,31.28134,121.609673,31.27953,1,458,548
945,572,72,121.6128,31.21631,121.59375,31.191845,1,583,673
946,572,72,121.6128,31.21631,121.592445,31.192793,13,516,606
947,572,72,121.6128,31.21631,121.598846,31.199852,1,619,709
948,573,72,121.61292,31.20218,121.602448,31.199795,1,214,304
949,573,72,121.61292,31.20218,121.630173,31.216169,2,222,312
950,573,72,121.61292,31.20218,121.610878,31.199883,3,601,691
951,573,72,121.61292,31.20218,121.607155,31.194971,2,223,313
952,573,72,121.61292,31.20218,121.612747,31.201822,3,259,349
953,573,72,121.61292,31.20218,121.601776,31.201483,2,231,321
954,573,72,121.61292,31.20218,121.601357,31.204685,3,562,652
955,573,72,121.61292,31.20218,121.627129,31.211054,2,254,344
956,573,72,121.61292,31.20218,121.590553,31.193527,2,221,311
957,573,72,121.61292,31.20218,121.590553,31.193527,2,585,675
958,573,72,121.61292,31.20218,121.587669,31.20183,2,553,643
959,574,72,121.61298,31.20221,121.602448,31.199795,6,235,325
960,574,72,121.61298,31.20221,121.602448,31.199795,2,584,674
961,574,72,121.61298,31.20221,121.610703,31.209026,2,271,361
962,574,72,121.61298,31.20221,121.610878,31.199883,1,239,329
963,574,72,121.61298,31.20221,121.612747,31.201822,1,239,329
964,574,72,121.61298,31.20221,120.910721,31.019789,2,466,556
965,574,72,121.61298,31.20221,121.626602,31.183823,2,275,365
966,574,72,121.61298,31.20221,121.583633,31.199615,3,335,425
967,574,72,121.61298,31.20221,121.627129,31.211054,2,224,314
968,575,72,121.61306,31.20229,121.621727,31.220043,2,289,379
969,576,72,121.61429,31.20529,121.617157,31.202852,2,509,599
970,576,72,121.61429,31.20529,121.612442,31.205318,2,400,490
971,577,72,121.6156,31.20223,121.602448,31.199795,2,243,333
972,579,72,121.61574,31.20419,121.838669,31.039585,2,286,376
973,579,72,121.61574,31.20419,121.610703,31.209026,2,290,380
974,579,72,121.61574,31.20419,121.615738,31.204243,1,287,377
975,579,72,121.61574,31.20419,121.627922,31.203434,2,289,379
976,580,72,121.61579,31.20415,121.615738,31.204243,3,324,414
977,580,72,121.61579,31.20415,121.612747,31.201822,2,279,369
978,580,72,121.61579,31.20415,121.617783,31.217989,4,613,703
979,581,72,121.61606,31.20389,121.613281,31.195801,2,618,708
980,584,72,121.62076,31.20271,121.626984,31.212833,2,616,706
981,585,72,121.62173,31.21941,121.617783,31.217989,2,315,405
982,586,72,121.62214,31.21902,121.634727,31.216389,3,227,317
983,586,72,121.62214,31.21902,121.617783,31.217989,1,342,432
984,587,72,121.6239,31.22045,121.633034,31.217813,1,234,324
985,588,72,121.63078,31.17822,121.630928,31.182547,3,618,708
986,589,72,121.63291,31.19929,121.615631,31.193529,3,532,622
987,590,72,121.63296,31.1993,121.633614,31.188801,1,469,559
988,590,72,121.63296,31.1993,121.634117,31.199688,1,288,378
989,590,72,121.63296,31.1993,121.638557,31.200335,2,629,719
990,591,72,121.63306,31.19947,121.634117,31.199688,1,598,688
991,592,72,121.63313,31.19956,121.610703,31.209026,3,467,557
992,592,72,121.63313,31.19956,121.634117,31.199688,2,261,351
993,592,72,121.63313,31.19956,121.635933,31.222549,4,224,314
994,593,72,121.63635,31.20232,121.610878,31.199883,2,353,443
995,594,72,121.6379,31.20273,121.636765,31.205406,3,620,710
996,594,72,121.6379,31.20273,121.627922,31.203434,2,214,304
997,594,72,121.6379,31.20273,121.629051,31.207571,1,216,306
998,595,79,121.63796,31.213,121.634117,31.199688,3,592,682
999,596,79,121.63807,31.21757,121.619637,31.195103,12,538,628
1000,596,79,121.63807,31.21757,121.633385,31.223055,3,235,325
1001,597,7,121.65461,31.27041,121.65873,31.266798,1,230,320
1002,597,7,121.65461,31.27041,121.651245,31.264698,2,628,718
1003,597,7,121.65461,31.27041,121.647217,31.273314,2,297,387
1004,597,7,121.65461,31.27041,121.656609,31.261227,1,258,348
1005,597,7,121.65461,31.27041,121.656609,31.261227,2,385,475
1006,597,7,121.65461,31.27041,121.678673,31.261314,1,628,718
1007,597,7,121.65461,31.27041,121.649101,31.271759,3,283,373
1008,597,7,121.65461,31.27041,121.654434,31.26907,3,622,712
1009,599,7,121.65717,31.26252,121.651245,31.264698,2,252,342
1010,599,7,121.65717,31.26252,121.656609,31.261227,1,600,690
1011,599,7,121.65717,31.26252,121.649101,31.271759,1,605,695
1012,600,7,121.65747,31.27604,121.841927,31.021612,3,256,346
1013,600,7,121.65747,31.27604,121.65847,31.274601,1,252,342
1014,600,7,121.65747,31.27604,121.65847,31.274601,1,569,659
1015,600,7,121.65747,31.27604,121.567703,31.245945,2,556,646
1016,600,7,121.65747,31.27604,121.656609,31.261227,3,295,385
1017,600,7,121.65747,31.27604,121.649101,31.271759,1,225,315
1018,600,7,121.65747,31.27604,121.649101,31.271759,3,285,375
1019,600,7,121.65747,31.27604,121.649101,31.271759,2,392,482
1020,601,7,121.65748,31.27663,121.647217,31.273314,1,597,687
1021,601,7,121.65748,31.27663,121.649101,31.271759,1,629,719
1022,603,7,121.65773,31.2613,121.647217,31.273314,3,616,706
1023,603,7,121.65773,31.2613,121.656609,31.261227,2,295,385
1024,603,7,121.65773,31.2613,121.649101,31.271759,2,228,318
1025,603,7,121.65773,31.2613,121.649101,31.271759,1,603,693
1026,605,7,121.6585,31.27468,121.648438,31.26169,10,237,327
1027,605,7,121.6585,31.27468,121.654152,31.276506,10,550,640
1028,605,7,121.6585,31.27468,121.65847,31.274601,13,215,305
1029,605,7,121.6585,31.27468,121.65847,31.274601,15,390,480
1030,605,7,121.6585,31.27468,121.65847,31.274601,23,574,664
1031,605,7,121.6585,31.27468,121.65847,31.274601,3,629,719
1032,605,7,121.6585,31.27468,121.647217,31.273314,14,592,682
1033,605,7,121.6585,31.27468,121.459442,31.241899,9,496,586
1034,605,7,121.6585,31.27468,121.654205,31.272615,1,245,335
1035,605,7,121.6585,31.27468,121.649101,31.271759,13,599,689
1036,607,7,121.65904,31.27311,121.65847,31.274601,1,213,303
1037,608,7,121.67259,31.23416,121.655273,31.219389,4,222,312
1038,608,7,121.67259,31.23416,121.678673,31.261314,2,623,713
1039,609,18,121.76318,31.05107,121.731789,31.027889,5,375,465
1040,609,18,121.76318,31.05107,121.780556,31.041302,3,612,702
1041,611,99,121.77481,31.04315,121.770363,31.044136,1,431,521
1042,611,99,121.77481,31.04315,121.764175,31.044626,1,448,538
1043,611,99,121.77481,31.04315,121.78495,31.049509,1,580,670
1044,611,99,121.77481,31.04315,121.768623,31.048546,2,451,541
1045,612,99,121.77641,31.04935,121.765228,31.05406,4,259,349
1046,612,99,121.77641,31.04935,121.757317,31.043268,1,246,336
1047,612,99,121.77641,31.04935,121.751183,31.046724,1,580,670
1048,612,99,121.77641,31.04935,121.759506,31.0376,2,242,332
1049,612,99,121.77641,31.04935,121.759247,31.046785,1,248,338
1050,612,99,121.77641,31.04935,121.754608,31.051882,1,567,657
1051,612,99,121.77641,31.04935,121.762329,31.049437,3,267,357
1052,612,99,121.77641,31.04935,121.762329,31.049437,1,499,589
1053,613,99,121.78078,31.04896,121.731789,31.027889,1,262,352
1054,613,99,121.78078,31.04896,121.780243,31.045298,1,281,371
1055,613,99,121.78078,31.04896,121.759506,31.0376,2,556,646
1056,613,99,121.78078,31.04896,121.78495,31.049509,1,448,538
1057,613,99,121.78078,31.04896,121.78495,31.049509,1,604,694
1058,613,99,121.78078,31.04896,121.901222,30.875978,1,233,323
1059,613,99,121.78078,31.04896,121.781616,31.045492,2,276,366
1060,614,99,121.78327,31.04844,121.780243,31.045298,2,487,577
1061,614,99,121.78327,31.04844,121.78495,31.049509,2,226,316
1062,614,99,121.78327,31.04844,121.786507,31.048065,1,271,361
1063,615,99,121.78351,31.04649,121.763962,31.609695,1,528,618
1064,615,99,121.78351,31.04649,121.785202,31.05884,1,236,326
1065,615,99,121.78351,31.04649,121.780243,31.045298,1,560,650
1066,615,99,121.78351,31.04649,121.78495,31.049509,1,280,370
1067,615,99,121.78351,31.04649,121.78495,31.049509,1,608,698
1068,617,99,121.78464,31.04573,121.781349,31.049833,7,299,389
1069,617,99,121.78464,31.04573,121.781349,31.049833,9,553,643
1070,617,99,121.78464,31.04573,121.780243,31.045298,7,226,316
1071,617,99,121.78464,31.04573,121.78495,31.049509,8,265,355
1072,617,99,121.78464,31.04573,121.78495,31.049509,7,583,673
1073,617,99,121.78464,31.04573,121.780556,31.041302,14,221,311
1074,617,99,121.78464,31.04573,121.780556,31.041302,7,590,680
1075,618,99,121.78464,31.048,121.763962,31.609695,1,243,333
1076,618,99,121.78464,31.048,121.781349,31.049833,2,234,324
1077,618,99,121.78464,31.048,121.707611,31.012049,2,575,665
1078,618,99,121.78464,31.048,121.78495,31.049509,1,470,560
1079,618,99,121.78464,31.048,121.786507,31.048065,2,601,691
1080,619,99,121.7847,31.04818,121.781349,31.049833,4,223,313
1081,619,99,121.7847,31.04818,121.731789,31.027889,3,225,315
1082,619,99,121.7847,31.04818,121.731789,31.027889,2,601,691
1083,619,99,121.7847,31.04818,121.780243,31.045298,2,331,421
1084,619,99,121.7847,31.04818,121.78495,31.049509,2,226,316
1085,619,99,121.7847,31.04818,121.78495,31.049509,1,326,416
1086,620,99,121.78477,31.04673,121.780556,31.041302,1,589,679
1087,621,99,121.78487,31.04806,121.781349,31.049833,1,240,330
1088,621,99,121.78487,31.04806,121.781349,31.049833,1,423,513
1089,621,99,121.78487,31.04806,121.567703,31.245945,2,629,719
1090,621,99,121.78487,31.04806,121.78495,31.049509,1,251,341
1091,621,99,121.78487,31.04806,121.78495,31.049509,2,600,690
1092,621,99,121.78487,31.04806,121.786507,31.048065,1,288,378
1093,622,99,121.78488,31.04783,121.567703,31.245945,2,543,633
1094,622,99,121.78488,31.04783,121.78495,31.049509,2,284,374
1095,623,99,121.78493,31.04969,121.707611,31.012049,1,292,382
1096,624,99,121.78499,31.04798,121.781349,31.049833,1,249,339
1097,624,99,121.78499,31.04798,121.786507,31.048065,1,350,440
1098,625,99,121.78499,31.04828,121.781349,31.049833,1,240,330
1099,625,99,121.78499,31.04828,121.78495,31.049509,1,562,652
1100,626,99,121.78509,31.04606,121.786507,31.048065,2,593,683
1101,627,99,121.78514,31.0459,121.781349,31.049833,1,232,322
1102,627,99,121.78514,31.0459,121.781349,31.049833,1,607,697
1103,627,99,121.78514,31.0459,121.78495,31.049509,2,232,322
1104,627,99,121.78514,31.0459,121.781616,31.045492,2,519,609
1105,628,99,121.78521,31.04611,121.780243,31.045298,2,374,464
1106,628,99,121.78521,31.04611,121.78495,31.049509,1,497,587
1107,629,99,121.7853,31.04779,121.781349,31.049833,1,280,370
1108,629,99,121.7853,31.04779,121.731789,31.027889,1,218,308
1109,629,99,121.7853,31.04779,121.731789,31.027889,1,514,604
1110,629,99,121.7853,31.04779,121.780243,31.045298,1,580,670
1111,629,99,121.7853,31.04779,121.78495,31.049509,1,310,400
1112,629,99,121.7853,31.04779,121.78495,31.049509,2,593,683
1113,629,99,121.7853,31.04779,121.780556,31.041302,2,218,308
1114,629,99,121.7853,31.04779,121.780556,31.041302,2,395,485
1115,629,99,121.7853,31.04779,121.786507,31.048065,1,611,701
1116,630,99,121.7855,31.04777,121.781349,31.049833,1,463,553
1117,630,99,121.7855,31.04777,121.780243,31.045298,1,297,387
1118,630,99,121.7855,31.04777,121.78495,31.049509,2,220,310
1119,630,99,121.7855,31.04777,121.78495,31.049509,1,480,570
1120,630,99,121.7855,31.04777,121.78495,31.049509,1,593,683
1121,630,99,121.7855,31.04777,121.786507,31.048065,2,601,691
1122,630,99,121.7855,31.04777,121.849197,30.992285,1,345,435
1123,631,99,121.78552,31.04594,121.781349,31.049833,4,605,695
1124,631,99,121.78552,31.04594,121.780243,31.045298,8,518,608
1125,631,99,121.78552,31.04594,121.780556,31.041302,7,532,622
1126,632,99,121.78603,31.04755,121.781349,31.049833,3,606,696
1127,633,99,121.78724,31.05068,121.781349,31.049833,4,512,602
1128,633,99,121.78724,31.05068,121.78495,31.049509,3,576,666
1129,634,99,121.8964,30.88195,121.90023,30.886774,1,246,336
1130,634,99,121.8964,30.88195,121.536545,31.24263,3,601,691
1131,634,99,121.8964,30.88195,121.901222,30.875978,3,267,357
1132,634,99,121.8964,30.88195,121.901222,30.875978,5,580,670
1133,634,99,121.8964,30.88195,121.587296,31.149302,3,546,636
1134,635,99,121.89876,30.87946,121.901222,30.875978,1,439,529
1135,635,99,121.89876,30.87946,121.587296,31.149302,1,288,378
1136,636,99,121.89948,30.87948,121.90023,30.886774,1,215,305
1137,637,99,121.89954,30.87953,121.890335,30.887897,1,407,497
1138,639,99,121.90014,30.8797,121.901222,30.875978,1,218,308
1139,639,99,121.90014,30.8797,121.587296,31.149302,1,557,647
1140,642,99,121.90044,30.87929,121.359085,31.825905,2,279,369
1141,1,108,121.18938,31.04398,121.204124,31.050911,2,573,663
1142,1,108,121.18938,31.04398,121.199493,31.050938,1,485,575
1143,1,108,121.18938,31.04398,121.199493,31.050938,2,576,666
1144,1,108,121.18938,31.04398,121.217018,31.049732,1,558,648
1145,1,108,121.18938,31.04398,121.1959,31.050434,1,548,638
1146,1,108,121.18938,31.04398,121.202805,31.050377,1,563,653
1147,1,108,121.18938,31.04398,121.205635,31.057669,1,560,650
1148,2,116,121.19011,31.04514,121.227066,31.026434,22,559,649
1149,3,116,121.19065,31.05253,121.164902,31.047752,5,310,400
1150,3,116,121.19065,31.05253,121.1894,31.053415,1,562,652
1151,3,116,121.19065,31.05253,121.187263,31.05117,1,252,342
1152,3,116,121.19065,31.05253,121.197113,31.054916,2,283,373
1153,3,116,121.19065,31.05253,121.197113,31.054916,11,563,653
1154,3,116,121.19065,31.05253,121.299438,31.433102,2,371,461
1155,3,116,121.19065,31.05253,121.299438,31.433102,12,546,636
1156,3,116,121.19065,31.05253,121.299438,31.433102,6,600,690
1157,3,116,121.19065,31.05253,121.1959,31.050434,1,232,322
1158,3,116,121.19065,31.05253,121.2873,30.695353,13,266,356
1159,3,116,121.19065,31.05253,121.19046,31.051914,1,246,336
1160,3,116,121.19065,31.05253,121.19046,31.051914,5,541,631
1161,4,116,121.19215,31.04359,121.192482,31.04207,4,325,415
1162,4,116,121.19215,31.04359,121.199493,31.050938,1,624,714
1163,4,116,121.19215,31.04359,121.187263,31.05117,1,304,394
1164,4,116,121.19215,31.04359,121.1959,31.050434,1,275,365
1165,4,116,121.19215,31.04359,121.19046,31.051914,1,218,308
1166,4,116,121.19215,31.04359,121.19046,31.051914,1,256,346
1167,6,116,121.19287,31.04349,121.299438,31.433102,2,305,395
1168,8,116,121.19516,31.04743,121.217018,31.049732,2,255,345
1169,8,116,121.19516,31.04743,121.208687,31.054615,1,355,445
1170,10,116,121.19666,31.05031,121.217018,31.049732,12,572,662
1171,11,116,121.19746,31.04984,120.875702,31.119118,1,579,669
1172,11,116,121.19746,31.04984,121.199493,31.050938,2,257,347
1173,11,116,121.19746,31.04984,121.199493,31.050938,3,628,718
1174,11,116,121.19746,31.04984,121.217018,31.049732,2,246,336
1175,11,116,121.19746,31.04984,121.217018,31.049732,2,625,715
1176,11,116,121.19746,31.04984,121.197929,31.050875,2,299,389
1177,11,116,121.19746,31.04984,121.202805,31.050377,2,227,317
1178,11,116,121.19746,31.04984,121.220177,31.033651,2,552,642
1179,12,116,121.19769,31.04961,120.875702,31.119118,1,211,301
1180,12,116,121.19769,31.04961,121.229424,31.057896,1,299,389
1181,12,116,121.19769,31.04961,121.199493,31.050938,1,279,369
1182,12,116,121.19769,31.04961,121.199493,31.050938,1,561,651
1183,12,116,121.19769,31.04961,121.217018,31.049732,1,524,614
1184,12,116,121.19769,31.04961,121.228935,31.04467,1,469,559
1185,12,116,121.19769,31.04961,121.197929,31.050875,2,298,388
1186,12,116,121.19769,31.04961,121.208687,31.054615,1,581,671
1187,13,116,121.19771,31.04961,121.199493,31.050938,2,464,554
1188,13,116,121.19771,31.04961,121.197929,31.050875,1,344,434
1189,14,116,121.19773,31.04975,120.875702,31.119118,1,218,308
1190,14,116,121.19773,31.04975,121.229614,31.832016,1,322,412
1191,14,116,121.19773,31.04975,121.199493,31.050938,2,236,326
1192,14,116,121.19773,31.04975,121.217018,31.049732,1,215,305
1193,14,116,121.19773,31.04975,121.217018,31.049732,2,342,432
1194,14,116,121.19773,31.04975,121.1959,31.050434,2,233,323
1195,14,116,121.19773,31.04975,121.1959,31.050434,1,460,550
1196,14,116,121.19773,31.04975,121.197929,31.050875,1,538,628
1197,14,116,121.19773,31.04975,121.19046,31.051914,1,250,340
1198,15,116,121.1982,31.04958,121.199493,31.050938,1,397,487
1199,15,116,121.1982,31.04958,121.197929,31.050875,1,270,360
1200,16,116,121.19868,31.04957,121.204124,31.050911,2,258,348
