Order_id,Spot_id,Site_id,Num,Lng_site,Lat_site,Lng_spot,Lat_spot
F0739,B7994,A012,5,121.282956,31.404118,121.248466,31.352451
F0740,B8027,A012,31,121.282956,31.404118,121.267464,31.385807
F0741,B8050,A012,44,121.282956,31.404118,121.26725,31.380375
F0742,B8113,A012,4,121.282956,31.404118,121.288887,31.412874
F0743,B8181,A012,17,121.282956,31.404118,121.254471,31.406517
F0744,B8232,A012,1,121.282956,31.404118,121.305298,31.40654
F0745,B8343,A012,10,121.282956,31.404118,121.252975,31.376184
F0746,B8448,A012,6,121.282956,31.404118,121.284698,31.434217
F0747,B8520,A012,25,121.282956,31.404118,121.261658,31.384869
F0748,B8527,A012,10,121.282956,31.404118,121.300537,31.415739
F0749,B8589,A012,33,121.282956,31.404118,121.253792,31.394997
F0750,B8639,A012,20,121.282956,31.404118,121.222412,31.380669
F0751,B8646,A012,23,121.282956,31.404118,121.242111,31.385056
F0752,B8712,A012,3,121.282956,31.404118,121.289169,31.387882
F0753,B8735,A012,29,121.282956,31.404118,121.254425,31.368935
F0754,B8740,A012,26,121.282956,31.404118,121.234184,31.371948
F0755,B8765,A012,36,121.282956,31.404118,121.27771,31.38339
F0756,B8805,A012,24,121.282956,31.404118,121.250534,31.380259
F0757,B8927,A012,4,121.282956,31.404118,121.274712,31.406057
F0758,B8994,A012,24,121.282956,31.404118,121.247726,31.365269
F0759,B9011,A012,10,121.282956,31.404118,121.233147,31.365423
F0760,B9060,A012,16,121.282956,31.404118,121.24733,31.347422
F0761,B0192,A013,31,121.3620245,31.24323159,121.367569,31.242849
F0762,B0795,A013,33,121.3620245,31.24323159,121.369736,31.256788
F0763,B0913,A013,32,121.3620245,31.24323159,121.361496,31.247211
F0764,B0938,A013,21,121.3620245,31.24323159,121.359901,31.231382
F0765,B1086,A013,38,121.3620245,31.24323159,121.357262,31.240517
F0766,B1252,A013,29,121.3620245,31.24323159,121.366531,31.247818
F0767,B2734,A013,42,121.3620245,31.24323159,121.362122,31.252512
F0768,B2932,A013,24,121.3620245,31.24323159,121.358597,31.234282
F0769,B3030,A013,44,121.3620245,31.24323159,121.360489,31.242393
F0770,B3207,A013,45,121.3620245,31.24323159,121.357162,31.243755
F0771,B4181,A013,45,121.3620245,31.24323159,121.36483,31.255817
F0772,B4816,A013,34,121.3620245,31.24323159,121.359818,31.249386
F0773,B4864,A013,41,121.3620245,31.24323159,121.363388,31.236498
F0774,B4872,A013,18,121.3620245,31.24323159,121.372475,31.253036
F0775,B5017,A013,47,121.3620245,31.24323159,121.36673,31.253666
F0776,B5154,A013,35,121.3620245,31.24323159,121.365318,31.242458
F0777,B5546,A013,37,121.3620245,31.24323159,121.358002,31.246019
F0778,B6281,A013,66,121.3620245,31.24323159,121.369637,31.248014
F0779,B6432,A013,62,121.3620245,31.24323159,121.363991,31.248867
F0780,B7277,A013,24,121.3620245,31.24323159,121.369377,31.253876
F0781,B7430,A013,35,121.3620245,31.24323159,121.365334,31.239492
F0782,B7604,A013,35,121.3620245,31.24323159,121.360001,31.239511
F0783,B8551,A013,42,121.3620245,31.24323159,121.361984,31.241449
F0784,B8737,A013,58,121.3620245,31.24323159,121.363258,31.244686
F0785,B8891,A013,26,121.3620245,31.24323159,121.361435,31.233995
F0786,B0483,A014,42,121.457371,31.166657,121.446724,31.165464
F0787,B0739,A014,44,121.457371,31.166657,121.45343,31.153639
F0788,B1235,A014,22,121.457371,31.166657,121.458153,31.164278
F0789,B2520,A014,20,121.457371,31.166657,121.441872,31.170952
F0790,B2583,A014,25,121.457371,31.166657,121.451889,31.147926
F0791,B2804,A014,21,121.457371,31.166657,121.43885,31.151464
F0792,B4558,A014,30,121.457371,31.166657,121.451881,31.157232
F0793,B4729,A014,33,121.457371,31.166657,121.450943,31.166903
F0794,B5038,A014,33,121.457371,31.166657,121.455505,31.155426
F0795,B5340,A014,31,121.457371,31.166657,121.454842,31.167673
F0796,B5507,A014,55,121.457371,31.166657,121.456772,31.152306
F0797,B5734,A014,13,121.457371,31.166657,121.440041,31.166557
F0798,B5830,A014,33,121.457371,31.166657,121.439384,31.170477
F0799,B6652,A014,65,121.457371,31.166657,121.439705,31.17325
F0800,B6739,A014,5,121.457371,31.166657,121.478302,31.155443
F0801,B7281,A014,6,121.457371,31.166657,121.444542,31.156384
F0802,B9025,A014,26,121.457371,31.166657,121.457016,31.156834
F0803,B0259,A015,46,121.473346,31.199352,121.470512,31.197748
F0804,B0480,A015,46,121.473346,31.199352,121.484634,31.209864
F0805,B0542,A015,43,121.473346,31.199352,121.478729,31.208715
F0806,B0700,A015,31,121.473346,31.199352,121.476669,31.19364
F0807,B0868,A015,52,121.473346,31.199352,121.48185,31.20487
F0808,B0989,A015,97,121.473346,31.199352,121.468925,31.208715
F0809,B1091,A015,47,121.473346,31.199352,121.462708,31.206877
F0810,B1178,A015,44,121.473346,31.199352,121.486404,31.199316
F0811,B1526,A015,49,121.473346,31.199352,121.479431,31.199678
F0812,B1556,A015,39,121.473346,31.199352,121.47345,31.213953
F0813,B1771,A015,65,121.473346,31.199352,121.477623,31.20579
F0814,B2467,A015,35,121.473346,31.199352,121.479675,31.212214
F0815,B2490,A015,39,121.473346,31.199352,121.486839,31.204445
F0816,B3008,A015,44,121.473346,31.199352,121.479614,31.202112
F0817,B3127,A015,87,121.473346,31.199352,121.474228,31.202608
F0818,B3374,A015,29,121.473346,31.199352,121.471962,31.211878
F0819,B3512,A015,63,121.473346,31.199352,121.473244,31.205395
F0820,B3665,A015,83,121.473346,31.199352,121.470131,31.204149
F0821,B3778,A015,68,121.473346,31.199352,121.467705,31.200136
F0822,B3850,A015,45,121.473346,31.199352,121.470894,31.214764
F0823,B4064,A015,28,121.473346,31.199352,121.462494,31.209354
F0824,B4090,A015,58,121.473346,31.199352,121.472176,31.197819
F0825,B4319,A015,42,121.473346,31.199352,121.480431,31.206326
F0826,B4426,A015,53,121.473346,31.199352,121.468086,31.204819
F0827,B4524,A015,55,121.473346,31.199352,121.477295,31.203367
F0828,B4983,A015,40,121.473346,31.199352,121.47361,31.195786
F0829,B5125,A015,40,121.473346,31.199352,121.475296,31.197514
F0830,B5171,A015,35,121.473346,31.199352,121.479218,31.213842
F0831,B5203,A015,39,121.473346,31.199352,121.481972,31.208086
F0832,B5254,A015,34,121.473346,31.199352,121.472214,31.207489
F0833,B5722,A015,78,121.473346,31.199352,121.459755,31.212664
F0834,B5840,A015,59,121.473346,31.199352,121.486649,31.201527
F0835,B5939,A015,22,121.473346,31.199352,121.48732,31.20603
F0836,B6106,A015,39,121.473346,31.199352,121.481453,31.199837
F0837,B6437,A015,62,121.473346,31.199352,121.481773,31.210463
F0838,B6643,A015,55,121.473346,31.199352,121.474251,31.208323
F0839,B6828,A015,59,121.473346,31.199352,121.485619,31.206951
F0840,B6941,A015,45,121.473346,31.199352,121.489166,31.203146
F0841,B6949,A015,57,121.473346,31.199352,121.475159,31.210449
F0842,B7038,A015,35,121.473346,31.199352,121.483353,31.19997
F0843,B7041,A015,93,121.473346,31.199352,121.467804,31.207266
F0844,B7163,A015,58,121.473346,31.199352,121.477013,31.200745
F0845,B7252,A015,34,121.473346,31.199352,121.465523,31.21026
F0846,B7433,A015,44,121.473346,31.199352,121.465958,31.202948
F0847,B7536,A015,48,121.473346,31.199352,121.482605,31.213955
F0848,B7659,A015,33,121.473346,31.199352,121.483032,31.202364
F0849,B8060,A015,29,121.473346,31.199352,121.465477,31.20616
F0850,B8147,A015,73,121.473346,31.199352,121.476097,31.20676
F0851,B8183,A015,24,121.473346,31.199352,121.476021,31.196379
F0852,B8200,A015,36,121.473346,31.199352,121.473442,31.192707
F0853,B8213,A015,64,121.473346,31.199352,121.473999,31.199409
F0854,B8472,A015,36,121.473346,31.199352,121.475906,31.213642
F0855,B8500,A015,40,121.473346,31.199352,121.491821,31.198816
F0856,B8557,A015,83,121.473346,31.199352,121.484688,31.204363
F0857,B8570,A015,85,121.473346,31.199352,121.470917,31.200914
F0858,B8617,A015,22,121.473346,31.199352,121.482521,31.196768
F0859,B8919,A015,45,121.473346,31.199352,121.479851,31.204042
F0860,B9032,A015,61,121.473346,31.199352,121.483559,31.206854
F0861,B9200,A015,33,121.473346,31.199352,121.478928,31.193317
F0862,B0115,A016,34,121.4336086,31.33921826,121.415024,31.356159
F0863,B0236,A016,42,121.4336086,31.33921826,121.438957,31.340225
F0864,B0339,A016,42,121.4336086,31.33921826,121.403725,31.327341
F0865,B0419,A016,58,121.4336086,31.33921826,121.427208,31.348976
F0866,B0441,A016,26,121.4336086,31.33921826,121.453354,31.343983
F0867,B0457,A016,24,121.4336086,31.33921826,121.399261,31.348139
F0868,B0695,A016,18,121.4336086,31.33921826,121.429459,31.364702
F0869,B0709,A016,12,121.4336086,31.33921826,121.422958,31.336044
F0870,B0842,A016,65,121.4336086,31.33921826,121.446701,31.339052
F0871,B0924,A016,50,121.4336086,31.33921826,121.42688,31.333107
F0872,B1016,A016,29,121.4336086,31.33921826,121.440315,31.360924
F0873,B1245,A016,40,121.4336086,31.33921826,121.397156,31.32671
F0874,B1463,A016,11,121.4336086,31.33921826,121.393425,31.340698
F0875,B1517,A016,47,121.4336086,31.33921826,121.425476,31.328438
F0876,B1772,A016,26,121.4336086,31.33921826,121.42704,31.359697
F0877,B1807,A016,28,121.4336086,31.33921826,121.407074,31.352598
F0878,B1921,A016,40,121.4336086,31.33921826,121.432419,31.351377
F0879,B2066,A016,22,121.4336086,31.33921826,121.458366,31.33474
F0880,B2099,A016,23,121.4336086,31.33921826,121.404144,31.335135
F0881,B2227,A016,39,121.4336086,31.33921826,121.443497,31.3374
F0882,B2256,A016,20,121.4336086,31.33921826,121.442612,31.331268
F0883,B2345,A016,50,121.4336086,31.33921826,121.430084,31.335064
F0884,B2376,A016,75,121.4336086,31.33921826,121.451263,31.335281
F0885,B2408,A016,75,121.4336086,31.33921826,121.445404,31.342518
F0886,B2574,A016,23,121.4336086,31.33921826,121.421638,31.359434
F0887,B2592,A016,29,121.4336086,31.33921826,121.388527,31.340742
F0888,B2721,A016,11,121.4336086,31.33921826,121.410263,31.347265
F0889,B2770,A016,27,121.4336086,31.33921826,121.398483,31.331596
F0890,B2880,A016,36,121.4336086,31.33921826,121.435669,31.335283
F0891,B3083,A016,47,121.4336086,31.33921826,121.429283,31.352177
F0892,B3178,A016,43,121.4336086,31.33921826,121.423286,31.350344
F0893,B3192,A016,19,121.4336086,31.33921826,121.452293,31.347647
F0894,B3419,A016,17,121.4336086,31.33921826,121.416245,31.332813
F0895,B3438,A016,16,121.4336086,31.33921826,121.42305,31.332888
F0896,B3651,A016,43,121.4336086,31.33921826,121.456108,31.33885
F0897,B3722,A016,38,121.4336086,31.33921826,121.409355,31.327087
F0898,B3773,A016,31,121.4336086,31.33921826,121.433411,31.34815
F0899,B3929,A016,26,121.4336086,31.33921826,121.403183,31.349749
F0900,B3996,A016,49,121.4336086,31.33921826,121.396637,31.329041
F0901,B4051,A016,38,121.4336086,31.33921826,121.435318,31.360252
F0902,B4082,A016,9,121.4336086,31.33921826,121.403542,31.352386
F0903,B4084,A016,24,121.4336086,31.33921826,121.390701,31.330357
F0904,B4236,A016,15,121.4336086,31.33921826,121.4086,31.355274
F0905,B4376,A016,20,121.4336086,31.33921826,121.401146,31.344603
F0906,B4401,A016,37,121.4336086,31.33921826,121.430336,31.346737
F0907,B4616,A016,35,121.4336086,31.33921826,121.423897,31.347775
F0908,B4740,A016,53,121.4336086,31.33921826,121.442719,31.339796
F0909,B4750,A016,32,121.4336086,31.33921826,121.415138,31.352531
F0910,B4765,A016,50,121.4336086,31.33921826,121.423019,31.330149
F0911,B4851,A016,25,121.4336086,31.33921826,121.417702,31.357347
F0912,B4863,A016,29,121.4336086,31.33921826,121.424416,31.344337
F0913,B5320,A016,39,121.4336086,31.33921826,121.40654,31.350122
F0914,B5898,A016,9,121.4336086,31.33921826,121.449341,31.355925
F0915,B6048,A016,30,121.4336086,31.33921826,121.406845,31.32818
F0916,B6052,A016,33,121.4336086,31.33921826,121.427574,31.344532
F0917,B6088,A016,32,121.4336086,31.33921826,121.419067,31.36146
F0918,B6141,A016,41,121.4336086,31.33921826,121.436974,31.33617
F0919,B6287,A016,50,121.4336086,31.33921826,121.412041,31.354277
F0920,B6292,A016,35,121.4336086,31.33921826,121.448029,31.333061
F0921,B6512,A016,45,121.4336086,31.33921826,121.439217,31.343208
F0922,B6583,A016,37,121.4336086,31.33921826,121.429893,31.361755
F0923,B6726,A016,13,121.4336086,31.33921826,121.419167,31.354307
F0924,B6788,A016,28,121.4336086,31.33921826,121.435272,31.339455
F0925,B6987,A016,20,121.4336086,31.33921826,121.452492,31.339445
F0926,B7167,A016,9,121.4336086,31.33921826,121.414001,31.341204
F0927,B7280,A016,16,121.4336086,31.33921826,121.405159,31.329895
F0928,B7440,A016,19,121.4336086,31.33921826,121.432327,31.36116
F0929,B7591,A016,35,121.4336086,31.33921826,121.443863,31.33399
F0930,B7700,A016,37,121.4336086,31.33921826,121.428764,31.366648
F0931,B7835,A016,44,121.4336086,31.33921826,121.407784,31.35771
F0932,B7974,A016,19,121.4336086,31.33921826,121.426147,31.3627
F0933,B8005,A016,23,121.4336086,31.33921826,121.39534,31.331581
F0934,B8117,A016,18,121.4336086,31.33921826,121.431816,31.331209
F0935,B8165,A016,36,121.4336086,31.33921826,121.440849,31.337229
F0936,B8239,A016,14,121.4336086,31.33921826,121.408714,31.334232
F0937,B8316,A016,16,121.4336086,31.33921826,121.402634,31.330294
F0938,B8396,A016,36,121.4336086,31.33921826,121.430283,31.32938
F0939,B8414,A016,38,121.4336086,31.33921826,121.453598,31.337326
F0940,B8435,A016,16,121.4336086,31.33921826,121.436378,31.331385
F0941,B8463,A016,21,121.4336086,31.33921826,121.395645,31.340422
F0942,B8631,A016,5,121.4336086,31.33921826,121.38475,31.336298
F0943,B8766,A016,19,121.4336086,31.33921826,121.4506,31.346317
F0944,B8816,A016,36,121.4336086,31.33921826,121.421295,31.330265
F0945,B9027,A016,57,121.4336086,31.33921826,121.446213,31.335796
F0946,B9212,A016,58,121.4336086,31.33921826,121.430496,31.349751
F0947,B0072,A017,13,121.1774339,31.19399514,121.179077,31.177864
F0948,B0209,A017,20,121.1774339,31.19399514,121.195473,31.148182
F0949,B0223,A017,6,121.1774339,31.19399514,121.212723,31.1926
F0950,B0400,A017,2,121.1774339,31.19399514,121.190529,31.215021
F0951,B0458,A017,21,121.1774339,31.19399514,121.230309,31.181723
F0952,B0591,A017,41,121.1774339,31.19399514,121.176094,31.161642
F0953,B0666,A017,13,121.1774339,31.19399514,121.152023,31.173559
F0954,B0706,A017,19,121.1774339,31.19399514,121.212746,31.156931
F0955,B0908,A017,64,121.1774339,31.19399514,121.175171,31.185232
F0956,B1009,A017,14,121.1774339,31.19399514,121.189438,31.190739
F0957,B1036,A017,63,121.1774339,31.19399514,121.219093,31.174854
F0958,B1306,A017,9,121.1774339,31.19399514,121.229134,31.162169
F0959,B1312,A017,20,121.1774339,31.19399514,121.199043,31.159962
F0960,B1385,A017,10,121.1774339,31.19399514,121.187729,31.196358
F0961,B1618,A017,29,121.1774339,31.19399514,121.222916,31.185066
F0962,B1791,A017,5,121.1774339,31.19399514,121.167,31.198166
F0963,B1797,A017,14,121.1774339,31.19399514,121.165695,31.186386
F0964,B1818,A017,16,121.1774339,31.19399514,121.196892,31.191378
F0965,B1974,A017,5,121.1774339,31.19399514,121.169556,31.220961
F0966,B2004,A017,17,121.1774339,31.19399514,121.167229,31.151112
F0967,B2011,A017,21,121.1774339,31.19399514,121.157997,31.175108
F0968,B2020,A017,1,121.1774339,31.19399514,121.207947,31.138327
F0969,B2083,A017,11,121.1774339,31.19399514,121.179878,31.202497
F0970,B2235,A017,7,121.1774339,31.19399514,121.191635,31.155853
F0971,B2469,A017,48,121.1774339,31.19399514,121.185173,31.194674
F0972,B2543,A017,4,121.1774339,31.19399514,121.191246,31.126614
F0973,B2618,A017,16,121.1774339,31.19399514,121.17762,31.153341
F0974,B2733,A017,9,121.1774339,31.19399514,121.189301,31.169287
F0975,B2737,A017,26,121.1774339,31.19399514,121.224739,31.182074
F0976,B2752,A017,22,121.1774339,31.19399514,121.17614,31.146614
F0977,B2939,A017,19,121.1774339,31.19399514,121.151741,31.180098
F0978,B2962,A017,9,121.1774339,31.19399514,121.218086,31.18223
F0979,B2972,A017,15,121.1774339,31.19399514,121.218285,31.152115
F0980,B3057,A017,11,121.1774339,31.19399514,121.208923,31.171535
F0981,B3060,A017,8,121.1774339,31.19399514,121.190536,31.141655
F0982,B3128,A017,13,121.1774339,31.19399514,121.207947,31.157499
F0983,B3191,A017,16,121.1774339,31.19399514,121.184204,31.181404
F0984,B3338,A017,8,121.1774339,31.19399514,121.169121,31.160435
F0985,B3417,A017,49,121.1774339,31.19399514,121.198341,31.149952
F0986,B3542,A017,13,121.1774339,31.19399514,121.170998,31.173153
F0987,B3614,A017,24,121.1774339,31.19399514,121.184029,31.198784
F0988,B3629,A017,10,121.1774339,31.19399514,121.172287,31.188467
F0989,B3637,A017,25,121.1774339,31.19399514,121.202011,31.159191
F0990,B3780,A017,21,121.1774339,31.19399514,121.171196,31.155838
F0991,B4471,A017,9,121.1774339,31.19399514,121.186264,31.143572
F0992,B4519,A017,7,121.1774339,31.19399514,121.185989,31.160618
F0993,B4559,A017,11,121.1774339,31.19399514,121.215477,31.148609
F0994,B4674,A017,17,121.1774339,31.19399514,121.218857,31.158163
F0995,B4755,A017,21,121.1774339,31.19399514,121.228256,31.156303
F0996,B4830,A017,13,121.1774339,31.19399514,121.185356,31.203312
F0997,B4832,A017,11,121.1774339,31.19399514,121.156281,31.16806
F0998,B4951,A017,2,121.1774339,31.19399514,121.16275,31.207432
F0999,B5070,A017,15,121.1774339,31.19399514,121.2033,31.191711
F1000,B5169,A017,13,121.1774339,31.19399514,121.175369,31.176346
F1001,B5338,A017,8,121.1774339,31.19399514,121.18264,31.18996
F1002,B5374,A017,8,121.1774339,31.19399514,121.229927,31.166828
F1003,B5625,A017,8,121.1774339,31.19399514,121.147072,31.180254
F1004,B5676,A017,17,121.1774339,31.19399514,121.2248,31.176435
F1005,B5692,A017,22,121.1774339,31.19399514,121.189056,31.201519
F1006,B5712,A017,17,121.1774339,31.19399514,121.186562,31.175755
F1007,B5760,A017,16,121.1774339,31.19399514,121.173462,31.16157
F1008,B5805,A017,3,121.1774339,31.19399514,121.201477,31.138811
F1009,B5839,A017,33,121.1774339,31.19399514,121.221367,31.190258
F1010,B5920,A017,1,121.1774339,31.19399514,121.169739,31.203579
F1011,B6010,A017,19,121.1774339,31.19399514,121.192604,31.159363
F1012,B6095,A017,23,121.1774339,31.19399514,121.1931,31.150755
F1013,B6213,A017,13,121.1774339,31.19399514,121.186913,31.156555
F1014,B6222,A017,8,121.1774339,31.19399514,121.177269,31.200241
F1015,B6436,A017,7,121.1774339,31.19399514,121.170418,31.184254
F1016,B6457,A017,5,121.1774339,31.19399514,121.193726,31.200951
F1017,B6462,A017,10,121.1774339,31.19399514,121.185776,31.186319
F1018,B6472,A017,20,121.1774339,31.19399514,121.176224,31.181253
F1019,B6596,A017,7,121.1774339,31.19399514,121.181412,31.170589
F1020,B6620,A017,14,121.1774339,31.19399514,121.166237,31.173382
F1021,B6670,A017,26,121.1774339,31.19399514,121.186569,31.201689
F1022,B6731,A017,26,121.1774339,31.19399514,121.180847,31.198294
F1023,B6794,A017,17,121.1774339,31.19399514,121.201782,31.152586
F1024,B6898,A017,11,121.1774339,31.19399514,121.155731,31.179899
F1025,B7216,A017,16,121.1774339,31.19399514,121.207047,31.152739
F1026,B7304,A017,14,121.1774339,31.19399514,121.208305,31.160301
F1027,B7354,A017,18,121.1774339,31.19399514,121.211128,31.139694
F1028,B7654,A017,34,121.1774339,31.19399514,121.227196,31.161278
F1029,B7879,A017,21,121.1774339,31.19399514,121.197121,31.154791
F1030,B8178,A017,9,121.1774339,31.19399514,121.178947,31.209604
F1031,B8278,A017,27,121.1774339,31.19399514,121.181236,31.192699
F1032,B8313,A017,4,121.1774339,31.19399514,121.1745,31.226208
F1033,B8329,A017,3,121.1774339,31.19399514,121.171394,31.210798
F1034,B8457,A017,10,121.1774339,31.19399514,121.191177,31.147083
F1035,B8560,A017,19,121.1774339,31.19399514,121.184967,31.1924
F1036,B8683,A017,5,121.1774339,31.19399514,121.21582,31.186916
F1037,B8700,A017,5,121.1774339,31.19399514,121.218704,31.18642
F1038,B8748,A017,28,121.1774339,31.19399514,121.194748,31.151375
F1039,B8815,A017,16,121.1774339,31.19399514,121.151543,31.168734
F1040,B8827,A017,20,121.1774339,31.19399514,121.212708,31.181019
F1041,B9042,A017,8,121.1774339,31.19399514,121.152191,31.186085
F1042,B0030,A018,18,121.7380279,31.03167926,121.710602,31.067585
F1043,B0120,A018,23,121.7380279,31.03167926,121.743492,31.041706
F1044,B0213,A018,12,121.7380279,31.03167926,121.699516,31.031315
F1045,B0372,A018,37,121.7380279,31.03167926,121.739388,31.054758
F1046,B0467,A018,42,121.7380279,31.03167926,121.759377,31.046934
F1047,B0469,A018,7,121.7380279,31.03167926,121.725052,31.09314
F1048,B0593,A018,22,121.7380279,31.03167926,121.746834,31.027269
F1049,B0826,A018,22,121.7380279,31.03167926,121.714081,31.01907
F1050,B1065,A018,25,121.7380279,31.03167926,121.74086,31.098303
F1051,B1084,A018,12,121.7380279,31.03167926,121.725586,31.019018
F1052,B1195,A018,14,121.7380279,31.03167926,121.714462,31.036154
F1053,B1217,A018,33,121.7380279,31.03167926,121.764771,31.037539
F1054,B1225,A018,51,121.7380279,31.03167926,121.756325,31.046358
F1055,B1488,A018,14,121.7380279,31.03167926,121.704681,31.025333
F1056,B1543,A018,16,121.7380279,31.03167926,121.700119,31.020094
F1057,B1548,A018,19,121.7380279,31.03167926,121.710121,31.059275
F1058,B1550,A018,27,121.7380279,31.03167926,121.765457,31.055614
F1059,B1647,A018,19,121.7380279,31.03167926,121.744987,31.040022
F1060,B1648,A018,28,121.7380279,31.03167926,121.748268,31.049803
F1061,B1649,A018,2,121.7380279,31.03167926,121.72802,31.070393
F1062,B1735,A018,14,121.7380279,31.03167926,121.719841,31.071308
F1063,B1952,A018,56,121.7380279,31.03167926,121.766533,31.034658
F1064,B1989,A018,80,121.7380279,31.03167926,121.741013,31.037554
F1065,B2136,A018,3,121.7380279,31.03167926,121.766319,31.08774
F1066,B2252,A018,8,121.7380279,31.03167926,121.718796,31.080128
F1067,B2406,A018,16,121.7380279,31.03167926,121.71447,31.047489
F1068,B2573,A018,17,121.7380279,31.03167926,121.74572,31.043673
F1069,B2689,A018,11,121.7380279,31.03167926,121.73558,31.0487
F1070,B2717,A018,30,121.7380279,31.03167926,121.763901,31.044678
F1071,B2758,A018,11,121.7380279,31.03167926,121.737602,31.024231
F1072,B2795,A018,14,121.7380279,31.03167926,121.725616,31.083891
F1073,B2864,A018,5,121.7380279,31.03167926,121.747192,31.084511
F1074,B2906,A018,32,121.7380279,31.03167926,121.737778,31.056818
F1075,B2929,A018,19,121.7380279,31.03167926,121.736626,31.069124
F1076,B3142,A018,28,121.7380279,31.03167926,121.756134,31.044079
F1077,B3261,A018,20,121.7380279,31.03167926,121.701355,31.023228
F1078,B3299,A018,7,121.7380279,31.03167926,121.709831,31.029928
F1079,B3345,A018,8,121.7380279,31.03167926,121.729218,31.025759
F1080,B3352,A018,11,121.7380279,31.03167926,121.741074,31.031578
F1081,B3487,A018,34,121.7380279,31.03167926,121.714859,31.068874
F1082,B3570,A018,33,121.7380279,31.03167926,121.761086,31.045321
F1083,B3610,A018,6,121.7380279,31.03167926,121.753662,31.037689
F1084,B3643,A018,28,121.7380279,31.03167926,121.735619,31.038267
F1085,B3924,A018,32,121.7380279,31.03167926,121.737778,31.046795
F1086,B4046,A018,28,121.7380279,31.03167926,121.750679,31.045433
F1087,B4209,A018,9,121.7380279,31.03167926,121.726196,31.065651
F1088,B4345,A018,9,121.7380279,31.03167926,121.720985,31.083941
F1089,B4446,A018,4,121.7380279,31.03167926,121.713882,31.057035
F1090,B4552,A018,14,121.7380279,31.03167926,121.760811,31.096579
F1091,B4938,A018,14,121.7380279,31.03167926,121.704002,31.034462
F1092,B5134,A018,2,121.7380279,31.03167926,121.762741,31.07222
F1093,B5231,A018,13,121.7380279,31.03167926,121.722122,31.089705
F1094,B5368,A018,3,121.7380279,31.03167926,121.724792,31.047348
F1095,B5556,A018,19,121.7380279,31.03167926,121.745605,31.052223
F1096,B5591,A018,19,121.7380279,31.03167926,121.756126,31.050493
F1097,B5677,A018,24,121.7380279,31.03167926,121.742935,31.051062
F1098,B5691,A018,45,121.7380279,31.03167926,121.765198,31.042862
F1099,B5764,A018,27,121.7380279,31.03167926,121.762718,31.048651
F1100,B5941,A018,16,121.7380279,31.03167926,121.763748,31.032084
F1101,B5989,A018,19,121.7380279,31.03167926,121.709404,31.0263
F1102,B6084,A018,31,121.7380279,31.03167926,121.745453,31.034651
F1103,B6216,A018,42,121.7380279,31.03167926,121.74279,31.04661
F1104,B6218,A018,21,121.7380279,31.03167926,121.74308,31.028381
F1105,B6659,A018,3,121.7380279,31.03167926,121.755287,31.029905
F1106,B6666,A018,19,121.7380279,31.03167926,121.762093,31.050329
F1107,B6807,A018,13,121.7380279,31.03167926,121.713058,31.061028
F1108,B6838,A018,6,121.7380279,31.03167926,121.740273,31.059534
F1109,B6926,A018,2,121.7380279,31.03167926,121.747986,31.073423
F1110,B7026,A018,9,121.7380279,31.03167926,121.713142,31.033369
F1111,B7047,A018,17,121.7380279,31.03167926,121.703339,31.021395
F1112,B7230,A018,2,121.7380279,31.03167926,121.704445,31.045486
F1113,B7257,A018,23,121.7380279,31.03167926,121.698494,31.02389
F1114,B7535,A018,19,121.7380279,31.03167926,121.713501,31.028458
F1115,B7660,A018,26,121.7380279,31.03167926,121.768105,31.032694
F1116,B7716,A018,19,121.7380279,31.03167926,121.736008,31.054041
F1117,B7839,A018,5,121.7380279,31.03167926,121.731415,31.038961
F1118,B8094,A018,10,121.7380279,31.03167926,121.699677,31.014256
F1119,B8345,A018,21,121.7380279,31.03167926,121.711388,31.062618
F1120,B8580,A018,8,121.7380279,31.03167926,121.741394,31.023628
F1121,B8811,A018,35,121.7380279,31.03167926,121.746193,31.046398
F1122,B8861,A018,13,121.7380279,31.03167926,121.73172,31.028051
F1123,B8889,A018,26,121.7380279,31.03167926,121.757141,31.041319
F1124,B8908,A018,5,121.7380279,31.03167926,121.761177,31.08798
F1125,B9002,A018,20,121.7380279,31.03167926,121.70089,31.025745
F1126,B9030,A018,12,121.7380279,31.03167926,121.738243,31.064266
F1127,B9034,A018,3,121.7380279,31.03167926,121.730972,31.085457
F1128,B0075,A019,1,121.351727,30.84599,121.33477,30.863434
F1129,B0295,A019,3,121.351727,30.84599,121.286285,30.834259
F1130,B0345,A019,15,121.351727,30.84599,121.3591,30.805239
F1131,B0490,A019,30,121.351727,30.84599,121.313148,30.883129
F1132,B0495,A019,13,121.351727,30.84599,121.340347,30.848761
F1133,B0763,A019,11,121.351727,30.84599,121.340927,30.885916
F1134,B1059,A019,14,121.351727,30.84599,121.344017,30.832865
F1135,B1227,A019,10,121.351727,30.84599,121.390678,30.899569
F1136,B1244,A019,17,121.351727,30.84599,121.350655,30.885584
F1137,B1305,A019,3,121.351727,30.84599,121.377098,30.832869
F1138,B1459,A019,9,121.351727,30.84599,121.263145,30.829479
F1139,B1471,A019,10,121.351727,30.84599,121.386955,30.899956
F1140,B1484,A019,16,121.351727,30.84599,121.32737,30.882116
F1141,B1561,A019,8,121.351727,30.84599,121.34642,30.80851
F1142,B1567,A019,2,121.351727,30.84599,121.374573,30.866928
F1143,B1638,A019,23,121.351727,30.84599,121.24897,30.835623
