,Shop_id,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time
851,229,94,121.42634,31.1458,121.437523,31.179972,2,262,352
852,229,94,121.42634,31.1458,121.43425,31.150646,2,273,363
853,15,116,121.19868,31.04957,121.199493,31.051743,2,508,598
854,229,94,121.42634,31.1458,121.429131,31.14542,3,294,384
855,229,94,121.42634,31.1458,121.429131,31.14542,2,618,708
856,229,94,121.42634,31.1458,121.425934,31.148417,2,229,319
857,229,94,121.42634,31.1458,121.425934,31.148417,2,425,515
858,230,81,121.42674,31.2453,121.400116,31.239023,2,231,321
859,230,81,121.42674,31.2453,121.431541,31.261992,1,379,469
860,230,81,121.42674,31.2453,121.41584,31.255558,1,445,535
861,231,37,121.42792,31.01633,121.42968,31.013535,3,392,482
862,232,24,121.42797,31.16592,121.446724,31.165464,1,213,303
863,232,24,121.42797,31.16592,121.412041,31.173683,1,281,371
864,15,116,121.19868,31.04957,121.199493,31.051743,1,539,629
865,233,46,121.42839,31.19474,121.425652,31.178473,1,582,672
866,233,46,121.42839,31.19474,121.428871,31.196924,1,217,307
867,233,46,121.42839,31.19474,121.367661,31.19537,2,622,712
868,233,46,121.42839,31.19474,121.428558,31.194002,2,572,662
869,234,46,121.42845,31.19689,121.439445,31.19471,3,590,680
870,235,46,121.42853,31.19719,121.438927,31.198467,2,306,396
871,235,46,121.42853,31.19719,121.427811,31.205193,2,323,413
872,15,116,121.19868,31.04957,121.199493,31.051743,2,548,638
873,236,37,121.42886,31.01445,121.42968,31.013535,2,407,497
874,237,3,121.42908,31.22278,121.428268,31.225574,2,263,353
875,237,3,121.42908,31.22278,121.440697,31.21846,3,228,318
876,237,3,121.42908,31.22278,121.440697,31.21846,3,420,510
877,237,3,121.42908,31.22278,121.440697,31.21846,2,553,643
878,237,3,121.42908,31.22278,121.435425,31.223825,4,422,512
879,237,3,121.42908,31.22278,121.422562,31.220001,3,251,341
880,237,3,121.42908,31.22278,121.444397,31.236038,1,349,439
881,238,46,121.42915,31.20653,121.432137,31.208649,2,223,313
882,239,46,121.42918,31.20663,121.436821,31.206543,3,256,346
883,15,116,121.19868,31.04957,121.199493,31.051743,1,579,669
884,239,46,121.42918,31.20663,121.427811,31.205193,2,335,425
885,240,37,121.42932,31.01672,121.446701,31.014439,2,221,311
886,241,43,121.42941,31.28463,121.459976,31.289139,1,257,347
887,241,43,121.42941,31.28463,121.440636,31.270592,1,291,381
888,242,10,121.42942,31.24686,121.428444,31.246813,4,297,387
889,242,10,121.42942,31.24686,121.428444,31.246813,6,372,462
890,243,37,121.42958,31.01679,121.438164,31.024239,2,212,302
891,243,37,121.42958,31.01679,121.438164,31.024239,1,590,680
892,243,37,121.42958,31.01679,121.432564,31.028444,2,271,361
893,15,116,121.19868,31.04957,121.199493,31.051743,2,600,690
894,244,83,121.43083,31.28953,121.429863,31.288315,1,594,684
895,245,83,121.43093,31.28455,121.429863,31.288315,1,257,347
896,246,96,121.43108,31.13546,121.452553,31.134666,3,227,317
897,246,96,121.43108,31.13546,121.425224,31.146027,2,619,709
898,246,96,121.43108,31.13546,121.402534,31.127594,1,234,324
899,246,96,121.43108,31.13546,121.43679,31.12512,3,583,673
900,246,96,121.43108,31.13546,121.445808,31.128103,3,298,388
901,246,96,121.43108,31.13546,121.4216,31.129028,4,598,688
902,246,96,121.43108,31.13546,121.453804,31.138937,1,216,306
903,15,116,121.19868,31.04957,121.199493,31.051743,1,628,718
904,246,96,121.43108,31.13546,121.449936,31.13039,3,260,350
905,246,96,121.43108,31.13546,121.450287,31.144608,1,236,326
906,246,96,121.43108,31.13546,121.45166,31.136511,2,239,329
907,247,37,121.43124,31.02343,121.438164,31.024239,1,605,695
908,248,94,121.43144,31.1497,121.425224,31.146027,8,226,316
909,15,116,121.19868,31.04957,121.202522,31.050394,1,233,323
910,248,94,121.43144,31.1497,121.425224,31.146027,13,616,706
911,248,94,121.43144,31.1497,121.439095,31.142307,10,223,313
912,248,94,121.43144,31.1497,121.433151,31.144623,4,228,318
913,248,94,121.43144,31.1497,121.421417,31.144876,19,225,315
914,248,94,121.43144,31.1497,121.421417,31.144876,7,228,318
915,248,94,121.43144,31.1497,121.421417,31.144876,9,374,464
916,248,94,121.43144,31.1497,121.421417,31.144876,12,597,687
917,248,94,121.43144,31.1497,121.428154,31.149765,17,295,385
918,248,94,121.43144,31.1497,121.428154,31.149765,12,624,714
919,15,116,121.19868,31.04957,121.202522,31.050394,2,245,335
920,248,94,121.43144,31.1497,121.435829,31.146339,13,282,372
921,248,94,121.43144,31.1497,121.41748,31.148344,11,344,434
922,248,94,121.43144,31.1497,121.425934,31.148417,10,293,383
923,248,94,121.43144,31.1497,121.425934,31.148417,10,595,685
924,249,96,121.43196,31.13725,121.439461,31.134386,6,222,312
925,249,96,121.43196,31.13725,121.441971,31.141699,5,303,393
926,249,96,121.43196,31.13725,121.432594,31.140476,2,217,307
927,249,96,121.43196,31.13725,121.432594,31.140476,6,293,383
928,1,67,121.16359,31.29408,121.21727,31.28618,1,234,324
929,3,116,121.19005,31.05261,121.197113,31.054916,1,408,498
930,15,116,121.19868,31.04957,121.202522,31.050394,1,258,348
931,250,3,121.43196,31.20843,121.43441,31.200245,8,525,615
932,250,3,121.43196,31.20843,121.432137,31.208649,12,593,683
933,251,3,121.43234,31.2165,121.422028,31.223934,9,470,560
934,251,3,121.43234,31.2165,121.432137,31.208649,12,532,622
935,252,37,121.43235,31.01903,121.410316,31.007061,3,593,683
936,253,37,121.43306,31.01278,121.438164,31.024239,2,509,599
937,253,37,121.43306,31.01278,121.438164,31.024239,2,513,603
938,254,121,121.4333,31.23549,121.430359,31.24011,2,334,424
939,255,94,121.43347,31.14309,121.43045,31.142305,1,275,365
940,256,3,121.43373,31.22643,121.41787,31.219004,1,623,713
941,15,116,121.19868,31.04957,121.202522,31.050394,2,572,662
942,256,3,121.43373,31.22643,121.429474,31.228786,1,492,582
943,257,3,121.43471,31.21599,121.431664,31.216503,2,370,460
944,257,3,121.43471,31.21599,121.431061,31.212572,2,286,376
945,258,3,121.43481,31.22009,121.428268,31.225574,2,430,520
946,258,3,121.43481,31.22009,121.434105,31.236322,3,286,376
947,258,3,121.43481,31.22009,121.416039,31.212957,1,546,636
948,259,3,121.43604,31.22512,121.450523,31.215248,2,441,531
949,259,3,121.43604,31.22512,121.428268,31.225574,3,215,305
950,259,3,121.43604,31.22512,121.440727,31.242435,2,486,576
951,15,116,121.19868,31.04957,121.202522,31.050394,1,626,716
952,259,3,121.43604,31.22512,121.439781,31.20966,2,470,560
953,259,3,121.43604,31.22512,121.440697,31.21846,1,299,389
954,259,3,121.43604,31.22512,121.424919,31.215487,1,276,366
955,260,3,121.43635,31.22068,121.440697,31.21846,1,492,582
956,261,37,121.43651,31.02597,121.420586,31.00222,6,528,618
957,261,37,121.43651,31.02597,121.39772,30.995794,5,628,718
958,261,37,121.43651,31.02597,121.422745,31.003042,5,442,532
959,262,46,121.43652,31.18852,121.456039,31.175163,2,348,438
960,262,46,121.43652,31.18852,121.447212,31.191099,1,498,588
961,15,116,121.19868,31.04957,121.214355,31.050442,1,242,332
962,262,46,121.43652,31.18852,121.445633,31.18552,1,280,370
963,262,46,121.43652,31.18852,121.444466,31.18347,1,233,323
964,262,46,121.43652,31.18852,121.447769,31.184357,3,274,364
965,263,94,121.43709,31.15035,121.43885,31.151464,2,324,414
966,263,94,121.43709,31.15035,121.421417,31.144876,1,593,683
967,263,94,121.43709,31.15035,121.456772,31.152306,3,308,398
968,263,94,121.43709,31.15035,121.437523,31.179972,2,313,403
969,263,94,121.43709,31.15035,121.43425,31.150646,2,218,308
970,263,94,121.43709,31.15035,121.45343,31.153639,1,526,616
971,264,24,121.43796,31.17662,121.423233,31.174841,3,355,445
972,15,116,121.19868,31.04957,121.214355,31.050442,3,295,385
973,265,10,121.43849,31.24515,121.435173,31.244488,3,579,669
974,265,10,121.43849,31.24515,121.43042,31.245081,2,365,455
975,265,10,121.43849,31.24515,121.438492,31.245676,2,219,309
976,265,10,121.43849,31.24515,121.440948,31.246181,2,368,458
977,265,10,121.43849,31.24515,121.441757,31.240906,1,537,627
978,265,10,121.43849,31.24515,121.445938,31.253227,2,225,315
979,265,10,121.43849,31.24515,121.444092,31.246202,2,557,647
980,266,36,121.43855,31.32115,121.444176,31.318102,2,296,386
981,266,36,121.43855,31.32115,121.397324,31.095728,2,570,660
982,266,36,121.43855,31.32115,121.445496,31.30518,2,619,709
983,15,116,121.19868,31.04957,121.214355,31.050442,5,313,403
984,266,36,121.43855,31.32115,121.443588,31.31455,2,598,688
985,266,36,121.43855,31.32115,121.429436,31.316402,3,340,430
986,267,46,121.43866,31.18916,121.430122,31.191582,12,344,434
987,268,3,121.43941,31.22199,121.440697,31.21846,3,505,595
988,269,121,121.43944,31.22566,121.447281,31.217335,5,427,517
989,270,43,121.43974,31.27128,121.44873,31.279772,2,597,687
990,271,83,121.44114,31.28757,121.410912,31.303692,1,548,638
991,272,50,121.44248,31.1769,121.446701,31.188372,1,594,684
992,15,116,121.19868,31.04957,121.211555,31.057364,1,598,688
993,272,50,121.44248,31.1769,121.437042,31.175098,1,216,306
994,272,50,121.44248,31.1769,121.454842,31.167673,1,429,519
995,272,50,121.44248,31.1769,121.454491,31.188099,1,456,546
996,272,50,121.44248,31.1769,121.439705,31.17325,2,610,700
997,273,121,121.44258,31.23412,121.437691,31.230572,11,619,709
998,273,121,121.44258,31.23412,121.429756,31.232952,8,365,455
999,273,121,121.44258,31.23412,121.438904,31.222393,15,318,408
1000,274,14,121.44267,31.15634,121.42347,31.137671,1,611,701
1001,274,14,121.44267,31.15634,121.446724,31.165464,2,228,318
1002,274,14,121.44267,31.15634,121.446724,31.165464,3,555,645
1003,274,14,121.44267,31.15634,121.428154,31.149765,1,320,410
1004,274,14,121.44267,31.15634,121.428154,31.149765,1,554,644
1005,274,14,121.44267,31.15634,121.440041,31.166557,1,266,356
1006,274,14,121.44267,31.15634,121.440041,31.166557,1,356,446
1007,274,14,121.44267,31.15634,121.435051,31.142733,2,563,653
1008,274,14,121.44267,31.15634,121.444542,31.156384,3,251,341
1009,274,14,121.44267,31.15634,121.444542,31.156384,3,545,635
1010,274,14,121.44267,31.15634,121.388947,31.086042,2,306,396
1011,275,14,121.44334,31.15607,121.43885,31.151464,1,617,707
1012,275,14,121.44334,31.15607,121.446724,31.165464,2,343,433
1013,275,14,121.44334,31.15607,121.444542,31.156384,1,431,521
1014,275,14,121.44334,31.15607,121.444542,31.156384,1,490,580
1015,276,121,121.44338,31.24153,121.447418,31.247198,1,445,535
1016,277,14,121.44396,31.17057,121.437042,31.175098,1,577,667
1017,277,14,121.44396,31.17057,121.443192,31.175018,1,547,637
1018,277,14,121.44396,31.17057,121.439384,31.170477,2,291,381
1019,278,50,121.44535,31.17057,121.434822,31.185043,2,362,452
1020,279,36,121.4456,31.32542,121.453987,31.325546,2,251,341
1021,279,36,121.4456,31.32542,121.446091,31.313496,4,561,651
1022,279,36,121.4456,31.32542,121.451866,31.326906,2,485,575
1023,280,16,121.44574,31.33514,121.446709,31.327211,7,575,665
1024,281,121,121.44577,31.22292,121.450523,31.215248,2,336,426
1025,281,121,121.44577,31.22292,121.437691,31.230572,2,592,682
1026,282,107,121.44596,31.19405,121.446114,31.194313,1,373,463
1027,283,107,121.44619,31.20077,121.450233,31.200565,2,369,459
1028,283,107,121.44619,31.20077,121.444611,31.200253,3,219,309
1029,3,116,121.19005,31.05261,121.197113,31.054916,7,530,620
1030,283,107,121.44619,31.20077,121.444611,31.200253,1,267,357
1031,283,107,121.44619,31.20077,121.444611,31.200253,1,574,664
1032,283,107,121.44619,31.20077,121.446335,31.197464,7,238,328
1033,284,107,121.44638,31.19349,121.45005,31.18619,3,602,692
1034,285,36,121.44663,31.324,121.443863,31.33399,1,585,675
1035,286,36,121.44674,31.3239,121.456108,31.33885,1,502,592
1036,287,86,121.44708,31.12661,121.450233,31.12608,2,233,323
1037,288,83,121.4488,31.29898,121.452614,31.288412,19,592,682
1038,289,2,121.44917,31.27009,121.436768,31.286428,1,607,697
1039,15,116,121.19868,31.04957,121.1987,31.050325,2,223,313
1040,289,2,121.44917,31.27009,121.447464,31.271658,1,553,643
1041,289,2,121.44917,31.27009,121.440636,31.270592,1,541,631
1042,289,2,121.44917,31.27009,121.450241,31.262974,1,378,468
1043,290,10,121.44986,31.25758,121.45462,31.257767,2,629,719
1044,291,37,121.45017,31.03475,121.452454,31.036652,4,608,698
1045,291,37,121.45017,31.03475,121.460052,31.035242,1,210,300
1046,291,37,121.45017,31.03475,121.451729,31.031666,1,252,342
1047,291,37,121.45017,31.03475,121.451729,31.031666,2,582,672
1048,15,116,121.19868,31.04957,121.1987,31.050325,4,238,328
1049,291,37,121.45017,31.03475,121.454636,31.035679,1,240,330
1050,292,121,121.4504,31.22866,121.451462,31.227509,1,295,385
1051,293,107,121.45104,31.18458,121.456039,31.175163,1,220,310
1052,293,107,121.45104,31.18458,121.451317,31.189182,2,596,686
1053,294,36,121.45137,31.32968,121.373421,31.314369,3,445,535
1054,294,36,121.45137,31.32968,121.373421,31.314369,2,583,673
1055,294,36,121.45137,31.32968,121.373421,31.314369,2,601,691
1056,294,36,121.45137,31.32968,121.393906,31.319477,2,407,497
1057,294,36,121.45137,31.32968,121.377159,31.309942,2,482,572
1058,15,116,121.19868,31.04957,121.1987,31.050325,2,253,343
1059,294,36,121.45137,31.32968,121.377159,31.309942,1,532,622
1060,294,36,121.45137,31.32968,121.456787,31.280083,2,281,371
1061,294,36,121.45137,31.32968,121.379639,31.314623,1,215,305
1062,294,36,121.45137,31.32968,121.379639,31.314623,2,360,450
1063,294,36,121.45137,31.32968,121.379639,31.314623,2,365,455
1064,294,36,121.45137,31.32968,121.379639,31.314623,4,385,475
1065,294,36,121.45137,31.32968,121.379639,31.314623,1,433,523
1066,294,36,121.45137,31.32968,121.379639,31.314623,3,483,573
1067,294,36,121.45137,31.32968,121.386238,31.314926,2,276,366
1068,294,36,121.45137,31.32968,121.377434,31.316013,2,353,443
1069,15,116,121.19868,31.04957,121.1987,31.050325,11,273,363
1070,294,36,121.45137,31.32968,121.377434,31.316013,2,413,503
1071,294,36,121.45137,31.32968,121.377434,31.316013,6,574,664
1072,294,36,121.45137,31.32968,121.373375,31.309601,4,413,503
1073,294,36,121.45137,31.32968,121.373375,31.309601,4,477,567
1074,294,36,121.45137,31.32968,121.386932,31.326014,2,217,307
1075,294,36,121.45137,31.32968,121.380806,31.312124,2,351,441
1076,294,36,121.45137,31.32968,121.380806,31.312124,1,542,632
1077,294,36,121.45137,31.32968,121.386101,31.31245,2,538,628
1078,294,36,121.45137,31.32968,121.374886,31.311842,3,275,365
1079,294,36,121.45137,31.32968,121.374886,31.311842,3,434,524
1080,15,116,121.19868,31.04957,121.1987,31.050325,4,298,388
1081,294,36,121.45137,31.32968,121.374886,31.311842,2,579,669
1082,294,36,121.45137,31.32968,121.396896,31.261347,2,321,411
1083,294,36,121.45137,31.32968,121.396896,31.261347,2,428,518
1084,294,36,121.45137,31.32968,121.407501,31.308125,5,211,301
1085,294,36,121.45137,31.32968,121.378578,31.312269,1,355,445
1086,294,36,121.45137,31.32968,121.378578,31.312269,1,366,456
1087,15,116,121.19868,31.04957,121.1987,31.050325,6,327,417
1088,294,36,121.45137,31.32968,121.398094,31.314457,1,508,598
1089,294,36,121.45137,31.32968,121.383537,31.313639,2,392,482
1090,294,36,121.45137,31.32968,121.383537,31.313639,1,551,641
1091,294,36,121.45137,31.32968,121.383102,31.309307,2,339,429
1092,294,36,121.45137,31.32968,121.383102,31.309307,2,572,662
1093,295,2,121.45156,31.28303,121.443771,31.28134,3,329,419
1094,296,121,121.45228,31.24918,121.436279,31.252169,2,210,300
1095,297,23,121.45289,31.03215,121.393059,31.229492,1,621,711
1096,298,107,121.45468,31.19914,121.466064,31.1961,1,247,337
1097,15,116,121.19868,31.04957,121.1987,31.050325,4,341,431
1098,298,107,121.45468,31.19914,121.456696,31.199963,1,295,385
1099,298,107,121.45468,31.19914,121.444611,31.200253,1,296,386
1100,298,107,121.45468,31.19914,121.46405,31.198605,1,243,333
1101,298,107,121.45468,31.19914,121.452858,31.203724,2,235,325
1102,298,107,121.45468,31.19914,121.452858,31.203724,3,269,359
1103,299,98,121.4548,31.21934,121.462807,31.217241,3,628,718
1104,299,98,121.4548,31.21934,121.461067,31.23094,1,290,380
1105,299,98,121.4548,31.21934,121.459755,31.212664,1,221,311
1106,299,98,121.4548,31.21934,121.445747,31.218967,3,273,363
1107,299,98,121.4548,31.21934,121.455391,31.218588,2,214,304
1108,15,116,121.19868,31.04957,121.1987,31.050325,1,380,470
1109,299,98,121.4548,31.21934,121.455391,31.218588,2,288,378
1110,299,98,121.4548,31.21934,121.45549,31.227356,2,456,546
1111,300,98,121.45483,31.21929,121.459625,31.220764,8,240,330
1112,300,98,121.45483,31.21929,121.459625,31.220764,8,251,341
1113,300,98,121.45483,31.21929,121.459625,31.220764,17,430,520
1114,300,98,121.45483,31.21929,121.459625,31.220764,9,544,634
1115,300,98,121.45483,31.21929,121.462807,31.217241,12,620,710
1116,300,98,121.45483,31.21929,121.465706,31.230717,8,337,427
1117,300,98,121.45483,31.21929,121.451462,31.227509,9,260,350
1118,15,116,121.19868,31.04957,121.1987,31.050325,2,611,701
1119,300,98,121.45483,31.21929,121.462494,31.209354,6,565,655
1120,300,98,121.45483,31.21929,121.443825,31.207935,18,323,413
1121,300,98,121.45483,31.21929,121.455391,31.218588,3,592,682
1122,300,98,121.45483,31.21929,121.45549,31.227356,6,486,576
1123,300,98,121.45483,31.21929,121.45295,31.221949,9,291,381
1124,300,98,121.45483,31.21929,121.444237,31.216269,13,625,715
1125,3,116,121.19005,31.05261,121.197113,31.054916,2,601,691
1126,15,116,121.19868,31.04957,121.1987,31.050325,1,621,711
1127,301,23,121.4558,31.04124,121.452454,31.036652,3,259,349
1128,302,107,121.45586,31.20353,121.451653,31.193153,1,588,678
1129,303,36,121.45589,31.3084,121.481735,31.307381,1,230,320
1130,303,36,121.45589,31.3084,121.445496,31.30518,6,265,355
1131,304,98,121.45691,31.21989,121.458405,31.217541,1,390,480
1132,305,2,121.45796,31.27217,121.456703,31.273924,1,361,451
1133,305,2,121.45796,31.27217,121.450874,31.279053,1,615,705
1134,306,107,121.45986,31.2024,121.456696,31.199963,1,268,358
1135,306,107,121.45986,31.2024,121.446335,31.197464,1,525,615
1136,306,107,121.45986,31.2024,121.468925,31.208715,1,460,550
1137,307,23,121.46005,31.03582,121.460052,31.035242,2,427,517
1138,308,2,121.46029,31.26144,121.33989,31.225075,1,343,433
1139,309,2,121.46039,31.2571,121.4403,31.25876,2,234,324
1140,309,2,121.46039,31.2571,121.476341,31.260521,3,549,639
1141,310,2,121.4614,31.27443,121.458504,31.287094,3,278,368
1142,311,107,121.46178,31.20827,121.462708,31.206877,2,344,434
1143,311,107,121.46178,31.20827,121.462708,31.206877,1,448,538
1144,311,107,121.46178,31.20827,121.462708,31.206877,3,616,706
1145,311,107,121.46178,31.20827,121.33989,31.225075,5,321,411
1146,312,107,121.4618,31.20055,121.508049,31.297365,3,237,327
1147,313,107,121.46213,31.19816,121.463531,31.202091,1,302,392
1148,314,23,121.46363,31.04444,121.464142,31.055836,5,282,372
1149,314,23,121.46363,31.04444,121.450844,31.046289,3,230,320
1150,314,23,121.46363,31.04444,121.464699,31.039557,1,222,312
1151,314,23,121.46363,31.04444,121.442497,31.05513,3,233,323
1152,314,23,121.46363,31.04444,121.461349,31.039011,3,271,361
1153,314,23,121.46363,31.04444,121.458351,31.039272,6,519,609
1154,315,84,121.46631,31.2619,121.464775,31.263395,3,527,617
1155,316,84,121.46757,31.26544,121.44593,31.251684,2,443,533
1156,317,98,121.46782,31.22167,121.482964,31.262251,1,407,497
1157,317,98,121.46782,31.22167,121.473358,31.22864,2,230,320
1158,318,80,121.46817,31.24417,121.47702,31.257385,3,508,598
1159,318,80,121.46817,31.24417,121.467461,31.244867,2,378,468
1160,318,80,121.46817,31.24417,121.482048,31.24033,1,267,357
1161,319,84,121.4699,31.25912,121.470009,31.262484,1,311,401
1162,320,98,121.47036,31.22562,121.48243,31.235765,1,233,323
1163,320,98,121.47036,31.22562,121.465523,31.21026,1,259,349
1164,320,98,121.47036,31.22562,121.465958,31.202948,1,582,672
1165,320,98,121.47036,31.22562,121.439201,31.227198,1,623,713
1166,321,15,121.47146,31.19795,121.476021,31.196379,11,627,717
1167,322,54,121.47244,31.32033,121.481987,31.302883,2,242,332
1168,322,54,121.47244,31.32033,121.515419,31.298655,2,360,450
1169,323,115,121.4737,31.23039,121.482758,31.245012,1,371,461
1170,323,115,121.4737,31.23039,121.428093,31.230795,1,471,561
1171,324,80,121.47615,31.25225,121.467461,31.244867,2,359,449
1172,15,116,121.19868,31.04957,121.196335,31.051411,3,218,308
1173,324,80,121.47615,31.25225,121.491692,31.259129,1,252,342
1174,325,115,121.47734,31.23619,121.476295,31.237314,1,352,442
1175,326,98,121.47765,31.22363,121.477539,31.225107,2,290,380
1176,326,98,121.47765,31.22363,121.477539,31.225107,7,358,448
1177,326,98,121.47765,31.22363,121.477539,31.225107,2,502,592
1178,326,98,121.47765,31.22363,121.474464,31.220989,1,513,603
1179,326,98,121.47765,31.22363,121.479836,31.21867,2,620,710
1180,327,115,121.47863,31.23372,121.48243,31.235765,3,250,340
1181,327,115,121.47863,31.23372,121.482048,31.24033,2,251,341
1182,15,116,121.19868,31.04957,121.196335,31.051411,16,239,329
1183,328,84,121.47866,31.26724,121.478828,31.266317,1,288,378
1184,329,118,121.47957,31.27404,121.478485,31.268465,2,236,326
1185,330,84,121.47985,31.26607,121.475075,31.26479,1,224,314
1186,331,118,121.48033,31.28466,121.462379,31.301636,1,388,478
1187,332,15,121.48046,31.21357,121.470894,31.214764,1,304,394
1188,332,15,121.48046,31.21357,121.498093,31.21307,1,381,471
1189,333,15,121.48059,31.20086,121.477623,31.20579,2,390,480
1190,333,15,121.48059,31.20086,121.479614,31.202112,1,388,478
1191,333,15,121.48059,31.20086,121.482521,31.196768,1,356,446
1192,15,116,121.19868,31.04957,121.196335,31.051411,3,258,348
1193,334,15,121.48106,31.21361,121.50338,31.21987,3,389,479
1194,334,15,121.48106,31.21361,121.482605,31.213955,3,571,661
1195,335,1,121.48203,31.26577,121.494728,31.275873,1,552,642
1196,335,1,121.48203,31.26577,121.499405,31.259888,2,380,470
1197,335,1,121.48203,31.26577,121.496468,31.271114,2,531,621
1198,335,1,121.48203,31.26577,121.488586,31.276142,2,223,313
1199,15,116,121.19868,31.04957,121.196335,31.051411,2,329,419
1200,335,1,121.48203,31.26577,121.488586,31.276142,3,621,711
1201,335,1,121.48203,31.26577,121.464989,31.272188,1,223,313
1202,336,73,121.48306,31.25494,121.500511,31.25222,1,300,390
1203,337,115,121.48355,31.23446,121.474464,31.220989,1,293,383
1204,337,115,121.48355,31.23446,121.481285,31.225496,2,544,634
1205,337,115,121.48355,31.23446,121.481285,31.225496,3,628,718
1206,338,54,121.48428,31.31144,121.480949,31.294384,1,421,511
1207,3,116,121.19005,31.05261,121.190239,31.052216,4,350,440
1208,15,116,121.19868,31.04957,121.196335,31.051411,3,359,449
1209,339,118,121.48524,31.2823,121.487434,31.279928,1,300,390
1210,339,118,121.48524,31.2823,121.487434,31.279928,2,566,656
1211,339,118,121.48524,31.2823,121.483337,31.287567,3,520,610
1212,339,118,121.48524,31.2823,121.483223,31.283072,2,280,370
1213,339,118,121.48524,31.2823,121.483223,31.283072,1,516,606
1214,340,118,121.48575,31.27932,121.487434,31.279928,1,312,402
1215,340,118,121.48575,31.27932,121.484932,31.277847,1,296,386
1216,340,118,121.48575,31.27932,121.484932,31.277847,1,312,402
1217,15,116,121.19868,31.04957,121.196335,31.051411,1,364,454
1218,340,118,121.48575,31.27932,121.495842,31.282352,1,454,544
1219,341,54,121.48651,31.30221,121.481544,31.298351,4,223,313
1220,341,54,121.48651,31.30221,121.489388,31.299339,2,274,364
1221,341,54,121.48651,31.30221,121.489388,31.299339,1,303,393
1222,341,54,121.48651,31.30221,121.489388,31.299339,2,361,451
1223,341,54,121.48651,31.30221,121.489388,31.299339,2,539,629
1224,341,54,121.48651,31.30221,121.489548,31.305767,2,283,373
1225,342,41,121.48667,31.21646,121.50338,31.21987,1,456,546
1226,343,20,121.48723,30.91444,121.490334,30.911779,3,267,357
1227,15,116,121.19868,31.04957,121.196335,31.051411,1,391,481
1228,344,15,121.48765,31.20438,121.464294,31.221792,1,246,336
1229,345,1,121.49081,31.27956,121.489609,31.280642,1,436,526
1230,346,93,121.49084,31.29562,121.481544,31.298351,1,324,414
1231,347,93,121.49135,31.29349,121.497696,31.273968,14,378,468
1232,347,93,121.49135,31.29349,121.497696,31.306419,20,466,556
1233,347,93,121.49135,31.29349,121.493958,31.293612,12,242,332
1234,347,93,121.49135,31.29349,121.49456,31.304485,8,599,689
1235,15,116,121.19868,31.04957,121.196335,31.051411,1,436,526
1236,347,93,121.49135,31.29349,121.497826,31.294548,11,302,392
1237,347,93,121.49135,31.29349,121.505066,31.336073,9,451,541
1238,347,93,121.49135,31.29349,121.508049,31.297365,15,230,320
1239,348,76,121.49148,31.33195,121.515419,31.298655,2,326,416
1240,349,122,121.49267,31.28067,121.487434,31.279928,3,416,506
1241,349,122,121.49267,31.28067,121.49192,31.279324,1,587,677
1242,349,122,121.49267,31.28067,121.496468,31.271114,1,293,383
1243,349,122,121.49267,31.28067,121.491196,31.274849,3,288,378
1244,349,122,121.49267,31.28067,121.491196,31.274849,1,324,414
1245,15,116,121.19868,31.04957,121.196335,31.051411,1,521,611
1246,350,41,121.49276,31.20665,121.489662,31.207903,2,516,606
1247,351,93,121.49554,31.29474,121.494202,31.289511,1,218,308
1248,352,25,121.49607,31.17008,121.493187,31.168928,1,362,452
1249,352,25,121.49607,31.17008,121.497795,31.181429,2,504,594
1250,352,25,121.49607,31.17008,121.511276,31.151365,1,247,337
1251,352,25,121.49607,31.17008,121.485283,31.174456,1,253,343
1252,353,93,121.49616,31.29481,121.493958,31.293612,1,294,384
1253,353,93,121.49616,31.29481,121.487404,31.288631,1,346,436
1254,354,25,121.49622,31.17447,121.485283,31.174456,1,319,409
1255,354,25,121.49622,31.17447,121.485283,31.174456,1,414,504
1256,15,116,121.19868,31.04957,121.196335,31.051411,1,604,694
1257,355,41,121.49661,31.22528,121.49852,31.210619,1,428,518
1258,355,41,121.49661,31.22528,121.475159,31.210449,1,482,572
1259,356,41,121.4976,31.20809,121.502121,31.206131,1,531,621
1260,357,25,121.49832,31.16489,121.484787,31.166609,3,233,323
1261,358,122,121.49953,31.27624,121.500931,31.280035,9,238,328
1262,358,122,121.49953,31.27624,121.500931,31.280035,7,325,415
1263,358,122,121.49953,31.27624,121.501358,31.274464,9,524,614
1264,358,122,121.49953,31.27624,121.501358,31.274464,4,527,617
1265,359,122,121.50016,31.27599,121.496468,31.271114,2,505,595
1266,360,93,121.50079,31.30097,121.497475,31.302206,4,251,341
1267,15,116,121.19868,31.04957,121.220474,31.050325,1,241,331
1268,361,25,121.50084,31.17073,121.507469,31.172043,3,363,453
1269,361,25,121.50084,31.17073,121.508469,31.188084,1,283,373
1270,361,25,121.50084,31.17073,121.508461,31.175117,2,296,386
1271,361,25,121.50084,31.17073,121.500504,31.189659,4,399,489
1272,361,25,121.50084,31.17073,121.512093,31.190905,2,245,335
1273,361,25,121.50084,31.17073,121.516418,31.174206,2,253,343
1274,362,93,121.50176,31.31619,121.523827,31.30175,1,221,311
1275,363,122,121.5018,31.2752,121.567703,31.245945,1,307,397
1276,364,20,121.50202,30.82997,121.504578,30.834429,1,292,382
1277,364,20,121.50202,30.82997,121.504578,30.834429,1,311,401
