Order_id,Spot_id,Site_id,Num,Lng_site,Lat_site,Lng_spot,Lat_spot
F2027,B2561,A025,33,121.503563206,31.1726451175,121.516357,31.13611
F2028,B2609,A025,61,121.503563206,31.1726451175,121.494667,31.153864
F2029,B2772,A025,56,121.503563206,31.1726451175,121.51915,31.156412
F2030,B2806,A025,59,121.503563206,31.1726451175,121.511055,31.177145
F2031,B2838,A025,73,121.503563206,31.1726451175,121.493355,31.159693
F2032,B2857,A025,42,121.503563206,31.1726451175,121.535156,31.167442
F2033,B2953,A025,17,121.503563206,31.1726451175,121.517982,31.193518
F2034,B2994,A025,34,121.503563206,31.1726451175,121.534111,31.171726
F2035,B3015,A025,35,121.503563206,31.1726451175,121.526123,31.169416
F2036,B3072,A025,63,121.503563206,31.1726451175,121.529968,31.166185
F2037,B3129,A025,77,121.503563206,31.1726451175,121.482544,31.169182
F2038,B3249,A025,28,121.503563206,31.1726451175,121.525017,31.151529
F2039,B3323,A025,63,121.503563206,31.1726451175,121.50666,31.154551
F2040,B3367,A025,68,121.503563206,31.1726451175,121.516823,31.188499
F2041,B3469,A025,51,121.503563206,31.1726451175,121.495323,31.17317
F2042,B3562,A025,48,121.503563206,31.1726451175,121.493179,31.182272
F2043,B3567,A025,56,121.503563206,31.1726451175,121.521454,31.168713
F2044,B3593,A025,61,121.503563206,31.1726451175,121.485291,31.160284
F2045,B3604,A025,50,121.503563206,31.1726451175,121.521896,31.149843
F2046,B3680,A025,46,121.503563206,31.1726451175,121.500412,31.150492
F2047,B3696,A025,56,121.503563206,31.1726451175,121.506737,31.16519
F2048,B3715,A025,75,121.503563206,31.1726451175,121.498085,31.178825
F2049,B3733,A025,46,121.503563206,31.1726451175,121.507782,31.179546
F2050,B3738,A025,34,121.503563206,31.1726451175,121.528435,31.157188
F2051,B3761,A025,52,121.503563206,31.1726451175,121.536591,31.184507
F2052,B3773,A025,67,121.503563206,31.1726451175,121.497467,31.168991
F2053,B3853,A025,93,121.503563206,31.1726451175,121.518402,31.167809
F2054,B3874,A025,64,121.503563206,31.1726451175,121.503777,31.169888
F2055,B3963,A025,35,121.503563206,31.1726451175,121.507568,31.141079
F2056,B4141,A025,43,121.503563206,31.1726451175,121.509399,31.155556
F2057,B4156,A025,42,121.503563206,31.1726451175,121.524391,31.175079
F2058,B4240,A025,35,121.503563206,31.1726451175,121.506302,31.185118
F2059,B4311,A025,65,121.503563206,31.1726451175,121.509163,31.151188
F2060,B4407,A025,57,121.503563206,31.1726451175,121.515396,31.183805
F2061,B4458,A025,47,121.503563206,31.1726451175,121.502876,31.156847
F2062,B4487,A025,60,121.503563206,31.1726451175,121.514275,31.176481
F2063,B4555,A025,42,121.503563206,31.1726451175,121.486938,31.178371
F2064,B4646,A025,73,121.503563206,31.1726451175,121.512444,31.194517
F2065,B4670,A025,90,121.503563206,31.1726451175,121.518494,31.184586
F2066,B4752,A025,61,121.503563206,31.1726451175,121.52771,31.161072
F2067,B4770,A025,69,121.503563206,31.1726451175,121.492409,31.163298
F2068,B4789,A025,63,121.503563206,31.1726451175,121.492233,31.155697
F2069,B4855,A025,70,121.503563206,31.1726451175,121.498947,31.143381
F2070,B4869,A025,18,121.503563206,31.1726451175,121.491997,31.187529
F2071,B4871,A025,58,121.503563206,31.1726451175,121.500671,31.160614
F2072,B4883,A025,63,121.503563206,31.1726451175,121.525215,31.147669
F2073,B4933,A025,50,121.503563206,31.1726451175,121.509979,31.188786
F2074,B4983,A025,79,121.503563206,31.1726451175,121.495384,31.16983
F2075,B5064,A025,33,121.503563206,31.1726451175,121.513176,31.148336
F2076,B5072,A025,53,121.503563206,31.1726451175,121.539871,31.172194
F2077,B5125,A025,59,121.503563206,31.1726451175,121.499245,31.146376
F2078,B5142,A025,51,121.503563206,31.1726451175,121.530815,31.169516
F2079,B5180,A025,95,121.503563206,31.1726451175,121.511642,31.138229
F2080,B5275,A025,2,121.503563206,31.1726451175,121.492142,31.173603
F2081,B5320,A025,56,121.503563206,31.1726451175,121.510658,31.170681
F2082,B5382,A025,63,121.503563206,31.1726451175,121.530441,31.186474
F2083,B5531,A025,52,121.503563206,31.1726451175,121.518883,31.176476
F2084,B5549,A025,35,121.503563206,31.1726451175,121.536476,31.176254
F2085,B5644,A025,64,121.503563206,31.1726451175,121.507576,31.175205
F2086,B5659,A025,49,121.503563206,31.1726451175,121.514435,31.173321
F2087,B5841,A025,46,121.503563206,31.1726451175,121.504982,31.141735
F2088,B5873,A025,59,121.503563206,31.1726451175,121.511475,31.163719
F2089,B5897,A025,71,121.503563206,31.1726451175,121.499977,31.164312
F2090,B5942,A025,54,121.503563206,31.1726451175,121.518738,31.148935
F2091,B5985,A025,81,121.503563206,31.1726451175,121.492592,31.177034
F2092,B6003,A025,13,121.503563206,31.1726451175,121.538475,31.162773
F2093,B6063,A025,47,121.503563206,31.1726451175,121.488029,31.157898
F2094,B6097,A025,71,121.503563206,31.1726451175,121.501564,31.140558
F2095,B6363,A025,40,121.503563206,31.1726451175,121.491196,31.170042
F2096,B6375,A025,62,121.503563206,31.1726451175,121.507599,31.159643
F2097,B6506,A025,28,121.503563206,31.1726451175,121.500572,31.185728
F2098,B6557,A025,30,121.503563206,31.1726451175,121.506149,31.145901
F2099,B6639,A025,76,121.503563206,31.1726451175,121.516273,31.179659
F2100,B6706,A025,46,121.503563206,31.1726451175,121.502815,31.15258
F2101,B6719,A025,26,121.503563206,31.1726451175,121.490257,31.166586
F2102,B6848,A025,57,121.503563206,31.1726451175,121.496422,31.150425
F2103,B6959,A025,41,121.503563206,31.1726451175,121.540962,31.176748
F2104,B6981,A025,80,121.503563206,31.1726451175,121.523331,31.180838
F2105,B6994,A025,48,121.503563206,31.1726451175,121.495628,31.145908
F2106,B7001,A025,68,121.503563206,31.1726451175,121.511719,31.184101
F2107,B7007,A025,69,121.503563206,31.1726451175,121.48497,31.175484
F2108,B7037,A025,61,121.503563206,31.1726451175,121.522705,31.144459
F2109,B7062,A025,80,121.503563206,31.1726451175,121.484085,31.172258
F2110,B7064,A025,77,121.503563206,31.1726451175,121.52713,31.185514
F2111,B7116,A025,50,121.503563206,31.1726451175,121.527542,31.176161
F2112,B7419,A025,63,121.503563206,31.1726451175,121.482536,31.165178
F2113,B7536,A025,51,121.503563206,31.1726451175,121.535301,31.16164
F2114,B7606,A025,76,121.503563206,31.1726451175,121.515907,31.1394
F2115,B7641,A025,46,121.503563206,31.1726451175,121.530197,31.159399
F2116,B7667,A025,30,121.503563206,31.1726451175,121.538513,31.165215
F2117,B7758,A025,33,121.503563206,31.1726451175,121.534569,31.156477
F2118,B7831,A025,27,121.503563206,31.1726451175,121.520561,31.16382
F2119,B7896,A025,50,121.503563206,31.1726451175,121.512032,31.153008
F2120,B7919,A025,42,121.503563206,31.1726451175,121.517014,31.157488
F2121,B7970,A025,39,121.503563206,31.1726451175,121.504883,31.162962
F2122,B8056,A025,55,121.503563206,31.1726451175,121.505157,31.177273
F2123,B8216,A025,49,121.503563206,31.1726451175,121.489388,31.154457
F2124,B8247,A025,46,121.503563206,31.1726451175,121.522835,31.189346
F2125,B8279,A025,36,121.503563206,31.1726451175,121.491631,31.148598
F2126,B8330,A025,40,121.503563206,31.1726451175,121.498138,31.161316
F2127,B8331,A025,47,121.503563206,31.1726451175,121.499672,31.155684
F2128,B8339,A025,61,121.503563206,31.1726451175,121.511894,31.189304
F2129,B8340,A025,90,121.503563206,31.1726451175,121.503456,31.179531
F2130,B8392,A025,35,121.503563206,31.1726451175,121.528831,31.149456
F2131,B8404,A025,41,121.503563206,31.1726451175,121.540627,31.183325
F2132,B8443,A025,43,121.503563206,31.1726451175,121.541092,31.168861
F2133,B8474,A025,68,121.503563206,31.1726451175,121.499123,31.175913
F2134,B8496,A025,58,121.503563206,31.1726451175,121.534531,31.182697
F2135,B8558,A025,64,121.503563206,31.1726451175,121.539597,31.178846
F2136,B8637,A025,71,121.503563206,31.1726451175,121.534317,31.179026
F2137,B8749,A025,36,121.503563206,31.1726451175,121.488174,31.172499
F2138,B8795,A025,60,121.503563206,31.1726451175,121.509277,31.191696
F2139,B8853,A025,47,121.503563206,31.1726451175,121.504883,31.189734
F2140,B8924,A025,48,121.503563206,31.1726451175,121.492592,31.166739
F2141,B8943,A025,63,121.503563206,31.1726451175,121.500847,31.171404
F2142,B9106,A025,40,121.503563206,31.1726451175,121.488251,31.162022
F2143,B9120,A025,44,121.503563206,31.1726451175,121.519028,31.13821
F2144,B9136,A025,38,121.503563206,31.1726451175,121.543564,31.169052
F2145,B0063,A026,7,121.718508803,31.2152643476,121.748329,31.227816
F2146,B0078,A026,73,121.718508803,31.2152643476,121.698074,31.198345
F2147,B0298,A026,58,121.718508803,31.2152643476,121.694176,31.183634
F2148,B0306,A026,32,121.718508803,31.2152643476,121.731049,31.213083
F2149,B0435,A026,26,121.718508803,31.2152643476,121.69706,31.215181
F2150,B0512,A026,36,121.718508803,31.2152643476,121.68882,31.196375
F2151,B0548,A026,36,121.718508803,31.2152643476,121.722664,31.239172
F2152,B0713,A026,32,121.718508803,31.2152643476,121.701515,31.187824
F2153,B0871,A026,68,121.718508803,31.2152643476,121.692207,31.172659
F2154,B0933,A026,40,121.718508803,31.2152643476,121.683601,31.236073
F2155,B0970,A026,17,121.718508803,31.2152643476,121.718658,31.202723
F2156,B1069,A026,39,121.718508803,31.2152643476,121.715019,31.220747
F2157,B1087,A026,14,121.718508803,31.2152643476,121.68734,31.204941
F2158,B1363,A026,46,121.718508803,31.2152643476,121.71241,31.201298
F2159,B1490,A026,46,121.718508803,31.2152643476,121.707787,31.191278
F2160,B1552,A026,25,121.718508803,31.2152643476,121.706635,31.214081
F2161,B1565,A026,12,121.718508803,31.2152643476,121.737999,31.215784
F2162,B1644,A026,37,121.718508803,31.2152643476,121.698761,31.193016
F2163,B1665,A026,22,121.718508803,31.2152643476,121.690979,31.224243
F2164,B2104,A026,23,121.718508803,31.2152643476,121.723068,31.226519
F2165,B2211,A026,12,121.718508803,31.2152643476,121.73304,31.240887
F2166,B2228,A026,45,121.718508803,31.2152643476,121.706276,31.187597
F2167,B2335,A026,42,121.718508803,31.2152643476,121.697372,31.186811
F2168,B2402,A026,45,121.718508803,31.2152643476,121.690491,31.213024
F2169,B2529,A026,28,121.718508803,31.2152643476,121.703903,31.20015
F2170,B2547,A026,28,121.718508803,31.2152643476,121.706512,31.207682
F2171,B2669,A026,19,121.718508803,31.2152643476,121.696449,31.234438
F2172,B2756,A026,62,121.718508803,31.2152643476,121.690948,31.188797
F2173,B2992,A026,32,121.718508803,31.2152643476,121.692604,31.208084
F2174,B3049,A026,30,121.718508803,31.2152643476,121.721725,31.232481
F2175,B3424,A026,55,121.718508803,31.2152643476,121.699509,31.182976
F2176,B3536,A026,15,121.718508803,31.2152643476,121.725098,31.220173
F2177,B3555,A026,60,121.718508803,31.2152643476,121.711395,31.190634
F2178,B3751,A026,60,121.718508803,31.2152643476,121.691414,31.176432
F2179,B3783,A026,21,121.718508803,31.2152643476,121.698738,31.23793
F2180,B3809,A026,49,121.718508803,31.2152643476,121.695549,31.189465
F2181,B3938,A026,27,121.718508803,31.2152643476,121.696304,31.201368
F2182,B4043,A026,14,121.718508803,31.2152643476,121.710823,31.225422
F2183,B4248,A026,58,121.718508803,31.2152643476,121.686058,31.199955
F2184,B4257,A026,13,121.718508803,31.2152643476,121.751289,31.235172
F2185,B4276,A026,28,121.718508803,31.2152643476,121.689026,31.208237
F2186,B4522,A026,35,121.718508803,31.2152643476,121.719559,31.235441
F2187,B4675,A026,25,121.718508803,31.2152643476,121.687531,31.22611
F2188,B4715,A026,37,121.718508803,31.2152643476,121.695129,31.173651
F2189,B4784,A026,18,121.718508803,31.2152643476,121.741356,31.222559
F2190,B4958,A026,18,121.718508803,31.2152643476,121.716644,31.211704
F2191,B4969,A026,43,121.718508803,31.2152643476,121.692711,31.194012
F2192,B5002,A026,51,121.718508803,31.2152643476,121.7062,31.196684
F2193,B5082,A026,10,121.718508803,31.2152643476,121.700775,31.217957
F2194,B5129,A026,36,121.718508803,31.2152643476,121.69191,31.19665
F2195,B5305,A026,30,121.718508803,31.2152643476,121.709747,31.185802
F2196,B5321,A026,47,121.718508803,31.2152643476,121.704758,31.191248
F2197,B5324,A026,21,121.718508803,31.2152643476,121.728714,31.207998
F2198,B5394,A026,11,121.718508803,31.2152643476,121.706787,31.234177
F2199,B5411,A026,25,121.718508803,31.2152643476,121.700516,31.18865
F2200,B5463,A026,78,121.718508803,31.2152643476,121.696243,31.192808
F2201,B5766,A026,43,121.718508803,31.2152643476,121.726112,31.232399
F2202,B5906,A026,25,121.718508803,31.2152643476,121.701248,31.204189
F2203,B6072,A026,22,121.718508803,31.2152643476,121.720055,31.223219
F2204,B6082,A026,19,121.718508803,31.2152643476,121.708122,31.219637
F2205,B6116,A026,85,121.718508803,31.2152643476,121.711479,31.239155
F2206,B6465,A026,31,121.718508803,31.2152643476,121.7267,31.21501
F2207,B6484,A026,17,121.718508803,31.2152643476,121.699394,31.21159
F2208,B6563,A026,6,121.718508803,31.2152643476,121.721596,31.195539
F2209,B6796,A026,37,121.718508803,31.2152643476,121.687721,31.185343
F2210,B6917,A026,25,121.718508803,31.2152643476,121.694107,31.204363
F2211,B6921,A026,35,121.718508803,31.2152643476,121.689453,31.217676
F2212,B7157,A026,40,121.718508803,31.2152643476,121.701691,31.19767
F2213,B7192,A026,61,121.718508803,31.2152643476,121.692444,31.191181
F2214,B7231,A026,44,121.718508803,31.2152643476,121.686485,31.194988
F2215,B7234,A026,11,121.718508803,31.2152643476,121.743378,31.233004
F2216,B7280,A026,10,121.718508803,31.2152643476,121.738144,31.231983
F2217,B7351,A026,32,121.718508803,31.2152643476,121.68959,31.231958
F2218,B7519,A026,39,121.718508803,31.2152643476,121.690948,31.18586
F2219,B7674,A026,10,121.718508803,31.2152643476,121.702614,31.22896
F2220,B7752,A026,47,121.718508803,31.2152643476,121.724533,31.236959
F2221,B7873,A026,42,121.718508803,31.2152643476,121.71727,31.23764
F2222,B7898,A026,57,121.718508803,31.2152643476,121.697746,31.195173
F2223,B7998,A026,60,121.718508803,31.2152643476,121.689934,31.191607
F2224,B8151,A026,28,121.718508803,31.2152643476,121.707451,31.183817
F2225,B8167,A026,40,121.718508803,31.2152643476,121.695,31.179651
F2226,B8224,A026,34,121.718508803,31.2152643476,121.723694,31.207634
F2227,B8377,A026,55,121.718508803,31.2152643476,121.702637,31.194048
F2228,B8391,A026,7,121.718508803,31.2152643476,121.737999,31.237463
F2229,B8432,A026,50,121.718508803,31.2152643476,121.689125,31.172522
F2230,B8458,A026,40,121.718508803,31.2152643476,121.698479,31.190475
F2231,B8478,A026,13,121.718508803,31.2152643476,121.74688,31.23324
F2232,B8578,A026,32,121.718508803,31.2152643476,121.690994,31.20002
F2233,B8705,A026,46,121.718508803,31.2152643476,121.694756,31.197477
F2234,B8712,A026,17,121.718508803,31.2152643476,121.698311,31.224169
F2235,B8827,A026,46,121.718508803,31.2152643476,121.693298,31.186436
F2236,B8867,A026,8,121.718508803,31.2152643476,121.722816,31.192656
F2237,B9161,A026,10,121.718508803,31.2152643476,121.730408,31.221567
F2238,B0123,A027,21,121.372495356,31.2814065368,121.373878,31.282114
F2239,B0203,A027,40,121.372495356,31.2814065368,121.370537,31.262234
F2240,B0246,A027,82,121.372495356,31.2814065368,121.386459,31.311884
F2241,B0337,A027,59,121.372495356,31.2814065368,121.353508,31.280863
F2242,B0391,A027,23,121.372495356,31.2814065368,121.397598,31.295097
F2243,B0475,A027,41,121.372495356,31.2814065368,121.377876,31.278585
F2244,B0631,A027,47,121.372495356,31.2814065368,121.383003,31.284235
F2245,B0890,A027,70,121.372495356,31.2814065368,121.388939,31.276617
F2246,B1035,A027,18,121.372495356,31.2814065368,121.373405,31.267254
F2247,B1066,A027,74,121.372495356,31.2814065368,121.389198,31.310402
F2248,B1294,A027,61,121.372495356,31.2814065368,121.377808,31.261791
F2249,B1458,A027,35,121.372495356,31.2814065368,121.387268,31.269905
F2250,B1464,A027,52,121.372495356,31.2814065368,121.385925,31.293631
F2251,B1571,A027,40,121.372495356,31.2814065368,121.368835,31.298609
F2252,B1614,A027,16,121.372495356,31.2814065368,121.355865,31.287683
F2253,B1710,A027,76,121.372495356,31.2814065368,121.367447,31.262625
F2254,B1736,A027,24,121.372495356,31.2814065368,121.36483,31.278536
F2255,B1875,A027,37,121.372495356,31.2814065368,121.398483,31.291399
F2256,B2016,A027,59,121.372495356,31.2814065368,121.372482,31.272413
F2257,B2100,A027,2,121.372495356,31.2814065368,121.38887,31.316866
F2258,B2206,A027,38,121.372495356,31.2814065368,121.381348,31.298737
F2259,B2300,A027,62,121.372495356,31.2814065368,121.386627,31.262476
F2260,B2803,A027,51,121.372495356,31.2814065368,121.399162,31.289028
F2261,B2908,A027,32,121.372495356,31.2814065368,121.397369,31.274189
F2262,B2912,A027,5,121.372495356,31.2814065368,121.362,31.286839
F2263,B3010,A027,29,121.372495356,31.2814065368,121.390289,31.269125
F2264,B3189,A027,45,121.372495356,31.2814065368,121.377686,31.267214
F2265,B3506,A027,77,121.372495356,31.2814065368,121.384361,31.264887
F2266,B3674,A027,61,121.372495356,31.2814065368,121.396385,31.282322
F2267,B3801,A027,50,121.372495356,31.2814065368,121.378426,31.31143
F2268,B3812,A027,89,121.372495356,31.2814065368,121.389557,31.292229
F2269,B4137,A027,30,121.372495356,31.2814065368,121.378777,31.270849
F2270,B4256,A027,41,121.372495356,31.2814065368,121.39109,31.307079
F2271,B4337,A027,12,121.372495356,31.2814065368,121.363457,31.285437
F2272,B4399,A027,16,121.372495356,31.2814065368,121.373383,31.292616
F2273,B4431,A027,58,121.372495356,31.2814065368,121.385292,31.283939
F2274,B4479,A027,57,121.372495356,31.2814065368,121.35154,31.284006
F2275,B4737,A027,61,121.372495356,31.2814065368,121.38398,31.314703
F2276,B4873,A027,57,121.372495356,31.2814065368,121.382401,31.310419
F2277,B4918,A027,23,121.372495356,31.2814065368,121.373154,31.278162
F2278,B5077,A027,65,121.372495356,31.2814065368,121.383621,31.272987
F2279,B5172,A027,21,121.372495356,31.2814065368,121.386436,31.300245
F2280,B5414,A027,81,121.372495356,31.2814065368,121.385361,31.319721
F2281,B5482,A027,31,121.372495356,31.2814065368,121.36982,31.281881
F2282,B5533,A027,23,121.372495356,31.2814065368,121.378654,31.282444
F2283,B5754,A027,34,121.372495356,31.2814065368,121.36644,31.284859
F2284,B5771,A027,31,121.372495356,31.2814065368,121.39505,31.275593
F2285,B5910,A027,22,121.372495356,31.2814065368,121.367622,31.292288
F2286,B6005,A027,18,121.372495356,31.2814065368,121.375931,31.297674
F2287,B6094,A027,17,121.372495356,31.2814065368,121.378029,31.292374
F2288,B6132,A027,75,121.372495356,31.2814065368,121.384415,31.260323
F2289,B6145,A027,46,121.372495356,31.2814065368,121.352242,31.27799
F2290,B6391,A027,19,121.372495356,31.2814065368,121.367203,31.271692
F2291,B6794,A027,11,121.372495356,31.2814065368,121.365005,31.295418
F2292,B6813,A027,53,121.372495356,31.2814065368,121.400375,31.285311
F2293,B6831,A027,50,121.372495356,31.2814065368,121.393829,31.273285
F2294,B7102,A027,27,121.372495356,31.2814065368,121.387985,31.282429
F2295,B7109,A027,43,121.372495356,31.2814065368,121.367165,31.26685
F2296,B7189,A027,43,121.372495356,31.2814065368,121.384148,31.279413
F2297,B7205,A027,20,121.372495356,31.2814065368,121.36171,31.266876
F2298,B7250,A027,60,121.372495356,31.2814065368,121.380165,31.314489
F2299,B7289,A027,31,121.372495356,31.2814065368,121.391624,31.281725
F2300,B7478,A027,63,121.372495356,31.2814065368,121.374435,31.273262
F2301,B7542,A027,27,121.372495356,31.2814065368,121.386414,31.308491
F2302,B7639,A027,41,121.372495356,31.2814065368,121.381226,31.269432
F2303,B7709,A027,43,121.372495356,31.2814065368,121.363571,31.282125
F2304,B7880,A027,51,121.372495356,31.2814065368,121.394707,31.263788
F2305,B8037,A027,33,121.372495356,31.2814065368,121.364174,31.274418
F2306,B8393,A027,52,121.372495356,31.2814065368,121.349625,31.281603
F2307,B8399,A027,9,121.372495356,31.2814065368,121.392601,31.299768
F2308,B8596,A027,73,121.372495356,31.2814065368,121.390434,31.267128
F2309,B8597,A027,34,121.372495356,31.2814065368,121.380814,31.259806
F2310,B8609,A027,54,121.372495356,31.2814065368,121.355003,31.284266
F2311,B8616,A027,21,121.372495356,31.2814065368,121.399261,31.281748
F2312,B8628,A027,38,121.372495356,31.2814065368,121.356651,31.278051
F2313,B8714,A027,69,121.372495356,31.2814065368,121.386475,31.314816
F2314,B8793,A027,31,121.372495356,31.2814065368,121.381859,31.285635
F2315,B9015,A027,54,121.372495356,31.2814065368,121.390137,31.26387
F2316,B9040,A027,31,121.372495356,31.2814065368,121.373589,31.261982
F2317,B9095,A027,55,121.372495356,31.2814065368,121.393646,31.260677
F2318,B9207,A027,35,121.372495356,31.2814065368,121.388962,31.308622
F2319,B0066,A028,69,121.559307206,31.1306832374,121.601997,31.142612
F2320,B0122,A028,22,121.559307206,31.1306832374,121.548897,31.132153
F2321,B0153,A028,96,121.559307206,31.1306832374,121.584579,31.127497
F2322,B0264,A028,33,121.559307206,31.1306832374,121.566589,31.121902
F2323,B0314,A028,50,121.559307206,31.1306832374,121.563156,31.148254
F2324,B0400,A028,35,121.559307206,31.1306832374,121.527931,31.145668
F2325,B0414,A028,42,121.559307206,31.1306832374,121.537971,31.159178
F2326,B0561,A028,82,121.559307206,31.1306832374,121.587296,31.149302
F2327,B0680,A028,96,121.559307206,31.1306832374,121.617546,31.137781
F2328,B0777,A028,42,121.559307206,31.1306832374,121.577232,31.140566
F2329,B0878,A028,83,121.559307206,31.1306832374,121.562309,31.156639
F2330,B0957,A028,50,121.559307206,31.1306832374,121.533348,31.148472
F2331,B0999,A028,25,121.559307206,31.1306832374,121.542175,31.149813
F2332,B1014,A028,31,121.559307206,31.1306832374,121.539047,31.121605
F2333,B1080,A028,44,121.559307206,31.1306832374,121.574585,31.160587
F2334,B1105,A028,45,121.559307206,31.1306832374,121.609665,31.139362
F2335,B1128,A028,33,121.559307206,31.1306832374,121.573944,31.128119
F2336,B1191,A028,76,121.559307206,31.1306832374,121.58831,31.136086
F2337,B1198,A028,59,121.559307206,31.1306832374,121.569786,31.136011
F2338,B1260,A028,28,121.559307206,31.1306832374,121.529633,31.130354
F2339,B1296,A028,81,121.559307206,31.1306832374,121.54921,31.144827
F2340,B1322,A028,61,121.559307206,31.1306832374,121.570221,31.147682
F2341,B1409,A028,30,121.559307206,31.1306832374,121.561852,31.137388
F2342,B1454,A028,30,121.559307206,31.1306832374,121.545197,31.120214
F2343,B1620,A028,60,121.559307206,31.1306832374,121.538658,31.131636
F2344,B1754,A028,47,121.559307206,31.1306832374,121.613724,31.142096
F2345,B1898,A028,68,121.559307206,31.1306832374,121.52372,31.140537
F2346,B2068,A028,73,121.559307206,31.1306832374,121.566101,31.147543
F2347,B2251,A028,45,121.559307206,31.1306832374,121.581322,31.13493
F2348,B2358,A028,28,121.559307206,31.1306832374,121.53656,31.143171
F2349,B2431,A028,38,121.559307206,31.1306832374,121.556213,31.124807
F2350,B2483,A028,46,121.559307206,31.1306832374,121.536705,31.149935
F2351,B2499,A028,42,121.559307206,31.1306832374,121.543884,31.14666
F2352,B2506,A028,45,121.559307206,31.1306832374,121.579185,31.148951
F2353,B2531,A028,79,121.559307206,31.1306832374,121.549377,31.16996
F2354,B2554,A028,31,121.559307206,31.1306832374,121.552078,31.119324
F2355,B2776,A028,80,121.559307206,31.1306832374,121.577744,31.129902
F2356,B2847,A028,27,121.559307206,31.1306832374,121.576675,31.156132
F2357,B3007,A028,46,121.559307206,31.1306832374,121.582054,31.153709
F2358,B3045,A028,97,121.559307206,31.1306832374,121.603439,31.1383
F2359,B3068,A028,67,121.559307206,31.1306832374,121.567932,31.157017
F2360,B3188,A028,49,121.559307206,31.1306832374,121.567017,31.131725
F2361,B3488,A028,65,121.559307206,31.1306832374,121.532379,31.141607
F2362,B3546,A028,61,121.559307206,31.1306832374,121.566277,31.138485
F2363,B3550,A028,19,121.559307206,31.1306832374,121.552872,31.15082
F2364,B3633,A028,31,121.559307206,31.1306832374,121.558731,31.146904
F2365,B4026,A028,54,121.559307206,31.1306832374,121.544624,31.167086
F2366,B4064,A028,42,121.559307206,31.1306832374,121.568161,31.126272
F2367,B4069,A028,44,121.559307206,31.1306832374,121.526543,31.13324
F2368,B4293,A028,40,121.559307206,31.1306832374,121.540733,31.141567
F2369,B4323,A028,41,121.559307206,31.1306832374,121.528702,31.14241
F2370,B4375,A028,40,121.559307206,31.1306832374,121.572578,31.132633
F2371,B4437,A028,10,121.559307206,31.1306832374,121.554581,31.158833
F2372,B4762,A028,11,121.559307206,31.1306832374,121.595116,31.13658
F2373,B4985,A028,22,121.559307206,31.1306832374,121.600845,31.151655
F2374,B4989,A028,35,121.559307206,31.1306832374,121.544022,31.135981
F2375,B5085,A028,48,121.559307206,31.1306832374,121.574654,31.150242
F2376,B5167,A028,44,121.559307206,31.1306832374,121.538803,31.145119
F2377,B5211,A028,47,121.559307206,31.1306832374,121.566429,31.15238
F2378,B5250,A028,35,121.559307206,31.1306832374,121.530273,31.12534
F2379,B5262,A028,40,121.559307206,31.1306832374,121.570831,31.15653
F2380,B5290,A028,28,121.559307206,31.1306832374,121.57222,31.137985
F2381,B5412,A028,9,121.559307206,31.1306832374,121.554146,31.136993
F2382,B5415,A028,32,121.559307206,31.1306832374,121.611122,31.144548
F2383,B5506,A028,25,121.559307206,31.1306832374,121.522568,31.137125
F2384,B5514,A028,32,121.559307206,31.1306832374,121.576599,31.134342
F2385,B5553,A028,54,121.559307206,31.1306832374,121.549866,31.148228
F2386,B5673,A028,46,121.559307206,31.1306832374,121.561707,31.122284
F2387,B5760,A028,59,121.559307206,31.1306832374,121.564087,31.1549
F2388,B6129,A028,14,121.559307206,31.1306832374,121.54599,31.127752
F2389,B6138,A028,49,121.559307206,31.1306832374,121.572334,31.160793
F2390,B6303,A028,57,121.559307206,31.1306832374,121.604141,31.140928
F2391,B6359,A028,33,121.559307206,31.1306832374,121.553047,31.128647
F2392,B6366,A028,29,121.559307206,31.1306832374,121.534523,31.122189
F2393,B6388,A028,43,121.559307206,31.1306832374,121.559349,31.157749
F2394,B6396,A028,15,121.559307206,31.1306832374,121.574776,31.14275
F2395,B6494,A028,17,121.559307206,31.1306832374,121.561493,31.150208
F2396,B6546,A028,46,121.559307206,31.1306832374,121.529709,31.13962
F2397,B6570,A028,16,121.559307206,31.1306832374,121.531555,31.150614
F2398,B6609,A028,46,121.559307206,31.1306832374,121.531677,31.129448
F2399,B6713,A028,27,121.559307206,31.1306832374,121.57457,31.154938
F2400,B6751,A028,78,121.559307206,31.1306832374,121.616554,31.135912
F2401,B6879,A028,42,121.559307206,31.1306832374,121.554268,31.146742
F2402,B6988,A028,38,121.559307206,31.1306832374,121.534294,31.132374
F2403,B7122,A028,30,121.559307206,31.1306832374,121.57119,31.124109
F2404,B7139,A028,36,121.559307206,31.1306832374,121.563019,31.166573
F2405,B7262,A028,54,121.559307206,31.1306832374,121.549309,31.121153
F2406,B7267,A028,61,121.559307206,31.1306832374,121.614914,31.136288
F2407,B7630,A028,17,121.559307206,31.1306832374,121.539093,31.155304
F2408,B7726,A028,53,121.559307206,31.1306832374,121.526054,31.143875
F2409,B7858,A028,56,121.559307206,31.1306832374,121.573708,31.15782
F2410,B7859,A028,56,121.559307206,31.1306832374,121.534248,31.153069
F2411,B7901,A028,24,121.559307206,31.1306832374,121.548668,31.134809
F2412,B7954,A028,26,121.559307206,31.1306832374,121.569366,31.139839
F2413,B8047,A028,21,121.559307206,31.1306832374,121.527367,31.127728
